date,game_id,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2026-01-07,36b52127c8a50addc14237a1102c9dcc,Boston Celtics,Denver Nuggets,-8.5,-115,8.5,-105,-9.0,-115,9.0,-105,-9.0,-112,9.0,-114,-9.0,-115,9.0,-105,-9.5,-110,9.5,-110,-8.5,-115,8.5,-105,-9.0,-110,9.0,-110,-9.0,-111,9.0,-101,-9.0,-110,9.0,-110
2026-01-07,f8ad4770b141e2d532d2e6f7d251037d,Charlotte Hornets,Toronto Raptors,2.5,-118,-2.5,-102,2.0,-109,-2.0,-111,2.0,-113,-2.0,-112,2.0,-110,-2.0,-110,1.5,-105,-1.5,-115,2.5,-118,-2.5,-102,1.5,-106,-1.5,-114,2.0,-105,-2.0,-107,1.5,-110,-1.5,-110
2026-01-07,cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,-10.5,-105,10.5,-115,-10.0,-110,10.0,-110,-10.0,-112,10.0,-113,,,,,-11.0,-110,11.0,-110,-10.5,-105,10.5,-115,-9.5,-112,9.5,-108,-10.0,-106,10.0,-106,-9.5,-110,9.5,-110
2026-01-07,f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,-15.5,-115,15.5,-105,-16.0,-111,16.0,-109,-16.5,-113,16.5,-113,-16.0,-110,16.0,-110,-14.0,-105,14.0,-115,-16.5,-105,16.5,-115,-16.5,-106,16.5,-114,-16.0,-107,16.0,-105,-16.0,-110,16.0,-110
2026-01-07,504a0d60cffd98a57eaf50c86cf45afa,Atlanta Hawks,New Orleans Pelicans,-10.5,-105,10.5,-115,-10.0,-112,10.0,-108,-10.0,-117,10.0,-109,-10.5,-110,10.5,-110,-10.5,-110,10.5,-110,-10.5,-105,10.5,-115,-10.5,-106,10.5,-114,-10.0,-108,10.0,-104,-10.5,-110,10.5,-110
2026-01-07,ed3a6788cde6463fc37b7d0cf67784aa,Brooklyn Nets,Orlando Magic,1.5,-102,-1.5,-118,2.0,-107,-2.0,-113,2.0,-114,-2.0,-112,2.5,-110,-2.5,-110,2.5,-115,-2.5,-105,2.5,-115,-2.5,-105,2.0,-108,-2.0,-112,2.0,-103,-2.0,-109,2.5,-110,-2.5,-110
2026-01-07,af584a2fac77f667170eb5a980df2077,New York Knicks,Los Angeles Clippers,-4.5,-110,4.5,-110,-4.5,-113,4.5,-107,-4.5,-114,4.5,-110,-4.5,-110,4.5,-110,-5.0,-115,5.0,-105,-4.5,-110,4.5,-110,-4.5,-106,4.5,-114,-4.5,-109,4.5,-103,-4.5,-110,4.5,-110
2026-01-07,8c0b9fa443ac208f47c09fd53ee59a74,Memphis Grizzlies,Phoenix Suns,4.5,-105,-4.5,-115,5.0,-115,-5.0,-105,5.0,-117,-5.0,-109,5.0,-110,-5.0,-110,4.5,-110,-4.5,-110,4.5,-102,-4.5,-118,4.5,-108,-4.5,-112,5.0,-111,-5.0,-101,5.0,-110,-5.0,-110
2026-01-07,a9ce9825514e918f225ca7272862c15f,Oklahoma City Thunder,Utah Jazz,-18.5,-110,18.5,-110,-18.5,-110,18.5,-110,-18.0,-113,18.0,-113,-19.0,-110,19.0,-110,-17.5,-110,17.5,-110,-18.5,-108,18.5,-112,-18.0,-110,18.0,-110,-18.5,-106,18.5,-106,-18.5,-110,18.5,-110
2026-01-07,28d5994c5329be5051cacad97e14561b,San Antonio Spurs,Los Angeles Lakers,-7.5,-115,7.5,-105,-8.0,-105,8.0,-115,-8.0,-110,8.0,-115,-8.0,-110,8.0,-110,-8.0,-110,8.0,-110,-7.5,-118,7.5,-102,-8.0,-108,8.0,-112,-8.0,-101,8.0,-111,-8.0,-110,8.0,-110
2026-01-07,fce1843288309a53e0631830360df7de,Golden State Warriors,Milwaukee Bucks,-6.5,-105,6.5,-115,-6.0,-115,6.0,-105,-6.0,-114,6.0,-112,-6.5,-110,6.5,-110,-6.0,-110,6.0,-110,-6.5,-105,6.5,-115,-6.0,-112,6.0,-108,-6.0,-111,6.0,-101,-6.5,-110,6.5,-110
2026-01-07,e3da2300e35d7546636c3f472586de79,Portland Trail Blazers,Houston Rockets,6.5,-110,-6.5,-110,6.5,-107,-6.5,-113,6.5,-113,-6.5,-112,6.5,-110,-6.5,-110,6.5,-105,-6.5,-115,6.5,-108,-6.5,-112,6.5,-108,-6.5,-112,6.5,-103,-6.5,-109,6.5,-110,-6.5,-110
2026-01-07,fdd3ebdae1beac4dfc09061dcb7ce0e9,Minnesota Timberwolves,Cleveland Cavaliers,,,,,-4.0,-105,4.0,-115,,,,,,,,,,,,,,,,,-3.0,-110,3.0,-110,-4.0,-101,4.0,-111,,,,
