date,game_id,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2026-03-05,,Orlando Magic,Dallas Mavericks,-8.5,-118,-4.5,-102,-7.5,-105,-4,-115,-7.5,-114,-4.5,-109,-8,-110,-4,-110,-8,-110,-4,-110,-8.5,-112,-4.5,-108,-8,-108,-4,-112,-7.5,-101,-4,-111,-8,-110,-4,-110
2026-03-05,,Washington Wizards,Utah Jazz,-4.5,-118,-4.5,-102,-4.5,-105,-4,-115,-4,-114,-4.5,-109,-4.5,-110,-4,-110,-4.5,-110,-4,-110,-4.5,-112,-4.5,-108,-4.5,-108,-4,-112,-4.5,-101,-4,-111,-4.5,-110,-4,-110
2026-03-05,,Miami Heat,Brooklyn Nets,-12.5,-118,-4.5,-102,-12,-105,-4,-115,-13,-114,-4.5,-109,-12.5,-110,-4,-110,-12.5,-110,-4,-110,-12.5,-112,-4.5,-108,-12.5,-108,-4,-112,-12,-101,-4,-111,-12.5,-110,-4,-110
2026-03-05,,Houston Rockets,Golden State Warriors,-8.5,-118,-4.5,-102,-8.5,-105,-4,-115,-9,-114,-4.5,-109,-8.5,-110,-4,-110,-8.5,-110,-4,-110,-8.5,-112,-4.5,-108,-8.5,-108,-4,-112,-8.5,-101,-4,-111,-8.5,-110,-4,-110
2026-03-05,,San Antonio Spurs,Detroit Pistons,-3.5,-118,-4.5,-102,-3.5,-105,-4,-115,-3.5,-114,-4.5,-109,-3.5,-110,-4,-110,-3,-110,-4,-110,-3.5,-112,-4.5,-108,-3.5,-108,-4,-112,-3.5,-101,-4,-111,-3.5,-110,-4,-110
2026-03-05,,Minnesota Timberwolves,Toronto Raptors,-5.5,-118,-4.5,-102,-4.5,-105,-4,-115,-5,-114,-4.5,-109,-4.5,-110,-4,-110,-5,-110,-4,-110,-4.5,-112,-4.5,-108,-4.5,-108,-4,-112,-4.5,-101,-4,-111,-4.5,-110,-4,-110
2026-03-05,,Phoenix Suns,Chicago Bulls,-10.5,-118,-4.5,-102,-10.5,-105,-4,-115,-10,-114,-4.5,-109,-10.5,-110,-4,-110,-10.5,-110,-4,-110,-10.5,-112,-4.5,-108,-10.5,-108,-4,-112,-10.5,-101,-4,-111,-10.5,-110,-4,-110
2026-03-05,,Denver Nuggets,Los Angeles Lakers,-4.5,-118,-4.5,-102,-4.5,-105,-4,-115,-4.5,-114,-4.5,-109,-5,-110,-4,-110,-4.5,-110,-4,-110,-4.5,-112,-4.5,-108,-4.5,-108,-4,-112,-4.5,-101,-4,-111,-4.5,-110,-4,-110
2026-03-05,,Sacramento Kings,New Orleans Pelicans,5.5,-118,-4.5,-102,5.5,-105,-4,-115,5.5,-114,-4.5,-109,5.5,-110,-4,-110,6,-110,-4,-110,5.5,-112,-4.5,-108,5.5,-108,-4,-112,5.5,-101,-4,-111,5.5,-110,-4,-110


