date,game_id,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2025-12-21,9fa62a430b5fc2df2af99523c36c201c,Atlanta Hawks,Chicago Bulls,5.5,-105,-5.5,-125,,,,,5.5,-117,-5.5,-115,,,,,-5.0,-110,5.0,-110,5.5,-110,-5.5,-120,5.5,-128,-5.5,-104,,,,,5.5,-111,-5.5,-118
2025-12-21,ff7964f4c86f473756171eade6735f5c,Brooklyn Nets,Toronto Raptors,3.5,-115,-3.5,-105,3.0,-108,-3.0,-112,3.5,-112,-3.5,-114,3.0,-110,-3.0,-110,3.0,-105,-3.0,-115,3.5,-115,-3.5,-105,3.5,-110,-3.5,-110,3.0,-104,-3.0,-108,3.0,-110,-3.0,-110
2025-12-21,3e52c319a576ac5e8f500c83994ab307,New York Knicks,Miami Heat,-7.5,-102,7.5,-118,-7.0,-110,7.0,-110,-7.0,-115,7.0,-110,-7.0,-110,7.0,-110,-7.5,-110,7.5,-110,-7.5,-102,7.5,-118,-7.0,-114,7.0,-106,-7.0,-106,7.0,-106,-7.0,-110,7.0,-110
2025-12-21,1f2a0a04a8757ee59990da7c3f455231,Minnesota Timberwolves,Milwaukee Bucks,-11.5,-115,11.5,-105,-12.0,-105,12.0,-115,-12.0,-112,12.0,-114,-12.0,-110,12.0,-110,-11.5,-115,11.5,-105,-11.5,-112,11.5,-108,-12.0,-110,12.0,-110,-12.0,-101,12.0,-111,-11.5,-110,11.5,-110
2025-12-21,aef0c26b3670edaf7fb230056fb4adc7,Washington Wizards,San Antonio Spurs,16.5,-115,-16.5,-105,16.0,-105,-16.0,-115,16.0,-114,-16.0,-112,16.0,-110,-16.0,-110,16.0,-110,-16.0,-110,16.5,-115,-16.5,-105,16.5,-110,-16.5,-110,16.0,-101,-16.0,-111,16.0,-110,-16.0,-110
2025-12-21,8719cad3aae5d2048ba5cfe820fbf698,Sacramento Kings,Houston Rockets,11.5,-105,-11.5,-115,11.5,-110,-11.5,-110,11.5,-110,-11.5,-115,11.5,-110,-11.5,-110,11.5,-110,-11.5,-110,11.5,-105,-11.5,-115,12.0,-110,-12.0,-110,11.5,-106,-11.5,-106,12.0,-110,-12.0,-110
2025-12-21,f557c9173a46a3c7c87afb4bd68f6644,New York Knicks,Cleveland Cavaliers,,,,,,,,,,,,,,,,,,,,,-5.5,-105,5.5,-115,-5.5,-110,5.5,-110,,,,,,,,
2025-12-21,4ca0a40cec306fd9a3c9b36b1e76500e,Oklahoma City Thunder,San Antonio Spurs,,,,,,,,,,,,,,,,,,,,,-11.5,-110,11.5,-110,-11.5,-106,11.5,-114,,,,,,,,
2025-12-21,9010f7d8f26d5880c63b67355800f997,Golden State Warriors,Dallas Mavericks,,,,,,,,,,,,,,,,,,,,,-7.5,-110,7.5,-110,-7.5,-110,7.5,-110,,,,,,,,
2025-12-21,d54afb5b752a199f93e39afc2b39d091,Los Angeles Lakers,Houston Rockets,,,,,,,,,,,,,,,,,,,,,2.5,-105,-2.5,-115,2.5,-110,-2.5,-110,,,,,,,,
2025-12-21,6b9d46fb1b22af30b771b5f6b8a4c6f8,Denver Nuggets,Minnesota Timberwolves,,,,,,,,,,,,,,,,,,,,,-4.5,-105,4.5,-115,-4.5,-112,4.5,-108,,,,,,,,
