date,game_id,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2025-12-23,7f3e47eb90701b1603802828cc5ea7a5,Philadelphia 76ers,Brooklyn Nets,-9.5,-118,9.5,-102,-10.0,-113,10.0,-107,-9.5,-113,9.5,-112,-10.0,-110,10.0,-110,-10.0,-105,10.0,-115,-10.5,-102,10.5,-118,-10.0,-112,10.0,-108,-10.0,-109,10.0,-103,-10.0,-110,10.0,-110
2025-12-23,27f523bb13b709279a0c31dbfa2e2006,Charlotte Hornets,Washington Wizards,-6.5,-110,6.5,-110,-6.5,-110,6.5,-110,-6.5,-113,6.5,-113,-7.0,-110,7.0,-110,-5.5,-110,5.5,-110,-6.5,-110,6.5,-110,-7.0,-110,7.0,-110,-6.5,-106,6.5,-106,-7.0,-110,7.0,-110
2025-12-23,7168d093c56bdbab627c94322573edb0,Atlanta Hawks,Chicago Bulls,-3.5,-115,3.5,-105,-4.0,-105,4.0,-115,-4.0,-114,4.0,-112,-4.0,-110,4.0,-110,-4.0,-105,4.0,-115,-3.5,-118,3.5,-102,-4.0,-110,4.0,-110,-4.0,-101,4.0,-111,-4.0,-110,4.0,-110
2025-12-23,c6fd86b688bb64f5b7bdd108ac071a48,Cleveland Cavaliers,New Orleans Pelicans,-8.5,-115,8.5,-105,-9.0,-105,9.0,-115,-8.5,-117,8.5,-109,-9.0,-110,9.0,-110,-9.5,-110,9.5,-110,-8.5,-118,8.5,-102,-9.0,-110,9.0,-110,-9.0,-101,9.0,-111,-9.0,-110,9.0,-110
2025-12-23,fb3afec527051a7bd35ebc862bca8467,Indiana Pacers,Milwaukee Bucks,1.5,-110,-1.5,-110,1.5,-105,-1.5,-115,1.5,-110,-1.5,-115,1.5,-110,-1.5,-110,1.5,-110,-1.5,-110,1.5,-110,-1.5,-110,1.5,-110,-1.5,-110,1.5,-101,-1.5,-111,1.5,-110,-1.5,-110
2025-12-23,6d9aa23880ce3e5bdf540bda52e89fdc,Miami Heat,Toronto Raptors,-5.5,-115,5.5,-105,-6.0,-106,6.0,-114,-5.5,-114,5.5,-112,-6.0,-105,6.0,-115,-5.0,-110,5.0,-110,-5.5,-112,5.5,-108,-5.5,-114,5.5,-106,-6.0,-102,6.0,-110,-5.5,-110,5.5,-110
2025-12-23,e62dfd044e3b8f8719ab7bca8b7b389c,Dallas Mavericks,Denver Nuggets,6.5,-110,-6.5,-110,6.5,-115,-6.5,-105,7.0,-117,-7.0,-109,6.5,-110,-6.5,-110,6.5,-110,-6.5,-110,6.5,-112,-6.5,-108,6.5,-108,-6.5,-112,6.5,-111,-6.5,-101,6.5,-110,-6.5,-110
2025-12-23,e71e83a0ab574fe87af5567ae09c0fdb,Minnesota Timberwolves,New York Knicks,-7.5,-110,7.5,-110,-7.0,-115,7.0,-105,-7.5,-110,7.5,-114,-7.0,-115,7.0,-105,-8.0,-110,8.0,-110,-7.5,-110,7.5,-110,-7.5,-110,7.5,-110,-7.0,-111,7.0,-101,-7.5,-112,7.5,-122
2025-12-23,0ef5c86038bdf564d65c6c1acd964641,San Antonio Spurs,Oklahoma City Thunder,7.5,-115,-7.5,-105,7.0,-110,-7.0,-110,7.5,-115,-7.5,-109,7.0,-110,-7.0,-110,5.5,-115,-5.5,-105,7.5,-118,-7.5,-102,7.0,-110,-7.0,-110,7.0,-106,-7.0,-106,7.0,-110,-7.0,-110
2025-12-23,dbc7af91324284c433f0152b91bd9abb,Phoenix Suns,Los Angeles Lakers,-3.5,-115,3.5,-105,-4.0,-107,4.0,-113,-4.5,-112,4.5,-114,-4.0,-105,4.0,-115,-6.0,-110,6.0,-110,-3.5,-115,3.5,-105,-3.5,-114,3.5,-106,-4.0,-103,4.0,-109,-4.0,-110,4.0,-110
