date,game_id,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2026-03-01,ab2357087428a9fee8c8a747eed1fced,Brooklyn Nets,Cleveland Cavaliers,5.5,-125,-5.5,-105,,,,,4.5,-120,-4.5,-114,,,,,3.5,-110,-3.5,-120,4.5,-115,-4.5,-115,3.5,-102,-3.5,-130,,,,,4.5,-125,-4.5,100
2026-03-01,cc2edd23c90efdc9ac05b2dda6db0710,Chicago Bulls,Milwaukee Bucks,6.5,-102,-6.5,-130,,,,,8.0,-121,-8.0,-112,,,,,8.0,-115,-8.0,-115,7.5,-105,-7.5,-125,8.5,-122,-8.5,-108,,,,,8.5,-105,-8.5,-118
2026-03-01,25a45928a3d4b8a0d492283f6f434421,Denver Nuggets,Minnesota Timberwolves,3.5,-118,-3.5,-110,,,,,4.0,-117,-4.0,-115,,,,,4.5,-120,-4.5,-110,3.5,-125,-3.5,-105,4.5,-120,-4.5,-110,,,,,3.5,-111,-3.5,-118
2026-03-01,1ac567e2d0cf71fd4c1de0ff58cb9a0a,Indiana Pacers,Memphis Grizzlies,-1.5,-110,1.5,-110,1.0,-115,-1.0,-105,1.0,-113,-1.0,-110,0.0,-110,0.0,-110,1.0,-110,-1.0,-110,1.5,-122,-1.5,102,1.0,-114,-1.0,-106,1.0,-111,-1.0,-101,1.0,-110,-1.0,-110
2026-03-01,36b7acd903108abf04b18bf6449f45b3,Atlanta Hawks,Portland Trail Blazers,-6.5,-110,6.5,-110,-6.5,-107,6.5,-113,-7.0,-108,7.0,-115,-6.5,-110,6.5,-110,-6.5,-110,6.5,-110,-6.5,-110,6.5,-110,-7.0,-110,7.0,-110,-6.5,-103,6.5,-109,-6.5,-110,6.5,-110
2026-03-01,4d40482f62b199752b8b264572ff8460,Orlando Magic,Detroit Pistons,5.5,-115,-5.5,-105,5.0,-115,-5.0,-105,5.5,-114,-5.5,-109,5.0,-115,-5.0,-105,5.0,-110,-5.0,-110,5.5,-105,-5.5,-115,5.0,-106,-5.0,-114,5.0,-111,-5.0,-101,4.5,-110,-4.5,-110
2026-03-01,7129ee2856df2237632c277ccbc657f7,Boston Celtics,Philadelphia 76ers,-9.5,-110,9.5,-110,-9.5,-107,9.5,-113,-9.0,-115,9.0,-108,-9.5,-110,9.5,-110,-9.5,-105,9.5,-115,-9.5,-108,9.5,-112,-9.5,-110,9.5,-110,-9.5,-103,9.5,-109,-9.5,-110,9.5,-110
2026-03-01,3d268484ec4724f35d87620826643242,Dallas Mavericks,Oklahoma City Thunder,16.5,-115,-16.5,-105,16.0,-108,-16.0,-112,17.0,-114,-17.0,-109,16.0,-110,-16.0,-110,16.0,-110,-16.0,-110,16.5,-115,-16.5,-105,16.5,-112,-16.5,-108,16.0,-104,-16.0,-108,16.5,-110,-16.5,-110
2026-03-01,7ef96743c87da2d41e5269fb5d3ac078,Los Angeles Clippers,New Orleans Pelicans,-7.5,-110,7.5,-110,-7.5,-110,7.5,-110,-7.5,-113,7.5,-110,-7.5,-110,7.5,-110,-7.5,-110,7.5,-110,-7.5,-110,7.5,-110,-7.5,-112,7.5,-108,-7.5,-106,7.5,-106,-7.5,-110,7.5,-110
2026-03-01,517d3f658ed7692ebe7eaea81aa3c1ef,Los Angeles Lakers,Sacramento Kings,-12.5,-105,12.5,-115,-12.5,-110,12.5,-110,-12.5,-109,12.5,-114,-12.0,-110,12.0,-110,-12.0,-110,12.0,-110,-12.5,-105,12.5,-115,-12.0,-110,12.0,-110,-12.5,-106,12.5,-106,-12.0,-110,12.0,-110
