date,game_id,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2026-02-09,28ed7bb63c7bfb49becafe83b0b89e75,Charlotte Hornets,Detroit Pistons,2.5,-110,-2.5,-110,2.5,-106,-2.5,-114,3.0,-117,-3.0,-109,2.5,-110,-2.5,-110,3.0,-115,-3.0,-105,2.5,-108,-2.5,-112,2.5,-106,-2.5,-114,2.5,-102,-2.5,-110,2.5,-110,-2.5,-110
2026-02-09,1c83af4e3fb93fe6584ef5a9e1351f2b,Brooklyn Nets,Chicago Bulls,3.5,-105,-3.5,-115,3.5,-106,-3.5,-114,4.0,-113,-4.0,-113,3.5,-110,-3.5,-110,4.0,-110,-4.0,-110,3.5,-105,-3.5,-115,4.0,-112,-4.0,-108,3.5,-102,-3.5,-110,3.5,-110,-3.5,-110
2026-02-09,87c446233100a0e10c8a9ae223b3d859,Miami Heat,Utah Jazz,-6.5,-110,6.5,-110,-6.5,-105,6.5,-115,-6.5,-115,6.5,-110,-6.5,-110,6.5,-110,-6.5,-110,6.5,-110,-6.5,-108,6.5,-112,-6.5,-106,6.5,-114,-6.5,-101,6.5,-111,-6.5,-110,6.5,-110
2026-02-09,d7da0d0be9b38cafad30bd7ed2a6c674,Orlando Magic,Milwaukee Bucks,-9.5,-118,9.5,-102,-10.0,-110,10.0,-110,-10.0,-114,10.0,-112,-10.0,-110,10.0,-110,-11.0,-110,11.0,-110,-9.5,-118,9.5,-102,-10.0,-110,10.0,-110,-10.0,-106,10.0,-106,-10.0,-110,10.0,-110
2026-02-09,b664e9dae2af4118d7572e95a333b93e,Minnesota Timberwolves,Atlanta Hawks,-8.5,-110,8.5,-110,-8.5,-110,8.5,-110,-8.5,-110,8.5,-115,-8.5,-110,8.5,-110,-8.5,-105,8.5,-115,-8.5,-110,8.5,-110,-8.5,-112,8.5,-108,-8.5,-106,8.5,-106,-8.5,-110,8.5,-110
2026-02-09,f3e4369053da36c11257f3b1498bd0e6,New Orleans Pelicans,Sacramento Kings,-9.5,-102,9.5,-118,-9.0,-112,9.0,-108,-9.0,-110,9.0,-115,-9.5,-110,9.5,-110,-9.0,-115,9.0,-105,-9.5,-102,9.5,-118,-9.0,-114,9.0,-106,-9.0,-108,9.0,-104,-9.0,-110,9.0,-110
2026-02-09,55ce3994bdb669f780eb1021014461cf,Denver Nuggets,Cleveland Cavaliers,-1.5,-102,1.5,-118,-1.0,-103,1.0,-117,-1.0,-110,1.0,-115,-1.0,-110,1.0,-110,-1.0,-105,1.0,-115,1.5,-120,-1.5,100,1.0,-118,-1.0,-104,-1.0,101,1.0,-113,-1.0,-110,1.0,-110
2026-02-09,52fefc6f39b3b91682e5f266233d1088,Golden State Warriors,Memphis Grizzlies,-9.5,-105,9.5,-115,-9.0,-113,9.0,-107,-9.5,-113,9.5,-113,-9.0,-110,9.0,-110,-9.5,-110,9.5,-110,-9.5,-105,9.5,-115,-9.0,-110,9.0,-110,-9.0,-109,9.0,-103,-9.5,-110,9.5,-110
2026-02-09,fe43ece4642dde1bcd2610c18f0cfc27,Los Angeles Lakers,Oklahoma City Thunder,7.5,-115,-7.5,-105,6.5,-105,-6.5,-115,7.0,-113,-7.0,-113,7.0,-110,-7.0,-110,7.0,-110,-7.0,-110,7.5,-115,-7.5,-105,7.0,-110,-7.0,-110,6.5,-101,-6.5,-111,7.0,-110,-7.0,-110
2026-02-09,7c8edd09283c5268205c6029a589798f,Portland Trail Blazers,Philadelphia 76ers,2.5,-105,-2.5,-115,3.0,-115,-3.0,-105,3.5,-115,-3.5,-109,3.0,-110,-3.0,-110,3.5,-115,-3.5,-105,2.5,-108,-2.5,-112,3.0,-112,-3.0,-108,3.0,-111,-3.0,-101,2.5,-110,-2.5,-110
