date,game_id,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2026-01-10,d78a7f53cae6e1e90ac824798a731dc0,Indiana Pacers,Miami Heat,6.5,-110,-6.5,-110,6.5,-112,-6.5,-108,7.0,-114,-7.0,-112,6.5,-110,-6.5,-110,6.5,-105,-6.5,-115,6.5,-108,-6.5,-112,6.5,-106,-6.5,-114,6.5,-108,-6.5,-104,6.5,-110,-6.5,-110
2026-01-10,dcf995525932e342bb6e393a4a14d3bc,Detroit Pistons,Los Angeles Clippers,-3.5,-105,3.5,-115,-3.0,-108,3.0,-112,-3.0,-114,3.0,-112,-3.0,-110,3.0,-110,-3.5,-110,3.5,-110,-2.5,-115,2.5,-105,-3.0,-112,3.0,-108,-3.0,-104,3.0,-108,-3.5,-110,3.5,-110
2026-01-10,740d5ef3c31a3948f4a431b936f33533,Boston Celtics,San Antonio Spurs,1.5,-110,-1.5,-110,1.0,-115,-1.0,-105,1.0,-114,-1.0,-112,1.0,-115,-1.0,-105,1.0,-110,-1.0,-110,1.5,-118,-1.5,-102,1.0,-114,-1.0,-106,1.0,-111,-1.0,-101,1.0,-110,-1.0,-110
2026-01-10,abe4989954febfba84fb2bdcdd545df7,Chicago Bulls,Dallas Mavericks,-2.5,-110,2.5,-110,-2.5,-115,2.5,-105,-2.5,-117,2.5,-109,-2.5,-110,2.5,-110,-2.5,-105,2.5,-115,-2.5,-110,2.5,-110,-2.5,-110,2.5,-110,-2.5,-111,2.5,-101,-2.5,-110,2.5,-110
2026-01-10,01a2040061104221c5e77ce703c4fe5f,Utah Jazz,Charlotte Hornets,5.5,-110,-5.5,-110,5.5,-110,-5.5,-110,5.0,-109,-5.0,-115,5.5,-110,-5.5,-110,5.5,-110,-5.5,-110,5.5,-112,-5.5,-108,5.0,-106,-5.0,-114,5.5,-106,-5.5,-106,5.5,-110,-5.5,-110
2026-01-10,e3c70531715a7b1b9ce284c384c8bd0d,Orlando Magic,New Orleans Pelicans,,,,,,,,,,,,,,,,,,,,,,,,,-6.0,-110,6.0,-110,,,,,,,,
2026-01-10,7895da09d75f61761b080b8763233dbf,Memphis Grizzlies,Brooklyn Nets,,,,,,,,,,,,,,,,,,,,,,,,,-4.5,-110,4.5,-110,,,,,,,,
2026-01-10,ee0ac8f02833830683b95a6d680bf8f5,Portland Trail Blazers,New York Knicks,,,,,4.5,-105,-4.5,-115,,,,,,,,,,,,,4.5,-110,-4.5,-110,5.0,-112,-5.0,-108,4.5,-101,-4.5,-111,,,,
2026-01-10,da88ede61ab04b8f3bb31d18bb33b03e,Phoenix Suns,Washington Wizards,,,,,-14.0,-110,14.0,-110,,,,,,,,,,,,,-13.5,-110,13.5,-110,-14.0,-110,14.0,-110,-14.0,-106,14.0,-106,,,,
2026-01-10,337fdea46a5e7e784adb5058e364491e,Golden State Warriors,Atlanta Hawks,,,,,,,,,,,,,,,,,,,,,-6.5,-110,6.5,-110,-7.0,-108,7.0,-112,,,,,,,,
2026-01-10,36fcfef1bd63f4ffa34b87ba9251e130,Sacramento Kings,Houston Rockets,,,,,12.0,-110,-12.0,-110,,,,,,,,,,,,,,,,,12.5,-110,-12.5,-110,12.0,-106,-12.0,-106,,,,
