date,game_id,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2026-02-03,19a5443c8ea8f228498d950cb51a24a4,Detroit Pistons,Denver Nuggets,-4.5,-102,4.5,-118,-4.0,-110,4.0,-110,-4.0,-114,4.0,-112,-4.0,-110,4.0,-110,-4.0,-105,4.0,-115,-4.5,100,4.5,-120,-4.0,-110,4.0,-110,-4.0,-106,4.0,-106,-4.0,-110,4.0,-110
2026-02-03,635e88c2f951b24786768df6799cea86,Indiana Pacers,Utah Jazz,-4.5,-102,4.5,-118,-3.5,-115,3.5,-105,-3.5,-112,3.5,-114,-3.5,-110,3.5,-110,-3.5,-110,3.5,-110,-3.5,-115,3.5,-105,-4.0,-106,4.0,-114,-3.5,-111,3.5,-101,-3.5,-110,3.5,-110
2026-02-03,b115535fb5004176720bf3e256b127db,Washington Wizards,New York Knicks,13.5,-115,-13.5,-105,13.5,-115,-13.5,-105,13.5,-114,-13.5,-112,13.5,-110,-13.5,-110,13.5,-110,-13.5,-110,13.5,-115,-13.5,-105,13.5,-110,-13.5,-110,13.5,-111,-13.5,-101,13.5,-110,-13.5,-110
2026-02-03,01033031be4b2306531dce32f69191b5,Miami Heat,Atlanta Hawks,-4.5,-102,4.5,-118,-4.0,-110,4.0,-110,-4.0,-114,4.0,-110,-4.0,-110,4.0,-110,-4.0,-115,4.0,-105,-3.5,-118,3.5,-102,-4.5,-106,4.5,-114,-4.0,-106,4.0,-106,-4.5,-110,4.5,-110
2026-02-03,4cc413ea9714a3e472033030eac2adb7,Brooklyn Nets,Los Angeles Lakers,8.5,-110,-8.5,-110,8.5,-110,-8.5,-110,8.5,-110,-8.5,-115,8.5,-110,-8.5,-110,8.0,-105,-8.0,-115,8.5,-108,-8.5,-112,8.0,-110,-8.0,-110,8.5,-106,-8.5,-106,8.5,-110,-8.5,-110
2026-02-03,e0d51f970fc760f66ccb9b94f0d7527a,Dallas Mavericks,Boston Celtics,6.5,-102,-6.5,-118,7.0,-110,-7.0,-110,7.5,-117,-7.5,-109,7.0,-110,-7.0,-110,6.5,-105,-6.5,-115,6.5,-102,-6.5,-118,7.5,-112,-7.5,-108,7.0,-106,-7.0,-106,7.5,-110,-7.5,-110
2026-02-03,6e77a178712aabf4adad2f5c2761833a,Milwaukee Bucks,Chicago Bulls,3.5,-115,-3.5,-105,3.0,-110,-3.0,-110,3.0,-112,-3.0,-113,3.0,-110,-3.0,-110,3.0,-105,-3.0,-115,3.5,-115,-3.5,-105,3.0,-108,-3.0,-112,3.0,-106,-3.0,-106,3.0,-110,-3.0,-110
2026-02-03,cbd809d5c1bf7515e3baa1882f0356ad,Oklahoma City Thunder,Orlando Magic,-6.5,-110,6.5,-110,-7.0,-105,7.0,-115,-7.0,-113,7.0,-113,-7.0,-105,7.0,-115,-7.0,-110,7.0,-110,-6.5,-112,6.5,-108,-7.0,-110,7.0,-110,-7.0,-101,7.0,-111,-6.5,-110,6.5,-110
2026-02-03,b3edd94288c50752fc0b9bd809fd69cc,Golden State Warriors,Philadelphia 76ers,-2.5,-115,2.5,-105,-3.0,-110,3.0,-110,-3.0,-110,3.0,-114,-3.0,-110,3.0,-110,-3.0,-105,3.0,-115,-2.5,-118,2.5,-102,-2.5,-114,2.5,-106,-3.0,-106,3.0,-106,-3.0,-110,3.0,-110
2026-02-03,6d3f4f581df87818646720ba857a14cb,Portland Trail Blazers,Phoenix Suns,3.5,-110,-3.5,-110,3.5,-110,-3.5,-110,4.0,-115,-4.0,-109,3.5,-110,-3.5,-110,3.5,-110,-3.5,-110,3.5,-112,-3.5,-108,3.5,-110,-3.5,-110,3.5,-106,-3.5,-106,3.0,-110,-3.0,-110
