date,game_id,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2026-03-27,cfb595cba37696e470059102db23fca9,Indiana Pacers,Los Angeles Clippers,9.5,-110,-9.5,-110,9.0,-104,-9.0,-116,9.0,-112,-9.0,-112,9.5,-110,-9.5,-110,9.5,-110,-9.5,-110,9.5,-112,-9.5,-108,9.5,-114,-9.5,-106,9.0,100,-9.0,-112,9.5,-110,-9.5,-110
2026-03-27,9443e4a245659d7362366345b5a91b39,Boston Celtics,Atlanta Hawks,-4.5,-115,4.5,-105,-4.5,-115,4.5,-105,-5.0,-112,5.0,-112,-4.5,-110,4.5,-110,-5.0,-110,5.0,-110,-4.5,-115,4.5,-105,-5.0,-110,5.0,-110,-4.5,-111,4.5,-101,-5.0,-110,5.0,-110
2026-03-27,5ce07242b2ab7c9c82700854c237a77a,Cleveland Cavaliers,Miami Heat,-5.5,-110,5.5,-110,-5.5,-107,5.5,-113,-5.5,-112,5.5,-112,-5.5,-110,5.5,-110,-5.5,-110,5.5,-110,-5.5,-110,5.5,-110,-5.5,-110,5.5,-110,-5.5,-103,5.5,-109,-5.5,-110,5.5,-110
2026-03-27,e1036e62b7cea2b7bade60f85bc0c1b1,Oklahoma City Thunder,Chicago Bulls,-18.5,-115,18.5,-105,-18.5,-115,18.5,-105,-19.0,-110,19.0,-113,-18.5,-115,18.5,-105,-19.5,-105,19.5,-115,-18.5,-115,18.5,-105,-18.5,-110,18.5,-110,-18.5,-111,18.5,-101,-18.5,-110,18.5,-110
2026-03-27,874b67c6be5c213484fdecdf0e37faf6,Memphis Grizzlies,Houston Rockets,13.5,-105,-13.5,-115,13.5,-105,-13.5,-115,13.5,-110,-13.5,-113,14.0,-110,-14.0,-110,14.0,-105,-14.0,-115,13.5,-105,-13.5,-115,14.0,-110,-14.0,-110,13.5,-101,-13.5,-111,14.0,-110,-14.0,-110
2026-03-27,f2ffa80a1e0d1a911096e80676b07a99,Toronto Raptors,New Orleans Pelicans,-8.5,-102,8.5,-118,-8.5,-107,8.5,-113,-8.5,-115,8.5,-108,-8.0,-110,8.0,-110,-8.5,-110,8.5,-110,-8.5,-105,8.5,-115,-8.5,-112,8.5,-108,-8.5,-103,8.5,-109,-8.5,-110,8.5,-110
2026-03-27,a2b709618069c3dd7c15f6192c11e93c,Denver Nuggets,Utah Jazz,-18.5,-115,18.5,-105,-18.5,-115,18.5,-105,-19.0,-110,19.0,-113,-19.0,-110,19.0,-110,-19.0,-110,19.0,-110,-18.5,-115,18.5,-105,-18.5,-114,18.5,-106,-18.5,-111,18.5,-101,-19.0,-110,19.0,-110
2026-03-27,d4d54362306cefaac74ff35c3b020b78,Portland Trail Blazers,Dallas Mavericks,-10.5,-110,10.5,-110,-10.5,-105,10.5,-115,-10.0,-115,10.0,-108,-10.5,-105,10.5,-115,-10.5,-105,10.5,-115,-10.5,-108,10.5,-112,-10.5,-110,10.5,-110,-10.5,-101,10.5,-111,-10.5,-110,10.5,-110
2026-03-27,79aaaf1d88e3174addc5d58bd07e024d,Golden State Warriors,Washington Wizards,-13.5,-105,13.5,-115,-13.5,-105,13.5,-115,-13.5,-112,13.5,-112,-13.0,-110,13.0,-110,-13.5,-110,13.5,-110,-13.5,-105,13.5,-115,-13.5,-108,13.5,-112,-13.5,-101,13.5,-111,-13.0,-110,13.0,-110
2026-03-27,b552edb9183af4efd9e7b1b203525ac0,Los Angeles Lakers,Brooklyn Nets,-17.5,-110,17.5,-110,-17.5,-110,17.5,-110,-17.0,-112,17.0,-112,-17.5,-110,17.5,-110,-17.5,-110,17.5,-110,-17.5,-112,17.5,-108,-17.5,-110,17.5,-110,-17.5,-106,17.5,-106,-17.5,-110,17.5,-110
