date,game_id,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2026-03-13,fff92660471a227787e69030342c161a,Dallas Mavericks,Cleveland Cavaliers,13.5,-110,-13.5,-110,13.5,-110,-13.5,-110,14.0,-109,-14.0,-114,13.5,-110,-13.5,-110,13.5,-105,-13.5,-115,13.5,-108,-13.5,-112,14.0,-110,-14.0,-110,13.5,-106,-13.5,-106,13.5,-110,-13.5,-110
2026-03-13,9f90f0cfcf3b921f77ede1f83724a96f,Detroit Pistons,Memphis Grizzlies,-15.5,-115,15.5,-105,-15.5,-113,15.5,-107,-16.0,-109,16.0,-114,-16.0,-110,16.0,-110,-16.0,-105,16.0,-115,-15.5,-115,15.5,-105,-15.5,-114,15.5,-106,-15.5,-109,15.5,-103,-15.5,-110,15.5,-110
2026-03-13,aef5ba1e4c95ece8672f8bb0672fe17d,Indiana Pacers,New York Knicks,13.5,-110,-13.5,-110,13.5,-115,-13.5,-105,13.5,-110,-13.5,-113,13.5,-110,-13.5,-110,13.5,-110,-13.5,-110,13.5,-112,-13.5,-108,13.5,-112,-13.5,-108,13.5,-111,-13.5,-101,13.5,-110,-13.5,-110
2026-03-13,9d9b5899c3a11e2fb35194811631cd40,Toronto Raptors,Phoenix Suns,-5.5,-105,5.5,-115,-5.0,-115,5.0,-105,-4.5,-114,4.5,-109,-5.0,-110,5.0,-110,-5.5,-105,5.5,-115,-5.5,-108,5.5,-112,-5.5,-108,5.5,-112,-5.0,-111,5.0,-101,-5.0,-110,5.0,-110
2026-03-13,8d4b91d706b4ca4f3b81cc33346b3d14,Houston Rockets,New Orleans Pelicans,-6.5,-115,6.5,-105,-7.0,-108,7.0,-112,-6.5,-114,6.5,-109,-7.0,-110,7.0,-110,-7.0,-105,7.0,-115,-6.5,-115,6.5,-105,-6.5,-114,6.5,-106,-7.0,-104,7.0,-108,-7.0,-110,7.0,-110
2026-03-13,8f70af8b76f27c4f0a7a6957464edf9d,Golden State Warriors,Minnesota Timberwolves,5.5,-115,-5.5,-105,5.5,-115,-5.5,-105,5.0,-112,-5.0,-112,5.5,-110,-5.5,-110,5.5,-110,-5.5,-110,5.5,-115,-5.5,-105,5.0,-110,-5.0,-110,5.5,-111,-5.5,-101,5.0,-110,-5.0,-110
2026-03-13,d935250226e658edb6e7a0f1eaf4edea,Portland Trail Blazers,Utah Jazz,-15.5,-110,15.5,-110,-15.5,-110,15.5,-110,-15.5,-113,15.5,-110,-15.5,-110,15.5,-110,-15.5,-115,15.5,-105,-15.5,-110,15.5,-110,-15.5,-110,15.5,-110,-15.5,-106,15.5,-106,-15.5,-110,15.5,-110
2026-03-13,3e5d3f236671e27e0921615898f5f035,Los Angeles Clippers,Chicago Bulls,-13.5,-110,13.5,-110,-13.0,-115,13.0,-105,-13.0,-113,13.0,-110,-13.5,-110,13.5,-110,-13.5,-105,13.5,-115,-13.5,-108,13.5,-112,-13.5,-110,13.5,-110,-13.0,-111,13.0,-101,-13.5,-110,13.5,-110
2026-03-13,12c0f198cfa33b284457ae31066ace94,Philadelphia 76ers,Brooklyn Nets,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-108,9.0,-112,,,,,,,,
2026-03-13,385c8f2c3153a39f3b1864e324132599,San Antonio Spurs,Charlotte Hornets,,,,,,,,,,,,,,,,,,,,,,,,,-6.5,-105,6.5,-115,,,,,,,,
2026-03-13,5b7467a257447a40f885525e863992a5,Los Angeles Lakers,Denver Nuggets,,,,,,,,,,,,,,,,,,,,,1.5,-110,-1.5,-110,1.5,-110,-1.5,-110,,,,,,,,
2026-03-13,b356eed95fac84c751e3a07a9b013bdb,Miami Heat,Orlando Magic,,,,,,,,,,,,,,,,,,,,,,,,,-3.0,-108,3.0,-112,,,,,,,,
