date,game_id,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2026-04-05,6f1339b3519de542ab74c59857bfeff1,Boston Celtics,Toronto Raptors,,,,,-9.5,-105,9.5,-115,-9.5,-113,9.5,-110,-9.5,-110,9.5,-110,-9.5,-115,9.5,-105,-9.5,-105,9.5,-115,-9.5,-110,9.5,-110,-9.5,-101,9.5,-111,-9.5,-110,9.5,-110
2026-04-05,c1b3d187f022b0870bfa7128e1d02ae5,Brooklyn Nets,Washington Wizards,-3.5,-110,3.5,-110,-3.5,-110,3.5,-110,-3.5,-113,3.5,-110,-3.5,-110,3.5,-110,-3.5,-110,3.5,-110,-3.5,-110,3.5,-110,-3.5,-106,3.5,-114,-3.5,-106,3.5,-106,-3.5,-110,3.5,-110
2026-04-05,8071f80d106d512c88016b240e766d84,Chicago Bulls,Phoenix Suns,10.5,-118,-10.5,-102,10.0,-110,-10.0,-110,10.0,-115,-10.0,-108,10.0,-110,-10.0,-110,10.0,-105,-10.0,-115,10.5,-118,-10.5,-102,10.0,-110,-10.0,-110,10.0,-106,-10.0,-106,10.0,-110,-10.0,-110
2026-04-05,5ce196844b4f956a3c6961eec5bc859b,Milwaukee Bucks,Memphis Grizzlies,-6.5,-110,6.5,-110,-6.5,-110,6.5,-110,-6.5,-110,6.5,-113,-6.5,-110,6.5,-110,-6.5,-110,6.5,-110,-6.5,-108,6.5,-112,-6.5,-108,6.5,-112,-6.5,-106,6.5,-106,-6.5,-110,6.5,-110
2026-04-05,4f3d29a0317850ac56b0c6db31223705,Cleveland Cavaliers,Indiana Pacers,-15.5,-110,15.5,-110,-15.5,-110,15.5,-110,-15.5,-110,15.5,-113,-15.5,-110,15.5,-110,-15.0,-115,15.0,-105,-15.5,-110,15.5,-110,-15.5,-114,15.5,-106,-15.5,-106,15.5,-106,-15.5,-110,15.5,-110
2026-04-05,8bce3373da945128589ce3cabae25443,Minnesota Timberwolves,Charlotte Hornets,2.5,-115,-2.5,-105,2.0,-110,-2.0,-110,2.0,-113,-2.0,-110,2.0,-110,-2.0,-110,2.0,-105,-2.0,-115,2.5,-115,-2.5,-105,1.5,-106,-1.5,-114,2.0,-106,-2.0,-106,2.0,-110,-2.0,-110
2026-04-05,9f54cd277a7d7a9fe0de35d568dfa4af,New Orleans Pelicans,Orlando Magic,4.5,-110,-4.5,-110,4.5,-105,-4.5,-115,5.0,-113,-5.0,-110,4.5,-105,-4.5,-115,5.0,-115,-5.0,-105,4.5,-108,-4.5,-112,4.5,-108,-4.5,-112,4.5,-101,-4.5,-111,4.5,-110,-4.5,-110
2026-04-05,5441d9423f924c9a489ca00a7e321466,Oklahoma City Thunder,Utah Jazz,-23.5,-115,23.5,-105,-24.0,-110,24.0,-110,-24.0,-114,24.0,-109,-24.0,-110,24.0,-110,-24.0,-115,24.0,-105,-23.5,-115,23.5,-105,-24.0,-110,24.0,-110,-24.0,-106,24.0,-106,-24.0,-110,24.0,-110
2026-04-05,c6dfafffbada89cc908addd3a1f7748b,Dallas Mavericks,Los Angeles Lakers,1.5,-110,-1.5,-110,2.0,-115,-2.0,-105,1.5,-109,-1.5,-114,1.5,-110,-1.5,-110,2.0,-115,-2.0,-105,1.5,-105,-1.5,-115,1.5,-110,-1.5,-110,2.0,-111,-2.0,-101,1.5,-110,-1.5,-110
2026-04-05,f01f7ab4597dc0c1a08e837d9b9beae9,Sacramento Kings,Los Angeles Clippers,13.5,-115,-13.5,-105,13.5,-111,-13.5,-109,13.0,-113,-13.0,-110,13.5,-110,-13.5,-110,13.0,-105,-13.0,-115,13.5,-112,-13.5,-108,13.0,-106,-13.0,-114,13.5,-107,-13.5,-105,13.0,-110,-13.0,-110
2026-04-05,8516988340b00d09278e04abd65885ad,Golden State Warriors,Houston Rockets,3.5,-110,-3.5,-110,3.5,-110,-3.5,-110,3.5,-109,-3.5,-114,3.5,-110,-3.5,-110,4.0,-115,-4.0,-105,3.5,-108,-3.5,-112,3.5,-108,-3.5,-112,3.5,-106,-3.5,-106,3.5,-110,-3.5,-110
2026-04-05,dce0f3f389617fa7daa990c209ee8acc,Atlanta Hawks,New York Knicks,,,,,,,,,-1.0,-108,1.0,-114,,,,,,,,,-1.5,102,1.5,-122,-1.0,-110,1.0,-110,,,,,,,,
2026-04-05,14dede373d304abbddc590d2bcc81e4e,San Antonio Spurs,Philadelphia 76ers,,,,,,,,,-8.5,-108,8.5,-115,,,,,,,,,-8.5,-110,8.5,-110,-8.0,-114,8.0,-106,,,,,,,,
2026-04-05,76e52ccb4140e4936de62dbadae0808d,Denver Nuggets,Portland Trail Blazers,,,,,,,,,-8.5,-112,8.5,-112,,,,,,,,,-9.5,-110,9.5,-110,-8.5,-110,8.5,-110,,,,,,,,
