date,game_id,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2026-02-20,a46a8c080be565bedbcd2c0d313895c3,Charlotte Hornets,Cleveland Cavaliers,5.5,-105,-5.5,-115,5.5,-113,-5.5,-107,5.5,-115,-5.5,-108,5.0,-105,-5.0,-115,5.5,-115,-5.5,-105,5.5,-112,-5.5,-108,5.0,-106,-5.0,-114,5.5,-109,-5.5,-103,5.5,-110,-5.5,-110
2026-02-20,fde066653cf72796682157aeae55c1e3,Memphis Grizzlies,Utah Jazz,-2.5,-110,2.5,-110,-2.5,-110,2.5,-110,-3.0,-109,3.0,-114,-2.0,-110,2.0,-110,-2.5,-110,2.5,-110,-3.5,-105,3.5,-115,-2.5,-108,2.5,-112,-2.5,-106,2.5,-106,-2.0,-110,2.0,-110
2026-02-20,79eb6c4e1c2997c28d23ce515d513081,Washington Wizards,Indiana Pacers,-1.5,-110,1.5,-110,-1.5,-110,1.5,-110,-1.0,-110,1.0,-113,-1.5,-110,1.5,-110,-1.5,-110,1.5,-110,-1.5,-105,1.5,-115,-1.0,-108,1.0,-112,-1.5,-106,1.5,-106,-1.0,-110,1.0,-110
2026-02-20,ee1817e78a163b03482df446b3c7ab4b,Atlanta Hawks,Miami Heat,3.5,-115,-3.5,-105,3.0,-105,-3.0,-115,3.5,-112,-3.5,-112,3.5,-110,-3.5,-110,3.5,-110,-3.5,-110,3.5,-112,-3.5,-108,3.5,-112,-3.5,-108,3.0,-101,-3.0,-111,3.0,-110,-3.0,-110
2026-02-20,8b76ff37aae273884a7ea6ce7f8d1aa6,Minnesota Timberwolves,Dallas Mavericks,-13.5,-110,13.5,-110,-14.5,-106,14.5,-114,-14.0,-112,14.0,-112,-14.0,-110,14.0,-110,-14.5,-105,14.5,-115,-14.5,-108,14.5,-112,-14.5,-110,14.5,-110,-14.5,-102,14.5,-110,-14.0,-110,14.0,-110
2026-02-20,54cc75499ddb956880d076296b5be376,Oklahoma City Thunder,Brooklyn Nets,-17.5,-105,17.5,-115,-17.0,-115,17.0,-105,-16.5,-113,16.5,-109,-17.0,-110,17.0,-110,-17.0,-110,17.0,-110,-17.5,-108,17.5,-112,-17.5,-108,17.5,-112,-17.0,-111,17.0,-101,-17.0,-110,17.0,-110
2026-02-20,2007c2367cb16289e11f34463016e147,New Orleans Pelicans,Milwaukee Bucks,-4.5,-105,4.5,-115,-4.5,-107,4.5,-113,-4.0,-113,4.0,-110,-4.0,-110,4.0,-110,-4.5,-105,4.5,-115,-4.5,-105,4.5,-115,-4.0,-112,4.0,-108,-4.5,-103,4.5,-109,-4.0,-110,4.0,-110
2026-02-20,8ffd722305f0b211039cb60cbbe150e0,Portland Trail Blazers,Denver Nuggets,-1.5,-105,1.5,-115,-1.0,-112,1.0,-108,-1.0,-107,1.0,-117,-1.0,-110,1.0,-110,-1.5,-110,1.5,-110,-1.5,-105,1.5,-115,-1.0,-112,1.0,-108,-1.0,-108,1.0,-104,-1.0,-110,1.0,-110
2026-02-20,f0c5e19ea41dbbe28f060e1fa9b20628,Los Angeles Lakers,Los Angeles Clippers,-7.5,-102,7.5,-118,-7.0,-107,7.0,-113,-7.5,-109,7.5,-114,-7.0,-110,7.0,-110,-7.0,-110,7.0,-110,-6.5,-118,6.5,-102,-7.0,-108,7.0,-112,-7.0,-103,7.0,-109,-7.0,-110,7.0,-110
2026-02-20,2b618167ad8113aa71a54a28f177f2d3,New York Knicks,Houston Rockets,,,,,,,,,-2.5,-115,2.5,-108,,,,,,,,,-2.5,-108,2.5,-112,-3.0,-108,3.0,-112,,,,,,,,
