date,game_id,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2026-04-02,289fb44a6171fe5e7365b05dca97889e,Charlotte Hornets,Phoenix Suns,-5.5,-115,5.5,-105,-6.0,-107,6.0,-113,-6.0,-108,6.0,-115,-6.0,-110,6.0,-110,-6.0,-105,6.0,-115,-5.5,-112,5.5,-108,-5.5,-114,5.5,-106,-6.0,-103,6.0,-109,-6.0,-110,6.0,-110
2026-04-02,b70520c84d1db67fb83d5d3666ef1d46,Detroit Pistons,Minnesota Timberwolves,-3.5,-110,3.5,-110,-3.5,-113,3.5,-107,-3.5,-110,3.5,-112,-3.5,-110,3.5,-110,-3.5,-110,3.5,-110,-3.5,-110,3.5,-110,-3.5,-110,3.5,-110,-3.5,-109,3.5,-103,-3.5,-110,3.5,-110
2026-04-02,97f990a7956a23f16f9298270f5b556e,Oklahoma City Thunder,Los Angeles Lakers,-8.5,-118,8.5,-102,-9.0,-113,9.0,-107,-9.0,-108,9.0,-115,-9.0,-110,9.0,-110,-9.0,-105,9.0,-115,-9.5,-102,9.5,-118,-9.0,-110,9.0,-110,-9.0,-109,9.0,-103,-9.0,-110,9.0,-110
2026-04-02,67a88265216bd48208f38288dba434ba,Golden State Warriors,Cleveland Cavaliers,9.5,-102,-9.5,-118,10.0,-106,-10.0,-114,10.0,-112,-10.0,-112,10.0,-110,-10.0,-110,10.0,-110,-10.0,-110,9.5,-105,-9.5,-115,10.0,-108,-10.0,-112,10.0,-102,-10.0,-110,10.0,-110,-10.0,-110
2026-04-02,52a9bdfa0493e80275ae71f49de1146f,Portland Trail Blazers,New Orleans Pelicans,-6.5,-115,6.5,-105,-6.5,-110,6.5,-110,-6.5,-114,6.5,-109,-7.0,-110,7.0,-110,-6.5,-110,6.5,-110,-6.5,-112,6.5,-108,-6.5,-110,6.5,-110,-6.5,-106,6.5,-106,-6.5,-110,6.5,-110
2026-04-02,8acdc53c485cd361a907edc8d53091f2,Los Angeles Clippers,San Antonio Spurs,-1.5,-110,1.5,-110,-1.5,-113,1.5,-107,-1.5,-109,1.5,-113,-1.5,-110,1.5,-110,-1.0,-110,1.0,-110,-1.5,-112,1.5,-108,-1.5,-112,1.5,-108,-1.5,-109,1.5,-103,-1.0,-110,1.0,-110
