date,game_id,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2026-01-11,e3c70531715a7b1b9ce284c384c8bd0d,Orlando Magic,New Orleans Pelicans,2.5,-110,-2.5,-118,,,,,2.5,-117,-2.5,-117,,,,,,,,,2.5,-125,-2.5,-105,1.5,-114,-1.5,-114,,,,,4.5,-125,-4.5,-105
2026-01-11,7895da09d75f61761b080b8763233dbf,Memphis Grizzlies,Brooklyn Nets,-11.5,-118,11.5,-110,,,,,-13.5,-115,13.5,-118,,,,,,,,,-13.5,-110,13.5,-120,-11.5,-138,11.5,104,,,,,-11.5,-118,11.5,-111
2026-01-11,ee0ac8f02833830683b95a6d680bf8f5,Portland Trail Blazers,New York Knicks,5.5,-110,-5.5,-110,5.5,-113,-5.5,-107,5.5,-113,-5.5,-113,5.5,-110,-5.5,-110,5.5,-115,-5.5,-105,5.5,-112,-5.5,-108,5.5,-112,-5.5,-108,5.5,-109,-5.5,-103,5.5,-110,-5.5,-110
2026-01-11,c392141a8f0eb03db56a0f0dca86dd14,Toronto Raptors,Philadelphia 76ers,2.5,-110,-2.5,-110,2.0,-108,-2.0,-112,2.0,-112,-2.0,-114,2.0,-110,-2.0,-110,2.0,-110,-2.0,-110,2.5,-105,-2.5,-115,2.0,-110,-2.0,-110,2.0,-104,-2.0,-108,2.0,-110,-2.0,-110
2026-01-11,1b53cc188b7e6da183c7ee206c966a12,Oklahoma City Thunder,Miami Heat,-14.5,-110,14.5,-110,-14.0,-115,14.0,-105,-14.0,-115,14.0,-110,-14.5,-110,14.5,-110,-14.5,-105,14.5,-115,-14.5,-108,14.5,-112,-14.5,-106,14.5,-114,-14.0,-111,14.0,-101,-14.5,-110,14.5,-110
2026-01-11,5b2d4eaa5c0cd6a8c34752502a77927e,Minnesota Timberwolves,San Antonio Spurs,-2.5,-105,2.5,-115,-2.0,-114,2.0,-106,-2.0,-115,2.0,-109,-2.0,-110,2.0,-110,-2.0,-110,2.0,-110,-2.5,-105,2.5,-115,-2.0,-110,2.0,-110,-2.0,-110,2.0,-102,-2.0,-110,2.0,-110
2026-01-11,230cc244629492f81d1e9b5b482ea05a,Denver Nuggets,Milwaukee Bucks,2.5,-110,-2.5,-110,2.5,-110,-2.5,-110,2.5,-110,-2.5,-115,2.5,-110,-2.5,-110,2.5,-110,-2.5,-110,2.5,-108,-2.5,-112,2.5,-112,-2.5,-108,2.5,-106,-2.5,-106,2.5,-110,-2.5,-110
2026-01-11,da88ede61ab04b8f3bb31d18bb33b03e,Phoenix Suns,Washington Wizards,-14.5,-110,14.5,-110,-14.5,-113,14.5,-107,-14.5,-115,14.5,-110,-14.5,-110,14.5,-110,-15.0,-105,15.0,-115,-14.5,-112,14.5,-108,-14.5,-114,14.5,-106,-14.5,-109,14.5,-103,-14.5,-110,14.5,-110
2026-01-11,337fdea46a5e7e784adb5058e364491e,Golden State Warriors,Atlanta Hawks,-6.5,-105,6.5,-115,-6.0,-112,6.0,-108,-6.0,-114,6.0,-112,-6.0,-110,6.0,-110,-6.0,-110,6.0,-110,-6.5,-102,6.5,-118,-6.0,-108,6.0,-112,-6.0,-108,6.0,-104,-6.0,-110,6.0,-110
2026-01-11,36fcfef1bd63f4ffa34b87ba9251e130,Sacramento Kings,Houston Rockets,14.5,-115,-14.5,-105,14.0,-113,-14.0,-107,13.5,-112,-13.5,-113,14.0,-110,-14.0,-110,13.5,-105,-13.5,-115,13.5,-105,-13.5,-115,13.5,-110,-13.5,-110,14.0,-109,-14.0,-103,14.0,-110,-14.0,-110
