date,game_id,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2026-02-10,029d9c1b39d0cd27d90931850a1f0bbd,New York Knicks,Indiana Pacers,-11.5,-110,11.5,-110,-11.5,-114,11.5,-106,-12.5,-110,12.5,-115,-11.5,-115,11.5,-105,-12.0,-105,12.0,-115,-11.5,-110,11.5,-110,-12.0,-105,12.0,-115,-11.5,-110,11.5,-102,-11.5,-110,11.5,-110
2026-02-10,402d3274a70ecdf3f3441bd2730e9a86,Houston Rockets,Los Angeles Clippers,-8.5,-115,8.5,-105,-9.0,-108,9.0,-112,-8.5,-115,8.5,-110,-9.0,-110,9.0,-110,-9.0,-110,9.0,-110,-8.5,-118,8.5,-102,-9.0,-108,9.0,-112,-9.0,-104,9.0,-108,-9.0,-110,9.0,-110
2026-02-10,a431f33f9135f054bfd08b6f0d341497,Phoenix Suns,Dallas Mavericks,-8.5,-110,8.5,-110,-8.5,-106,8.5,-114,-8.5,-109,8.5,-117,-8.5,-110,8.5,-110,-8.5,-110,8.5,-110,-8.5,-108,8.5,-112,-8.5,-108,8.5,-112,-8.5,-102,8.5,-110,-8.5,-110,8.5,-110
2026-02-10,3abaf28550da137114cba0daec6fe134,Los Angeles Lakers,San Antonio Spurs,12.5,-105,-12.5,-115,13.0,-105,-13.0,-115,12.5,-110,-12.5,-115,13.0,-110,-13.0,-110,13.0,-115,-13.0,-105,13.5,-118,-13.5,-102,13.0,-110,-13.0,-110,13.0,-101,-13.0,-111,12.5,-110,-12.5,-110
2026-02-10,786e38c6d2a209bb12801b30f17e9ef2,Orlando Magic,Milwaukee Bucks,,,,,,,,,-10.0,-112,10.0,-114,,,,,,,,,-10.5,-102,10.5,-118,-10.0,-110,10.0,-110,,,,,,,,
2026-02-10,1e29ea38e9c7789166418c9a3544bff9,Cleveland Cavaliers,Washington Wizards,,,,,,,,,,,,,,,,,,,,,-17.5,-112,17.5,-108,-18.5,-110,18.5,-110,,,,,,,,
2026-02-10,c09c552bcc0d68d3e96c860980ae1563,Toronto Raptors,Detroit Pistons,,,,,,,,,2.0,-115,-2.0,-110,,,,,,,,,1.5,-110,-1.5,-110,1.5,-106,-1.5,-114,,,,,,,,
2026-02-10,fa53065fb88985857fe9cfe5372477dc,Philadelphia 76ers,New York Knicks,,,,,,,,,2.0,-112,-2.0,-114,,,,,,,,,1.5,-112,-1.5,-108,1.5,-110,-1.5,-110,,,,,,,,
2026-02-10,fe5025ebf8e01fd991276b32c2720ea7,Boston Celtics,Chicago Bulls,,,,,,,,,-13.0,-114,13.0,-112,,,,,,,,,-13.5,-105,13.5,-115,-13.5,-110,13.5,-110,,,,,,,,
2026-02-10,3313a32e931557302ee2526858b86060,New Orleans Pelicans,Miami Heat,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,-108,2.0,-112,,,,,,,,
2026-02-10,3acad36c997423e34f7d485f9598a106,Minnesota Timberwolves,Portland Trail Blazers,,,,,,,,,,,,,,,,,,,,,-7.5,-110,7.5,-110,-6.5,-115,6.5,-105,,,,,,,,
2026-02-10,a8954b4710b0fae858e10da04cd1b866,Phoenix Suns,Oklahoma City Thunder,,,,,,,,,6.5,-114,-6.5,-112,,,,,,,,,6.5,-110,-6.5,-110,6.5,-110,-6.5,-110,,,,,,,,
2026-02-10,72e90971d6ffe7bcc9ce0c5c15a12ece,Denver Nuggets,Memphis Grizzlies,,,,,,,,,,,,,,,,,,,,,-13.5,-110,13.5,-110,-14.0,-110,14.0,-110,,,,,-13.5,-110,13.5,-110
2026-02-10,69338c4d8b76e2c7c832dc2ec56f291f,Golden State Warriors,San Antonio Spurs,,,,,,,,,5.5,-115,-5.5,-110,,,,,,,,,5.5,-110,-5.5,-110,5.5,-114,-5.5,-106,,,,,,,,
