date,game_id,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2026-01-17,74a2ce699a67094d664e6f11f876fd8b,Dallas Mavericks,Utah Jazz,-2.5,-118,2.5,-102,-3.0,-112,3.0,-108,-3.5,-114,3.5,-112,-3.5,-105,3.5,-115,-3.0,-110,3.0,-110,-3.5,-102,3.5,-118,-3.5,-106,3.5,-114,-3.0,-108,3.0,-104,-3.0,-110,3.0,-110
2026-01-17,ee33d9e84247204b91f88df26df1db6f,Atlanta Hawks,Boston Celtics,3.5,-110,-3.5,-110,3.5,-114,-3.5,-106,3.5,-114,-3.5,-112,3.5,-110,-3.5,-110,3.5,-110,-3.5,-110,3.5,-110,-3.5,-110,3.5,-114,-3.5,-106,3.5,-110,-3.5,-102,3.5,-110,-3.5,-110
2026-01-17,53948b32ee634b31967dd050d56eef8a,Detroit Pistons,Indiana Pacers,-15.5,-110,15.5,-110,-15.0,-115,15.0,-105,-15.0,-112,15.0,-114,-15.0,-110,15.0,-110,-15.0,-110,15.0,-110,-15.5,-108,15.5,-112,-15.5,-108,15.5,-112,-15.0,-111,15.0,-101,-15.0,-110,15.0,-110
2026-01-17,5dd9d109817aa5065517eda2d22abd47,New York Knicks,Phoenix Suns,-2.5,-105,2.5,-115,-2.0,-115,2.0,-105,-2.5,-113,2.5,-113,-2.0,-110,2.0,-110,-2.5,-105,2.5,-115,-2.5,-105,2.5,-115,-2.5,-108,2.5,-112,-2.0,-111,2.0,-101,-2.0,-110,2.0,-110
2026-01-17,a21e077af636c4ec9627a98ea87abea6,Miami Heat,Oklahoma City Thunder,10.5,-115,-10.5,-105,10.0,-110,-10.0,-110,10.5,-117,-10.5,-109,10.0,-110,-10.0,-110,10.0,-110,-10.0,-110,10.5,-115,-10.5,-105,10.5,-110,-10.5,-110,10.0,-106,-10.0,-106,10.5,-110,-10.5,-110
2026-01-17,ec4374304055d759d9e735b24be94cdb,San Antonio Spurs,Minnesota Timberwolves,-4.5,-105,4.5,-115,-4.0,-115,4.0,-105,-4.5,-112,4.5,-114,-4.5,-110,4.5,-110,-4.0,-110,4.0,-110,-4.5,-105,4.5,-115,-4.5,-108,4.5,-112,-4.0,-111,4.0,-101,-4.5,-110,4.5,-110
2026-01-17,1b253261c5a0c36cc77a7e3f3ec0813f,Golden State Warriors,Charlotte Hornets,-7.5,-115,7.5,-105,-7.5,-115,7.5,-105,-7.5,-113,7.5,-113,-7.5,-115,7.5,-105,-8.0,-110,8.0,-110,-7.5,-115,7.5,-105,-7.5,-115,7.5,-105,-7.5,-111,7.5,-101,-7.5,-110,7.5,-110
2026-01-17,dfe75b541b9fdfe1d8b2e6208a62b89f,Denver Nuggets,Washington Wizards,-11.5,-110,11.5,-110,-11.5,-110,11.5,-110,-12.0,-112,12.0,-114,-11.5,-110,11.5,-110,-11.5,-110,11.5,-110,-11.5,-112,11.5,-108,-12.5,-106,12.5,-114,-11.5,-106,11.5,-106,-11.5,-110,11.5,-110
2026-01-17,c40f627c22f80050fd8efec135704313,Portland Trail Blazers,Los Angeles Lakers,-3.5,-110,3.5,-110,-3.5,-115,3.5,-105,-3.5,-109,3.5,-117,-3.5,-115,3.5,-105,-3.5,-110,3.5,-110,-3.5,-105,3.5,-115,-3.5,-110,3.5,-110,-3.5,-111,3.5,-101,-3.5,-110,3.5,-110
2026-01-17,d149b0e5ad9dd363c76d6308dea81c74,Memphis Grizzlies,Orlando Magic,,,,,4.0,-105,-4.0,-115,4.5,-114,-4.5,-112,,,,,,,,,4.5,-112,-4.5,-108,4.0,-108,-4.0,-112,4.0,-101,-4.0,-111,,,,
