date,game_id,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2026-03-10,e735f6e9e8e98e8b92c380f09760ec3f,Philadelphia 76ers,Memphis Grizzlies,-2.5,-118,2.5,-102,-3.0,-112,3.0,-108,-3.0,-113,3.0,-109,-3.0,-105,3.0,-115,-3.0,-110,3.0,-110,-2.5,-118,2.5,-102,-3.0,-105,3.0,-115,-3.0,-108,3.0,-104,-3.0,-110,3.0,-110
2026-03-10,abc7626b6e289bd9003f66cd3df84349,Atlanta Hawks,Dallas Mavericks,-10.5,-105,10.5,-115,-10.0,-113,10.0,-107,-10.0,-113,10.0,-110,-10.0,-110,10.0,-110,-10.5,-105,10.5,-115,-10.5,-105,10.5,-115,-10.0,-110,10.0,-110,-10.0,-109,10.0,-103,-10.0,-110,10.0,-110
2026-03-10,9421796c001c679383541d472b15be1f,Brooklyn Nets,Detroit Pistons,14.5,-105,-14.5,-115,15.0,-109,-15.0,-111,14.5,-110,-14.5,-112,15.0,-110,-15.0,-110,15.0,-110,-15.0,-110,15.5,-118,-15.5,-102,14.5,-105,-14.5,-115,15.0,-105,-15.0,-107,15.0,-110,-15.0,-110
2026-03-10,565b25ab007865785e752c67dfb61e99,Miami Heat,Washington Wizards,-16.5,-105,16.5,-115,-16.0,-115,16.0,-105,-16.0,-110,16.0,-113,-16.5,-110,16.5,-110,-16.0,-110,16.0,-110,-16.5,-105,16.5,-115,-16.0,-110,16.0,-110,-16.0,-111,16.0,-101,-16.0,-110,16.0,-110
2026-03-10,e989d01a7b748cf7e0c892b5259ea99d,San Antonio Spurs,Boston Celtics,-3.5,-110,3.5,-110,-3.5,-111,3.5,-109,-3.0,-113,3.0,-110,-4.0,-110,4.0,-110,-3.5,-110,3.5,-110,-3.5,-108,3.5,-112,-3.5,-108,3.5,-112,-3.5,-107,3.5,-105,-3.5,-110,3.5,-110
2026-03-10,f9792224d24b63aa28a24224ea099225,Houston Rockets,Toronto Raptors,-4.5,-110,4.5,-110,-4.5,-110,4.5,-110,-4.5,-114,4.5,-109,-4.5,-110,4.5,-110,-4.5,-110,4.5,-110,-4.5,-108,4.5,-112,-4.5,-110,4.5,-110,-4.5,-106,4.5,-106,-4.5,-110,4.5,-110
2026-03-10,133cc0d0b8283948b909c38cc93d2d62,Milwaukee Bucks,Phoenix Suns,1.5,-120,-1.5,100,1.0,-110,-1.0,-110,1.5,-112,-1.5,-112,1.0,-110,-1.0,-110,1.0,-105,-1.0,-115,1.5,-115,-1.5,-105,1.5,-115,-1.5,-105,1.0,-106,-1.0,-106,1.0,-110,-1.0,-110
2026-03-10,25729251b2eb774717c748181096b0be,Portland Trail Blazers,Charlotte Hornets,3.5,-115,-3.5,-105,3.0,-105,-3.0,-115,3.0,-109,-3.0,-114,3.0,-110,-3.0,-110,3.5,-110,-3.5,-110,3.5,-118,-3.5,-102,3.0,-108,-3.0,-112,3.0,-101,-3.0,-111,3.5,-110,-3.5,-110
2026-03-10,c248f3294c1e35f27919ab0f49322752,Golden State Warriors,Chicago Bulls,-6.5,-102,6.5,-118,-6.0,-112,6.0,-108,-6.5,-108,6.5,-115,-6.0,-110,6.0,-110,-6.0,-110,6.0,-110,-6.5,-105,6.5,-115,-6.0,-110,6.0,-110,-6.0,-108,6.0,-104,-6.0,-110,6.0,-110
2026-03-10,eacde0007a133dae3e1eee3630c04a60,Sacramento Kings,Indiana Pacers,-3.5,-102,3.5,-118,-3.0,-115,3.0,-105,-3.5,-108,3.5,-115,-3.0,-110,3.0,-110,-3.0,-115,3.0,-105,-2.5,-118,2.5,-102,-3.0,-108,3.0,-112,-3.0,-111,3.0,-101,-3.0,-110,3.0,-110
2026-03-10,4df738bb19716e5b1ea6f389fa1fd60d,Los Angeles Lakers,Minnesota Timberwolves,2.5,-105,-2.5,-115,2.5,-107,-2.5,-113,3.0,-112,-3.0,-112,3.0,-110,-3.0,-110,2.5,-105,-2.5,-115,2.5,-102,-2.5,-118,2.5,-106,-2.5,-114,2.5,-103,-2.5,-109,3.0,-110,-3.0,-110
