date,game_id,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2026-04-12,22dcb3e32847c7eab5774e8927016216,Miami Heat,Atlanta Hawks,-9.5,-115,9.5,-105,-9.5,-115,9.5,-105,-9.5,-110,9.5,-113,-9.5,-115,9.5,-105,-9.5,-110,9.5,-110,-9.5,-115,9.5,-105,-9.5,-112,9.5,-108,-9.5,-111,9.5,-101,-9.5,-110,9.5,-110
2026-04-12,f78d40af453b24c39e18559579894d14,Boston Celtics,Orlando Magic,12.5,-105,-12.5,-115,13.0,-110,-13.0,-110,13.0,-113,-13.0,-110,13.0,-110,-13.0,-110,13.0,-110,-13.0,-110,13.5,-118,-13.5,-102,13.0,-112,-13.0,-108,13.0,-106,-13.0,-106,13.0,-110,-13.0,-110
2026-04-12,d55bfef33abc5dc6dba0717236d0ee80,Toronto Raptors,Brooklyn Nets,-23.5,-115,23.5,-105,-24.0,-110,24.0,-110,-23.5,-114,23.5,-109,-24.0,-110,24.0,-110,-24.0,-105,24.0,-115,-23.5,-115,23.5,-105,-23.5,-114,23.5,-106,-24.0,-106,24.0,-106,-24.0,-110,24.0,-110
2026-04-12,38b10a0526d5b246097a502269bcdf71,New York Knicks,Charlotte Hornets,14.5,-115,-14.5,-105,14.5,-110,-14.5,-110,14.0,-110,-14.0,-113,14.0,-110,-14.0,-110,14.5,-120,-14.5,100,14.5,-112,-14.5,-108,14.0,-106,-14.0,-114,14.5,-106,-14.5,-106,14.0,-110,-14.0,-110
2026-04-12,ad75b36adad0af42dea87b9bcdfa91f8,Cleveland Cavaliers,Washington Wizards,-10.5,-110,10.5,-110,-10.5,-110,10.5,-110,-10.5,-115,10.5,-108,-10.5,-110,10.5,-110,-10.5,-115,10.5,-105,-10.5,-108,10.5,-112,-11.0,-106,11.0,-114,-10.5,-106,10.5,-106,-10.5,-110,10.5,-110
2026-04-12,4675acfb68965858aa571a0493a222da,Indiana Pacers,Detroit Pistons,15.5,-110,-15.5,-110,15.0,-114,-15.0,-106,14.5,-109,-14.5,-114,15.0,-110,-15.0,-110,15.0,-115,-15.0,-105,14.5,-102,-14.5,-118,15.0,-112,-15.0,-108,15.0,-110,-15.0,-102,15.0,-110,-15.0,-110
2026-04-12,23c66e71d25675800d939e532e38bcd2,Philadelphia 76ers,Milwaukee Bucks,-14.5,-118,14.5,-102,-15.0,-112,15.0,-108,-15.5,-113,15.5,-110,-15.0,-110,15.0,-110,-15.5,-110,15.5,-110,-15.5,-102,15.5,-118,-15.0,-110,15.0,-110,-15.0,-108,15.0,-104,-15.0,-110,15.0,-110
2026-04-12,c8cde1aa908581185caf0bb87659055a,Dallas Mavericks,Chicago Bulls,-6.5,-110,6.5,-110,-6.5,-113,6.5,-107,-7.0,-110,7.0,-113,-6.5,-110,6.5,-110,-6.5,-110,6.5,-110,-6.5,-108,6.5,-112,-6.5,-110,6.5,-110,-6.5,-109,6.5,-103,-6.5,-110,6.5,-110
2026-04-12,09604d4c311c1eb2215317d12154f42a,San Antonio Spurs,Denver Nuggets,-11.5,-110,11.5,-110,-11.5,-108,11.5,-112,-11.0,-113,11.0,-109,-11.5,-110,11.5,-110,-11.5,-105,11.5,-115,-11.5,-108,11.5,-112,-11.5,-106,11.5,-114,-11.5,-104,11.5,-108,-11.5,-110,11.5,-110
2026-04-12,06ccc7d0ba2acaf031c7d42eea09672c,Los Angeles Clippers,Golden State Warriors,-4.5,-105,4.5,-115,-4.5,-110,4.5,-110,-4.5,-112,4.5,-112,-4.0,-110,4.0,-110,-4.5,-110,4.5,-110,-4.5,-108,4.5,-112,-4.0,-110,4.0,-110,-4.5,-106,4.5,-106,-4.0,-110,4.0,-110
2026-04-12,fdd561cce076bab5eb0f0651d1d0f8e4,Houston Rockets,Memphis Grizzlies,-14.5,-105,14.5,-115,-14.0,-115,14.0,-105,-14.0,-110,14.0,-113,-14.0,-115,14.0,-105,-14.0,-115,14.0,-105,-14.5,-105,14.5,-115,-14.5,-106,14.5,-114,-14.0,-111,14.0,-101,-14.0,-110,14.0,-110
