date,game_id,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2026-02-19,d647541d42648749f3bde601547fa1be,Philadelphia 76ers,Atlanta Hawks,-1.5,-102,1.5,-118,-1.0,-110,1.0,-110,-1.0,-114,1.0,-109,-1.0,-110,1.0,-110,-1.0,-115,1.0,-105,-1.5,-102,1.5,-118,-1.5,-106,1.5,-114,-1.0,-106,1.0,-106,-1.0,-110,1.0,-110
2026-02-19,24a92d49df82923f29b3e9cda4d57446,Cleveland Cavaliers,Brooklyn Nets,-15.5,-115,15.5,-105,-16.0,-107,16.0,-113,-16.0,-112,16.0,-112,-15.5,-110,15.5,-110,-16.0,-105,16.0,-115,-15.5,-115,15.5,-105,-15.5,-115,15.5,-105,-16.0,-103,16.0,-109,-16.0,-110,16.0,-110
2026-02-19,97031eee2ea39d890bf5046a1c57c7a7,Charlotte Hornets,Houston Rockets,4.5,-110,-4.5,-110,4.5,-110,-4.5,-110,4.5,-114,-4.5,-109,4.0,-105,-4.0,-115,4.5,-110,-4.5,-110,4.5,-110,-4.5,-110,4.5,-112,-4.5,-108,4.5,-106,-4.5,-106,4.0,-110,-4.0,-110
2026-02-19,c93f72cb146ef69c7bd4a79f03481123,Washington Wizards,Indiana Pacers,1.5,-102,-1.5,-118,2.0,-110,-2.0,-110,2.5,-114,-2.5,-109,2.0,-110,-2.0,-110,2.0,-110,-2.0,-110,2.5,-115,-2.5,-105,2.5,-112,-2.5,-108,2.0,-106,-2.0,-106,2.0,-110,-2.0,-110
2026-02-19,0ea61c4bb159036d242d6aa077216586,New York Knicks,Detroit Pistons,-4.5,-105,4.5,-115,-4.0,-107,4.0,-113,-4.0,-109,4.0,-113,-3.5,-110,3.5,-110,-4.0,-105,4.0,-115,-4.5,-110,4.5,-110,-3.5,-115,3.5,-105,-4.0,-103,4.0,-109,-3.5,-110,3.5,-110
2026-02-19,537f72a12ccf54596ce42c638bacb485,Chicago Bulls,Toronto Raptors,6.5,-110,-6.5,-110,6.0,-105,-6.0,-115,6.0,-110,-6.0,-113,6.0,-105,-6.0,-115,6.0,-105,-6.0,-115,6.5,-115,-6.5,-105,6.5,-110,-6.5,-110,6.0,-101,-6.0,-111,6.5,-110,-6.5,-110
2026-02-19,d34f8e76f10dd65a684c9bd6301e667e,San Antonio Spurs,Phoenix Suns,-8.5,-105,8.5,-115,-8.0,-110,8.0,-110,-8.0,-109,8.0,-114,-8.0,-110,8.0,-110,-8.0,-115,8.0,-105,-8.5,100,8.5,-120,-8.0,-110,8.0,-110,-8.0,-106,8.0,-106,-8.0,-110,8.0,-110
2026-02-19,7bb1dc8e7e0b6a77195533729951d187,Golden State Warriors,Boston Celtics,5.5,-102,-5.5,-118,6.0,-112,-6.0,-108,6.0,-115,-6.0,-108,6.0,-110,-6.0,-110,6.0,-110,-6.0,-110,5.5,-105,-5.5,-115,5.5,-106,-5.5,-114,6.0,-108,-6.0,-104,6.0,-110,-6.0,-110
2026-02-19,fc4ef6fdb917bca80f99940665442e96,Sacramento Kings,Orlando Magic,8.5,-110,-8.5,-110,8.5,-113,-8.5,-107,9.0,-115,-9.0,-108,8.5,-110,-8.5,-110,8.5,-110,-8.5,-110,8.5,-112,-8.5,-108,8.5,-110,-8.5,-110,8.5,-109,-8.5,-103,8.5,-110,-8.5,-110
2026-02-19,13c088a4f279e674bf80e4cb06d231a9,Los Angeles Clippers,Denver Nuggets,4.5,-110,-4.5,-110,4.5,-107,-4.5,-113,4.5,-112,-4.5,-112,4.5,-105,-4.5,-115,4.5,-110,-4.5,-110,4.5,-108,-4.5,-112,4.5,-110,-4.5,-110,4.5,-103,-4.5,-109,4.5,-110,-4.5,-110
2026-02-19,fde066653cf72796682157aeae55c1e3,Memphis Grizzlies,Utah Jazz,,,,,,,,,-4.0,-114,4.0,-109,,,,,,,,,-4.5,-105,4.5,-115,-4.5,-105,4.5,-115,,,,,,,,
2026-02-19,8b76ff37aae273884a7ea6ce7f8d1aa6,Minnesota Timberwolves,Dallas Mavericks,,,,,,,,,-12.0,-112,12.0,-112,,,,,,,,,-11.5,-115,11.5,-105,-12.5,-115,12.5,-105,,,,,,,,
2026-02-19,2007c2367cb16289e11f34463016e147,New Orleans Pelicans,Milwaukee Bucks,,,,,,,,,-3.5,-114,3.5,-109,,,,,,,,,-3.5,-112,3.5,-108,-4.0,-110,4.0,-110,,,,,,,,
