date,game_id,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2026-02-23,a9dd69be152e9e5ad8597c9b96f16a53,Detroit Pistons,San Antonio Spurs,-1.5,-110,1.5,-110,-1.0,-112,1.0,-108,-1.5,-110,1.5,-113,-1.5,-110,1.5,-110,-1.5,-105,1.5,-115,-1.5,-110,1.5,-110,-1.5,-106,1.5,-114,-1.5,-103,1.5,-109,-1.5,-110,1.5,-110
2026-02-23,f21cba43c1660e818758a990b2912830,Memphis Grizzlies,Sacramento Kings,-3.5,-102,3.5,-118,-3.0,-110,3.0,-110,-3.0,-109,3.0,-114,-3.0,-110,3.0,-110,-3.0,-105,3.0,-115,-3.5,-102,3.5,-118,-3.0,-110,3.0,-110,-3.0,-106,3.0,-106,-3.0,-110,3.0,-110
2026-02-23,b283b125c7b26126854be1e5ad045f3f,Houston Rockets,Utah Jazz,-12.5,-118,12.5,-102,-13.0,-107,13.0,-113,-13.0,-112,13.0,-112,-13.0,-110,13.0,-110,-13.0,-110,13.0,-110,-12.5,-118,12.5,-102,-13.5,-110,13.5,-110,-13.0,-103,13.0,-109,-13.0,-110,13.0,-110
2026-02-23,56d8ed44cdc3ee05a77edd2ecb4a516b,Indiana Pacers,Philadelphia 76ers,,,,,,,,,9.0,-114,-9.0,-109,,,,,,,,,8.5,-108,-8.5,-112,9.0,-106,-9.0,-114,,,,,,,,
2026-02-23,9b47a98c27ee6ad7706c0e3a34887d12,Atlanta Hawks,Washington Wizards,,,,,,,,,-13.0,-113,13.0,-109,,,,,,,,,-12.5,-115,12.5,-105,-13.5,-105,13.5,-115,,,,,,,,
2026-02-23,ba1cbfef82b196c39c27c0a78d2f22f4,Brooklyn Nets,Dallas Mavericks,,,,,,,,,,,,,,,,,,,,,1.5,-110,-1.5,-110,1.5,-106,-1.5,-114,,,,,,,,
2026-02-23,9309db11d70c5cca506e8df2ce5e1fb3,Toronto Raptors,Oklahoma City Thunder,,,,,,,,,2.0,-114,-2.0,-109,,,,,,,,,1.5,-115,-1.5,-105,1.0,-110,-1.0,-110,,,,,,,,
2026-02-23,afa313a4ac57c385b346c4d1b4912e3c,Chicago Bulls,Charlotte Hornets,,,,,,,,,,,,,,,,,,,,,7.5,-110,-7.5,-110,7.5,-112,-7.5,-108,,,,,,,,
2026-02-23,a4f9fe2c493fda08ff19d7c349948824,Cleveland Cavaliers,New York Knicks,,,,,,,,,-3.5,-114,3.5,-109,,,,,,,,,-3.5,-110,3.5,-110,-4.0,-110,4.0,-110,,,,,,,,
2026-02-23,eeaef64ecae77969994ee0b8b56da256,New Orleans Pelicans,Golden State Warriors,,,,,,,,,2.5,-113,-2.5,-110,,,,,,,,,2.5,-110,-2.5,-110,2.0,-108,-2.0,-112,,,,,,,,
2026-02-23,d8b8e015e358036b0f8e3758c263ae24,Milwaukee Bucks,Miami Heat,,,,,,,,,6.0,-115,-6.0,-108,,,,,,,,,5.5,-110,-5.5,-110,5.5,-108,-5.5,-112,,,,,,,,
2026-02-23,0bd210b80d8411885dccc7164a922234,Phoenix Suns,Boston Celtics,,,,,,,,,6.5,-110,-6.5,-112,,,,,,,,,6.5,-110,-6.5,-110,7.0,-110,-7.0,-110,,,,,,,,
2026-02-23,f1b2d64d6f68c92256c27ebe3868b62a,Portland Trail Blazers,Minnesota Timberwolves,,,,,,,,,,,,,,,,,,,,,5.5,-110,-5.5,-110,5.0,-110,-5.0,-110,,,,,,,,
2026-02-23,19016c4fd819260622e9fbaf8070d66a,Los Angeles Lakers,Orlando Magic,,,,,,,,,-6.5,-109,6.5,-114,,,,,,,,,-6.5,-110,6.5,-110,-6.0,-110,6.0,-110,,,,,,,,
