date,game_id,commence_time,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2026-07-05,6f0fa1db67e69c8f534003061fdedee9,2026-07-05T16:30:00Z,Atlanta Braves,New York Mets,,,,,-1.5,180,1.5,-210,1.5,-182,-1.5,145,-1.5,188,1.5,-220,1.5,-175,-1.5,150,1.5,-178,-1.5,147,1.5,-176,-1.5,146,-1.5,182,1.5,-209,1.5,-166,-1.5,140
2026-07-05,e7bb88c6da50433a86db985ff3c21afe,2026-07-05T17:01:00Z,Washington Nationals,Pittsburgh Pirates,-1.5,140,1.5,-170,-1.5,140,1.5,-160,-1.5,143,1.5,-180,-1.5,140,1.5,-160,-1.5,145,1.5,-170,-1.5,142,1.5,-172,-1.5,146,1.5,-176,-1.5,141,1.5,-160,-1.5,141,1.5,-165
2026-07-05,ff0f58dec0d0f4a36d53233a99151d06,2026-07-05T17:05:00Z,Cincinnati Reds,Baltimore Orioles,1.5,-165,-1.5,135,1.5,-155,-1.5,135,1.5,-165,-1.5,133,1.5,-155,-1.5,135,1.5,-160,-1.5,135,1.5,-163,-1.5,134,1.5,-170,-1.5,140,1.5,-154,-1.5,136,1.5,-162,-1.5,137
2026-07-05,29749cde930adfaf1cbc374908eeac88,2026-07-05T17:35:00Z,New York Yankees,Minnesota Twins,,,,,-1.5,161,1.5,-185,-1.5,160,1.5,-200,-1.5,160,1.5,-185,-1.5,160,1.5,-185,-1.5,158,1.5,-193,-1.5,160,1.5,-194,-1.5,162,1.5,-185,-1.5,163,1.5,-192
2026-07-05,8ea201bdda2a6a63bd3a6bc19250e4a0,2026-07-05T18:00:00Z,Cleveland Guardians,Chicago White Sox,-1.5,150,1.5,-185,-1.5,152,1.5,-173,-1.5,155,1.5,-195,-1.5,152,1.5,-175,-1.5,150,1.5,-175,-1.5,147,1.5,-178,-1.5,155,1.5,-188,-1.5,153,1.5,-173,-1.5,150,1.5,-180
2026-07-05,5aed324537c72e3b3cd7d1f3e3905db5,2026-07-05T18:30:00Z,Chicago Cubs,St. Louis Cardinals,-1.5,140,1.5,-170,-1.5,145,1.5,-165,-1.5,145,1.5,-182,-1.5,144,1.5,-165,-1.5,145,1.5,-170,-1.5,142,1.5,-172,-1.5,150,1.5,-182,-1.5,146,1.5,-165,-1.5,136,1.5,-160
2026-07-05,4dea73f21196e43153d6355e7f5d1266,2026-07-05T19:01:00Z,Kansas City Royals,Philadelphia Phillies,1.5,-135,-1.5,110,1.5,-132,-1.5,112,1.5,-129,-1.5,104,1.5,-130,-1.5,110,1.5,-135,-1.5,115,1.5,-136,-1.5,113,1.5,-137,-1.5,114,1.5,-130,-1.5,115,1.5,-132,-1.5,112
2026-07-05,12eaa8dfb716d6ed545a6e1fed88cc2a,2026-07-05T19:31:00Z,Texas Rangers,Detroit Tigers,1.5,-170,-1.5,140,1.5,-162,-1.5,142,1.5,-186,-1.5,148,1.5,-160,-1.5,140,1.5,-165,-1.5,140,1.5,-170,-1.5,140,1.5,-162,-1.5,134,1.5,-162,-1.5,143,1.5,-175,-1.5,148
2026-07-05,1dea84746e977d3a57b78a0a47ba6935,2026-07-05T19:31:00Z,Houston Astros,Tampa Bay Rays,-1.5,165,1.5,-200,-1.5,170,1.5,-195,1.5,-186,-1.5,150,-1.5,168,1.5,-195,-1.5,180,1.5,-220,1.5,-194,-1.5,159,1.5,-184,-1.5,152,-1.5,171,1.5,-195,1.5,-186,-1.5,156
2026-07-05,acc7a54706d2d24e201d069a00e76d50,2026-07-05T20:00:00Z,Arizona Diamondbacks,Milwaukee Brewers,1.5,-155,-1.5,125,1.5,-150,-1.5,130,1.5,-162,-1.5,130,1.5,-150,-1.5,130,1.5,-160,-1.5,135,1.5,-155,-1.5,129,1.5,-162,-1.5,134,1.5,-149,-1.5,132,1.5,-153,-1.5,130
