date,game_id,commence_time,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2026-05-14,b707c40c030d32a5c6a52e12bdee39fd,2026-05-14T16:36:00Z,Pittsburgh Pirates,Colorado Rockies,-1.5,125,1.5,-155,-1.5,127,1.5,-147,-1.5,125,1.5,-157,-1.5,125,1.5,-145,-1.5,125,1.5,-145,-1.5,119,1.5,-144,-1.5,126,1.5,-152,-1.5,129,1.5,-146,-1.5,122,1.5,-150
2026-05-14,8abdf6d45a3ff089cc31a3d8ae9454b2,2026-05-14T16:41:00Z,Cincinnati Reds,Washington Nationals,-1.5,135,1.5,-165,-1.5,138,1.5,-158,-1.5,145,1.5,-180,-1.5,140,1.5,-160,-1.5,140,1.5,-165,-1.5,131,1.5,-158,-1.5,132,1.5,-160,-1.5,139,1.5,-157,-1.5,132,1.5,-162
2026-05-14,e24302ea9f75de2f74247cff5426bb72,2026-05-14T17:11:00Z,New York Mets,Detroit Tigers,-1.5,145,1.5,-175,-1.5,143,1.5,-163,-1.5,130,1.5,-162,-1.5,144,1.5,-165,-1.5,140,1.5,-165,-1.5,140,1.5,-170,-1.5,134,1.5,-162,-1.5,144,1.5,-163,-1.5,136,1.5,-168
2026-05-14,0fd9dcf5dd607b0b9074ed98709c23da,2026-05-14T17:40:00Z,Minnesota Twins,Miami Marlins,,,,,-1.5,174,1.5,-200,1.5,-200,-1.5,160,-1.5,172,1.5,-200,1.5,-185,-1.5,160,1.5,-176,-1.5,145,1.5,-182,-1.5,150,-1.5,175,1.5,-200,-1.5,158,1.5,-196
2026-05-14,679760ad793188b79273efa2408440ac,2026-05-14T17:41:00Z,Milwaukee Brewers,San Diego Padres,-1.5,154,1.5,-190,-1.5,150,1.5,-171,-1.5,148,1.5,-186,-1.5,148,1.5,-170,-1.5,150,1.5,-175,-1.5,148,1.5,-180,-1.5,155,1.5,-188,-1.5,151,1.5,-171,-1.5,148,1.5,-183
2026-05-14,901a26e0d74ceaadd9981af23f8e1a15,2026-05-14T18:11:00Z,Houston Astros,Seattle Mariners,1.5,-160,-1.5,135,1.5,-160,-1.5,140,1.5,-162,-1.5,132,1.5,-160,-1.5,140,1.5,-160,-1.5,135,1.5,-161,-1.5,133,1.5,-170,-1.5,140,1.5,-160,-1.5,141,1.5,-161,-1.5,131
2026-05-14,07fe304b5fb4622bc1a942801ac904f6,2026-05-14T19:06:00Z,Athletics,St. Louis Cardinals,1.5,-185,-1.5,150,-1.5,174,1.5,-200,1.5,-182,-1.5,145,-1.5,180,1.5,-210,-1.5,170,1.5,-200,1.5,-169,-1.5,139,1.5,-178,-1.5,146,-1.5,175,1.5,-200,1.5,-175,-1.5,142
2026-05-14,6e7d9b2e9bc1d87a475e2a29d5c86b92,2026-05-14T22:46:00Z,Boston Red Sox,Philadelphia Phillies,1.5,-190,-1.5,155,1.5,-180,-1.5,157,1.5,-190,-1.5,150,1.5,-185,-1.5,160,-1.5,195,1.5,-235,1.5,-186,-1.5,153,1.5,-188,-1.5,155,1.5,-180,-1.5,158,1.5,-191,-1.5,154
2026-05-14,797493921ce7c293a19900840d42e2e1,2026-05-14T23:16:00Z,Atlanta Braves,Chicago Cubs,-1.5,125,1.5,-150,-1.5,120,1.5,-140,-1.5,125,1.5,-157,-1.5,120,1.5,-140,-1.5,115,1.5,-135,-1.5,119,1.5,-143,-1.5,122,1.5,-146,-1.5,122,1.5,-138,-1.5,122,1.5,-149
2026-05-14,3e233aef78a3a5c98e1d9fc4ba450901,2026-05-14T23:41:00Z,Chicago White Sox,Kansas City Royals,1.5,-160,-1.5,135,1.5,-144,-1.5,124,1.5,-148,-1.5,120,1.5,-145,-1.5,125,1.5,-140,-1.5,120,1.5,-149,-1.5,123,1.5,-146,-1.5,122,1.5,-142,-1.5,126,1.5,-151,-1.5,123
2026-05-14,bc2f7272b3d5ef426608824387a95824,2026-05-15T02:11:00Z,Los Angeles Dodgers,San Francisco Giants,-1.5,115,1.5,-140,-1.5,118,1.5,-138,-1.5,120,1.5,-148,-1.5,115,1.5,-135,-1.5,115,1.5,-135,-1.5,114,1.5,-137,-1.5,115,1.5,-138,-1.5,120,1.5,-136,-1.5,117,1.5,-144
