date,game_id,commence_time,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2026-07-19,9428684a7aeb42f6f3b5c0c9613c66ca,2026-07-19T16:16:00Z,Toronto Blue Jays,Chicago White Sox,1.5,-175,-1.5,145,1.5,-165,-1.5,145,1.0,-134,-1.0,110,1.5,-165,-1.5,144,1.5,-170,-1.5,145,1.5,-177,-1.5,146,1.5,-164,-1.5,136,1.5,-165,-1.5,146,1.5,-172,-1.5,145
2026-07-19,9bc4c78b91c95337830ebb3654858de7,2026-07-19T16:36:00Z,New York Yankees,Los Angeles Dodgers,1.5,-160,-1.5,135,1.5,-153,-1.5,133,1.5,-159,-1.5,130,1.5,-155,-1.5,135,1.5,-160,-1.5,135,1.5,-157,-1.5,130,1.5,-154,-1.5,128,1.5,-152,-1.5,134,1.5,-158,-1.5,134
2026-07-19,e9245e202e09448d0020e3f46508dc9d,2026-07-19T17:36:00Z,Atlanta Braves,Texas Rangers,,,,,1.5,-155,-1.5,135,1.5,-165,-1.5,135,1.5,-155,-1.5,135,1.5,-160,-1.5,135,1.5,-166,-1.5,137,1.5,-156,-1.5,130,1.5,-154,-1.5,136,1.5,-154,-1.5,131
2026-07-19,60af7c95541bfe00c28e4a14897c6ae4,2026-07-19T17:36:00Z,Boston Red Sox,Tampa Bay Rays,-1.5,165,1.5,-200,-1.5,165,1.5,-190,-1.5,165,1.5,-215,-1.5,172,1.5,-200,-1.5,170,1.5,-200,-1.5,167,1.5,-204,1.5,-215,-1.5,176,-1.5,166,1.5,-190,1.5,-196,-1.5,165
2026-07-19,8a4b2213ce7fa7861c687739dfcc3495,2026-07-19T17:36:00Z,Philadelphia Phillies,New York Mets,1.5,-150,-1.5,125,1.5,-147,-1.5,127,1.5,-152,-1.5,125,1.5,-145,-1.5,125,1.5,-150,-1.5,130,1.5,-155,-1.5,128,1.5,-154,-1.5,128,1.5,-146,-1.5,129,1.5,-147,-1.5,125
2026-07-19,f3cb58dab3e8832223686a2ee9639a0d,2026-07-19T17:41:00Z,Cleveland Guardians,Pittsburgh Pirates,1.5,-190,-1.5,155,-1.5,189,1.5,-225,1.5,-220,-1.5,170,-1.5,192,1.5,-225,-1.5,205,1.5,-245,1.5,-188,-1.5,155,1.5,-210,-1.5,172,-1.5,193,1.5,-222,1.5,-208,-1.5,174
2026-07-19,8d524a2249f56a23b1cd951c28b16ddb,2026-07-19T18:11:00Z,Houston Astros,Baltimore Orioles,1.5,-200,-1.5,165,-1.5,177,1.5,-205,1.5,-205,-1.5,160,-1.5,172,1.5,-200,-1.5,170,1.5,-200,1.5,-202,-1.5,165,1.5,-194,-1.5,160,-1.5,179,1.5,-204,1.5,-196,-1.5,165
2026-07-19,203e82b1ab8211c90f2f74c5759699ee,2026-07-19T18:11:00Z,Kansas City Royals,San Diego Padres,1.5,-190,-1.5,155,-1.5,165,1.5,-190,1.5,-190,-1.5,155,-1.5,164,1.5,-190,-1.5,160,1.5,-185,1.5,-186,-1.5,153,1.5,-188,-1.5,155,-1.5,166,1.5,-190,1.5,-183,-1.5,154
2026-07-19,7bdca69ce161b0f7fa1d383357c64989,2026-07-19T18:11:00Z,Milwaukee Brewers,Miami Marlins,-1.5,155,1.5,-190,-1.5,161,1.5,-185,-1.5,163,1.5,-205,-1.5,164,1.5,-190,-1.5,165,1.5,-195,-1.5,158,1.5,-193,-1.5,152,1.5,-184,-1.5,162,1.5,-185,-1.5,164,1.5,-195
2026-07-19,e2f5ce09c19effb9e8bba90a0c1c3e44,2026-07-19T18:21:00Z,Chicago Cubs,Minnesota Twins,,,,,-1.5,130,1.5,-150,-1.5,138,1.5,-167,-1.5,130,1.5,-150,-1.5,130,1.5,-150,-1.5,129,1.5,-155,-1.5,140,1.5,-170,-1.5,132,1.5,-149,-1.5,125,1.5,-148
