date,game_id,commence_time,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2026-07-07,6611ecd500747b1f1aebe1ea49f9d00a,2026-07-07T18:16:00Z,St. Louis Cardinals,Milwaukee Brewers,1.5,100,-1.5,-120,1.5,105,-1.5,-125,1.5,-108,-1.5,-115,1.5,105,-1.5,-125,1.5,100,-1.5,-120,1.5,100,-1.5,-121,1.5,100,-1.5,-120,1.5,106,-1.5,-120,1.5,-101,-1.5,-116
2026-07-07,a250fe250560caa8b56cd4e061c8e7b0,2026-07-07T22:36:00Z,Baltimore Orioles,Chicago Cubs,1.5,-170,-1.5,140,1.5,-162,-1.5,142,1.5,-167,-1.5,135,1.5,-160,-1.5,140,1.5,-165,-1.5,140,1.5,-167,-1.5,138,1.5,-166,-1.5,138,1.5,-162,-1.5,143,1.5,-161,-1.5,137
2026-07-07,c892fb37a2662fa901742b27c6b7f205,2026-07-07T22:41:00Z,Detroit Tigers,Athletics,-1.5,105,1.5,-125,-1.5,100,1.5,-120,-1.5,102,1.5,-125,-1.5,100,1.5,-120,-1.5,100,1.5,-120,-1.5,103,1.5,-124,-1.5,105,1.5,-126,-1.5,103,1.5,-117,-1.5,109,1.5,-129
2026-07-07,e38e52ed47e9148a67603013c94f7295,2026-07-07T22:41:00Z,Pittsburgh Pirates,Atlanta Braves,,,,,-1.5,132,1.5,-152,-1.5,128,1.5,-162,-1.5,140,1.5,-160,-1.5,135,1.5,-160,-1.5,134,1.5,-162,-1.5,140,1.5,-170,-1.5,133,1.5,-151,-1.5,135,1.5,-159
2026-07-07,157306fb8124249fa8e55016561ce711,2026-07-07T22:41:00Z,Miami Marlins,Seattle Mariners,-1.5,170,1.5,-210,-1.5,177,1.5,-205,1.5,-220,-1.5,170,-1.5,176,1.5,-205,-1.5,170,1.5,-200,1.5,-210,-1.5,171,1.5,-205,-1.5,168,-1.5,179,1.5,-204,-1.5,167,1.5,-199
2026-07-07,e3cd1f3a8c40c74e867b7713af7e6365,2026-07-07T22:41:00Z,Tampa Bay Rays,New York Yankees,-1.5,165,1.5,-220,-1.5,175,1.5,-202,1.5,-225,-1.5,170,-1.5,172,1.5,-200,-1.5,175,1.5,-210,-1.5,169,1.5,-207,1.5,-205,-1.5,168,-1.5,176,1.5,-201,-1.5,169,1.5,-202
2026-07-07,a11dc5b41df437e869c4abe72abced1f,2026-07-07T22:46:00Z,Washington Nationals,Houston Astros,1.5,-190,-1.5,155,-1.5,161,1.5,-185,-1.5,155,1.5,-195,-1.5,160,1.5,-185,-1.5,165,1.5,-195,-1.5,158,1.5,-193,1.5,-205,-1.5,168,-1.5,162,1.5,-185,-1.5,159,1.5,-189
2026-07-07,7b7ae2c411b9b8122144d502c0bd1757,2026-07-07T23:10:00Z,Cincinnati Reds,Philadelphia Phillies,1.5,-110,-1.5,-110,1.5,-107,-1.5,-113,1.5,-124,-1.5,100,1.5,-110,-1.5,-110,1.5,-115,-1.5,-105,1.5,-111,-1.5,-108,1.5,-118,-1.5,-102,1.5,-104,-1.5,-110,1.5,-113,-1.5,-104
2026-07-07,288b4514ed237def0df905ead634d530,2026-07-07T23:11:00Z,New York Mets,Kansas City Royals,-1.5,140,1.5,-170,-1.5,145,1.5,-165,-1.5,140,1.5,-175,-1.5,144,1.5,-165,-1.5,140,1.5,-165,-1.5,141,1.5,-171,-1.5,136,1.5,-164,-1.5,146,1.5,-165,-1.5,136,1.5,-160
2026-07-07,fa63ecda3e7fe4b049c7e9cfd633f461,2026-07-07T23:41:00Z,Chicago White Sox,Boston Red Sox,1.5,-160,-1.5,135,1.5,-155,-1.5,135,1.5,-162,-1.5,130,1.5,-155,-1.5,135,1.5,-160,-1.5,135,1.5,-158,-1.5,131,1.5,-160,-1.5,132,1.5,-154,-1.5,136,1.5,-158,-1.5,134
2026-07-07,a21ff3f3e886298451df6978c4be743c,2026-07-07T23:41:00Z,Minnesota Twins,Cleveland Guardians,,,,,-1.5,177,1.5,-205,1.5,-200,-1.5,160,-1.5,176,1.5,-205,-1.5,180,1.5,-220,1.5,-191,-1.5,157,1.5,-194,-1.5,160,-1.5,179,1.5,-204,1.5,-190,-1.5,160
2026-07-07,53966d4de4d1da8972c6564664409a9b,2026-07-07T23:46:00Z,St. Louis Cardinals,Milwaukee Brewers,1.5,-150,-1.5,125,1.5,-145,-1.5,125,1.5,-157,-1.5,125,1.5,-145,-1.5,125,1.5,-145,-1.5,125,1.5,-149,-1.5,123,1.5,-162,-1.5,134,1.5,-143,-1.5,127,,,,
2026-07-07,c6ef398cb6827a8a660c67c3f3e6dbd5,2026-07-08T00:06:00Z,Texas Rangers,Los Angeles Angels,-1.5,135,1.5,-160,-1.5,140,1.5,-160,-1.5,140,1.5,-175,-1.5,140,1.5,-160,-1.5,135,1.5,-160,-1.5,135,1.5,-163,-1.5,140,1.5,-170,-1.5,141,1.5,-160,-1.5,129,1.5,-152
2026-07-07,622a46f12d0dc3b057125b0b59f00507,2026-07-08T01:41:00Z,San Diego Padres,Arizona Diamondbacks,-1.5,160,1.5,-210,-1.5,170,1.5,-195,-1.5,170,1.5,-225,-1.5,168,1.5,-195,-1.5,170,1.5,-200,-1.5,164,1.5,-200,1.5,-194,-1.5,160,-1.5,171,1.5,-195,-1.5,160,1.5,-190
2026-07-07,0ae1e836fd92f0f98b83e2d7451f6f97,2026-07-08T01:46:00Z,San Francisco Giants,Toronto Blue Jays,1.5,-175,-1.5,145,1.5,-168,-1.5,148,1.5,-182,-1.5,145,1.5,-170,-1.5,148,1.5,-170,-1.5,145,1.5,-175,-1.5,144,1.5,-184,-1.5,152,1.5,-168,-1.5,149,1.5,-172,-1.5,145
2026-07-07,8df69c8e501590af54db5363e5fdc3af,2026-07-08T02:11:00Z,Los Angeles Dodgers,Colorado Rockies,-1.5,-135,1.5,110,-1.5,-130,1.5,110,-1.5,-130,1.5,104,-1.5,-130,1.5,110,-1.5,-135,1.5,115,-1.5,-135,1.5,112,-1.5,-134,1.5,112,-1.5,-128,1.5,113,-2.5,111,2.5,-130
