date,game_id,commence_time,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2026-05-25,07cd090c6a690c5a8478fc3834d0421b,2026-05-25T17:36:00Z,Baltimore Orioles,Tampa Bay Rays,1.5,-165,-1.5,135,1.5,-156,-1.5,136,1.5,-165,-1.5,133,1.5,-160,-1.5,140,1.5,-160,-1.5,135,1.5,-156,-1.5,129,1.5,-178,-1.5,146,1.5,-155,-1.5,137,1.5,-169,-1.5,143
2026-05-25,8c78facf9134823f8b8caaecab733fe5,2026-05-25T17:36:00Z,Pittsburgh Pirates,Chicago Cubs,1.5,-165,-1.5,135,1.5,-160,-1.5,140,1.5,-167,-1.5,135,1.5,-160,-1.5,140,1.5,-160,-1.5,135,1.5,-163,-1.5,135,1.5,-162,-1.5,134,1.5,-160,-1.5,141,1.5,-167,-1.5,140
2026-05-25,56f5691dc9526c1284405c8be014cd55,2026-05-25T18:11:00Z,Chicago White Sox,Minnesota Twins,1.5,-175,-1.5,145,1.5,-165,-1.5,145,1.5,-180,-1.5,143,1.5,-175,-1.5,152,1.5,-170,-1.5,145,1.5,-175,-1.5,144,1.5,-182,-1.5,150,1.5,-165,-1.5,146,1.5,-173,-1.5,146
2026-05-25,011a0f191f610c90c293fdadb7e987f6,2026-05-25T18:11:00Z,Milwaukee Brewers,St. Louis Cardinals,-1.5,-102,1.5,-118,-1.5,-110,1.5,-110,-1.5,-108,1.5,-115,-1.5,-110,1.5,-110,-1.5,100,1.5,-120,-1.5,-107,1.5,-112,-1.5,100,1.5,-120,-1.5,-107,1.5,-107,-1.5,100,1.5,-118
2026-05-25,e94284827b5744a1519040f323631cda,2026-05-25T19:41:00Z,Kansas City Royals,New York Yankees,1.5,-155,-1.5,125,1.5,-150,-1.5,130,1.5,-136,-1.5,110,1.5,-150,-1.5,130,1.5,-150,-1.5,130,1.5,-149,-1.5,124,1.5,-150,-1.5,125,1.5,-149,-1.5,132,1.5,-146,-1.5,123
2026-05-25,70d5dc9048e8c374d09b9848b71eeea5,2026-05-25T20:11:00Z,New York Mets,Cincinnati Reds,-1.5,135,1.5,-165,-1.5,140,1.5,-160,-1.5,135,1.5,-175,-1.5,140,1.5,-160,-1.5,140,1.5,-165,-1.5,138,1.5,-167,-1.5,138,1.5,-166,-1.5,141,1.5,-160,-1.5,146,1.5,-174
2026-05-25,bc69f749f6c99f6d4bfe0f276b216404,2026-05-25T21:06:00Z,San Francisco Giants,Arizona Diamondbacks,-1.5,155,1.5,-190,-1.5,161,1.5,-185,-1.5,150,1.5,-186,-1.5,164,1.5,-190,-1.5,160,1.5,-185,-1.5,158,1.5,-193,-1.5,160,1.5,-194,-1.5,162,1.5,-185,-1.5,160,1.5,-192
2026-05-25,74ffd45f125fe46746cf345bf6c2758b,2026-05-25T22:11:00Z,Cleveland Guardians,Washington Nationals,-1.5,120,1.5,-145,-1.5,122,1.5,-142,-1.5,130,1.5,-162,-1.5,125,1.5,-145,-1.5,125,1.5,-145,-1.5,123,1.5,-148,-1.5,122,1.5,-146,-1.5,124,1.5,-140,-1.5,123,1.5,-145
2026-05-25,7123a44993110990cac606ecf9dd4292,2026-05-25T22:41:00Z,San Diego Padres,Philadelphia Phillies,1.5,-175,-1.5,145,1.5,-171,-1.5,150,1.5,-177,-1.5,140,1.5,-170,-1.5,148,1.5,-175,-1.5,150,1.5,-167,-1.5,137,1.5,-176,-1.5,146,1.5,-171,-1.5,151,1.5,-164,-1.5,139
2026-05-25,c6ff6f73bf527a17ffd4a0fad2e61698,2026-05-25T23:06:00Z,Texas Rangers,Houston Astros,-1.5,165,1.5,-200,-1.5,170,1.5,-195,-1.5,155,1.5,-195,-1.5,172,1.5,-200,-1.5,170,1.5,-200,-1.5,148,1.5,-180,-1.5,158,1.5,-192,-1.5,171,1.5,-195,-1.5,175,1.5,-212
2026-05-25,8fb262f6c182cf0135648235b653fcdc,2026-05-25T23:08:00Z,Toronto Blue Jays,Miami Marlins,-1.5,135,1.5,-160,-1.5,138,1.5,-158,-1.5,132,1.5,-165,-1.5,140,1.5,-160,-1.5,130,1.5,-150,-1.5,133,1.5,-161,-1.5,132,1.5,-160,-1.5,139,1.5,-157,-1.5,143,1.5,-168
2026-05-25,664888c720cda0a13b39fa74f0032e0e,2026-05-26T01:11:00Z,Los Angeles Dodgers,Colorado Rockies,-2.5,105,2.5,-125,-1.5,-150,1.5,130,-1.5,-159,1.5,128,-1.5,-150,1.5,130,-1.5,-145,1.5,125,-1.5,-155,1.5,128,-1.5,-152,1.5,126,-1.5,-149,1.5,132,-2.5,103,2.5,-121
2026-05-25,e03d047a725cd7870eb6b6eaf8b23942,2026-05-26T01:41:00Z,Athletics,Seattle Mariners,1.5,-165,-1.5,135,1.5,-155,-1.5,135,1.5,-167,-1.5,133,1.5,-155,-1.5,135,1.5,-160,-1.5,135,1.5,-157,-1.5,130,1.5,-160,-1.5,132,1.5,-154,-1.5,136,1.5,-155,-1.5,132
