date,game_id,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2026-04-05,29fe747229e417a970662db96f7b507a,Cleveland Guardians,Chicago Cubs,1.5,-155,-1.5,125,1.5,-148,-1.5,128,1.5,-150,-1.5,120,1.5,-150,-1.5,130,1.5,-160,-1.5,135,1.5,-149,-1.5,123,1.5,-154,-1.5,128,1.5,-147,-1.5,130,1.5,-155,-1.5,127
2026-04-05,2b9ccede64dae0b4bcf9d3be43f46109,Pittsburgh Pirates,Baltimore Orioles,-1.5,170,1.5,-210,-1.5,160,1.5,-183,-1.5,170,1.5,-220,-1.5,160,1.5,-185,-1.5,160,1.5,-185,-1.5,159,1.5,-194,1.5,-194,-1.5,160,-1.5,161,1.5,-183,-1.5,155,1.5,-192
2026-04-05,a90501690931f0257555636a2bba3fbf,Boston Red Sox,San Diego Padres,-1.5,125,1.5,-155,-1.5,127,1.5,-147,-1.5,133,1.5,-167,-1.5,130,1.5,-150,-1.5,135,1.5,-160,-1.5,129,1.5,-156,-1.5,126,1.5,-152,-1.5,129,1.5,-146,-1.5,127,1.5,-156
2026-04-05,11db8321335040098def7d046fc1e7fd,Washington Nationals,Los Angeles Dodgers,1.5,-105,-1.5,-115,1.5,-110,-1.5,-110,1.5,-108,-1.5,-115,1.5,-110,-1.5,-110,1.5,-105,-1.5,-115,1.5,-110,-1.5,-110,1.5,-113,-1.5,-106,1.5,-107,-1.5,-107,1.5,-108,-1.5,-114
2026-04-05,6cfb88cfd2f02bcfc42f9513be8da728,New York Yankees,Miami Marlins,-2.5,115,2.5,-140,-1.5,-134,1.5,114,-1.5,-139,1.5,114,-1.5,-135,1.5,115,-1.5,-140,1.5,120,-1.5,-136,1.5,113,-1.5,-137,1.5,114,-1.5,-132,1.5,117,-2.5,111,2.5,-137
2026-04-05,318f813f9377b7ebede8b485f5ebef63,Chicago White Sox,Toronto Blue Jays,1.5,-125,-1.5,105,1.5,-120,-1.5,100,1.5,-136,-1.5,110,1.5,-120,-1.5,100,1.5,-120,-1.5,100,1.5,-122,-1.5,102,1.5,-126,-1.5,105,1.5,-117,-1.5,103,1.5,-132,-1.5,108
2026-04-05,6e92e4380327a4202b28a449cec82e36,Kansas City Royals,Milwaukee Brewers,-1.5,180,1.5,-220,-1.5,174,1.5,-200,1.5,-225,-1.5,175,-1.5,172,1.5,-200,-1.5,175,1.5,-210,1.5,-201,-1.5,165,-1.5,168,1.5,-205,-1.5,175,1.5,-200,1.5,-208,-1.5,167
2026-04-05,e7c8fd226080f70fcf82e59c4705ede9,Minnesota Twins,Tampa Bay Rays,,,,,-1.5,185,1.5,-217,1.5,-200,-1.5,160,-1.5,184,1.5,-215,-1.5,180,1.5,-220,1.5,-185,-1.5,152,1.5,-196,-1.5,162,-1.5,187,1.5,-216,1.5,-179,-1.5,144
2026-04-05,4c267806bb7b5fed26df010d063685b8,Texas Rangers,Cincinnati Reds,1.5,-220,-1.5,165,-1.5,167,1.5,-192,-1.5,175,1.5,-225,-1.5,164,1.5,-190,-1.5,170,1.5,-200,1.5,-198,-1.5,162,-1.5,168,1.5,-205,-1.5,168,1.5,-192,1.5,-208,-1.5,166
2026-04-05,91cb43db006ffd2bfb2bb937ec974414,Colorado Rockies,Philadelphia Phillies,1.5,100,-1.5,-120,1.5,-105,-1.5,-115,1.5,-106,-1.5,-117,1.5,-105,-1.5,-115,1.5,-105,-1.5,-115,1.5,-105,-1.5,-115,1.5,-102,-1.5,-118,1.5,-102,-1.5,-112,1.5,-103,-1.5,-118
