date,game_id,commence_time,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2026-07-21,0423e391e6f8cfd58c7f2f1c72d0aec7,2026-07-21T22:41:00Z,Cleveland Guardians,Minnesota Twins,,,,,-1.5,145,1.5,-165,-1.5,145,1.5,-177,-1.5,144,1.5,-165,-1.5,145,1.5,-170,-1.5,139,1.5,-168,-1.5,134,1.5,-162,-1.5,146,1.5,-165,-1.5,144,1.5,-170
2026-07-21,41aa20c582aac0979e875a6e5a86b79b,2026-07-21T22:41:00Z,Philadelphia Phillies,Los Angeles Dodgers,-1.5,155,1.5,-190,-1.5,165,1.5,-190,-1.5,155,1.5,-190,-1.5,164,1.5,-190,-1.5,165,1.5,-195,-1.5,159,1.5,-193,-1.5,158,1.5,-192,-1.5,166,1.5,-190,-1.5,160,1.5,-190
2026-07-21,4b39d95fa5e27f227c44ec3a8f68aaf4,2026-07-21T23:06:00Z,New York Yankees,Pittsburgh Pirates,-1.5,145,1.5,-175,-1.5,149,1.5,-170,-1.5,140,1.5,-175,-1.5,148,1.5,-170,-1.5,145,1.5,-170,-1.5,143,1.5,-174,-1.5,140,1.5,-170,-1.5,150,1.5,-170,-1.5,143,1.5,-170
2026-07-21,267dae014ac02839048da8da0bf226c3,2026-07-21T23:08:00Z,Toronto Blue Jays,Tampa Bay Rays,1.5,-185,-1.5,150,1.5,-175,-1.5,153,1.0,-139,-1.0,114,1.5,-175,-1.5,152,1.5,-175,-1.5,150,1.5,-181,-1.5,149,1.5,-182,-1.5,150,1.5,-175,-1.5,154,1.5,-180,-1.5,152
2026-07-21,ded163387935cca0e01c3281ff323291,2026-07-21T23:11:00Z,Boston Red Sox,Baltimore Orioles,-1.5,150,1.5,-185,-1.5,153,1.5,-175,-1.5,155,1.5,-195,-1.5,152,1.5,-175,-1.5,145,1.5,-170,-1.5,149,1.5,-181,-1.5,150,1.5,-182,-1.5,154,1.5,-175,-1.5,151,1.5,-179
2026-07-21,ebe684b6aa76271158a53ba859a81432,2026-07-21T23:16:00Z,Atlanta Braves,San Diego Padres,-1.5,140,1.5,-170,-1.5,145,1.5,-165,-1.5,135,1.5,-165,-1.5,144,1.5,-165,-1.5,140,1.5,-165,-1.5,139,1.5,-168,-1.5,138,1.5,-166,-1.5,146,1.5,-165,-1.5,142,1.5,-168
2026-07-21,a33e389530d74f9495e5d0108d6b038b,2026-07-21T23:41:00Z,Kansas City Royals,San Francisco Giants,1.5,-185,-1.5,150,-1.5,177,1.5,-205,1.5,-167,-1.5,138,-1.5,176,1.5,-205,1.5,-170,-1.5,145,1.5,-175,-1.5,144,1.5,-172,-1.5,140,-1.5,179,1.5,-204,1.5,-169,-1.5,143
2026-07-21,aac7942aa7683280dcbfe7dcfc16d44e,2026-07-21T23:41:00Z,Milwaukee Brewers,New York Mets,-1.5,150,1.5,-185,-1.5,157,1.5,-180,-1.5,143,1.5,-177,-1.5,156,1.5,-180,-1.5,150,1.5,-175,-1.5,153,1.5,-186,-1.5,155,1.5,-188,-1.5,158,1.5,-180,-1.5,151,1.5,-178
2026-07-21,38b96dae7f6cab01cf931c9faefc2606,2026-07-22T00:06:00Z,Chicago Cubs,Detroit Tigers,1.5,-210,-1.5,160,-1.5,172,1.5,-197,1.5,-220,-1.5,170,-1.5,168,1.5,-195,-1.5,175,1.5,-210,-1.5,168,1.5,-205,1.5,-194,-1.5,160,-1.5,173,1.5,-197,1.5,-212,-1.5,176
2026-07-21,299179879cf35ddaecccdd15f48fb177,2026-07-22T00:06:00Z,Texas Rangers,Chicago White Sox,-1.5,155,1.5,-190,-1.5,161,1.5,-185,-1.5,160,1.5,-200,-1.5,160,1.5,-185,-1.5,165,1.5,-195,-1.5,158,1.5,-193,-1.5,152,1.5,-184,-1.5,162,1.5,-185,-1.5,158,1.5,-187
