date,game_id,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2026-03-24,482db144520650cd646a5e4778c1fc02,San Francisco Giants,New York Yankees,1.5,-185,-1.5,150,1.5,-175,-1.5,153,1.5,-177,-1.5,140,1.5,-170,-1.5,148,1.5,-180,-1.5,155,1.5,-182,-1.5,149,1.5,-170,-1.5,138,1.5,-175,-1.5,154,1.5,-179,-1.5,151
2026-03-24,7dc467f8d7fca948c9e9ca103825d968,New York Mets,Pittsburgh Pirates,-1.5,165,1.5,-200,,,,,1.5,-235,-1.5,165,,,,,-1.5,165,1.5,-195,-1.5,162,1.5,-200,,,,,,,,,0.5,-127,-0.5,103
2026-03-24,afb66747c7f054c593a2674b7b304b4e,Milwaukee Brewers,Chicago White Sox,-1.5,115,1.5,-135,,,,,-1.5,125,1.5,-175,,,,,-1.5,115,1.5,-135,-1.5,118,1.5,-144,,,,,,,,,-1.5,116,1.5,-143
2026-03-24,4de2590a17bdf6f8b4a906f4c63162c0,Chicago Cubs,Washington Nationals,-1.5,-102,1.5,-118,,,,,-1.5,102,1.5,-137,,,,,-1.5,-105,1.5,-115,-1.5,-101,1.5,-121,,,,,,,,,-1.5,-104,1.5,-118
2026-03-24,c52d19ac74eb2f89bfb7bc284970d655,Baltimore Orioles,Minnesota Twins,,,,,,,,,-1.5,132,1.5,-182,,,,,-1.5,130,1.5,-150,-1.5,128,1.5,-157,,,,,,,,,-1.5,132,1.5,-161
2026-03-24,3954fca33e068341fbcf893afefbc2e6,Cincinnati Reds,Boston Red Sox,1.5,-130,-1.5,110,,,,,1.5,-148,-1.5,108,,,,,1.5,-135,-1.5,115,1.5,-132,-1.5,109,,,,,,,,,1.5,-135,-1.5,111
2026-03-24,ded68cb95818777b5dd185d53a79acff,San Diego Padres,Detroit Tigers,1.5,-155,-1.5,130,,,,,1.5,-177,-1.5,128,,,,,1.5,-160,-1.5,135,1.5,-157,-1.5,128,,,,,,,,,0.5,111,-0.5,-135
2026-03-24,938a5275d47936ba93f9663f6415f344,Houston Astros,Los Angeles Angels,-1.5,110,1.5,-130,,,,,-1.5,107,1.5,-148,,,,,-1.5,110,1.5,-130,-1.5,108,1.5,-132,,,,,,,,,-1.5,108,1.5,-134
2026-03-24,ac57f6f9aed299cfeb9551b910fa7248,Philadelphia Phillies,Texas Rangers,-1.5,150,1.5,-185,,,,,-1.5,148,1.5,-205,,,,,-1.5,150,1.5,-175,-1.5,149,1.5,-182,,,,,,,,,-1.5,133,1.5,-164
2026-03-24,cfdeb0596b2f626db8901c8a4dc5ea7c,St. Louis Cardinals,Tampa Bay Rays,1.5,-185,-1.5,150,,,,,1.5,-180,-1.5,130,,,,,1.5,-175,-1.5,150,1.5,-182,-1.5,149,,,,,,,,,1.5,-175,-1.5,142
2026-03-24,a6a0dde319f89b70eb1cf1e004b81fe6,Los Angeles Dodgers,Arizona Diamondbacks,-1.5,-120,1.5,100,,,,,-1.5,-120,1.5,-114,,,,,-1.5,-120,1.5,100,-1.5,-121,1.5,-101,,,,,,,,,-1.5,-119,1.5,-102
2026-03-24,5c8789e78ef558dfaf6b887deacec21c,Seattle Mariners,Cleveland Guardians,-1.5,135,1.5,-160,,,,,-1.5,135,1.5,-186,,,,,-1.5,135,1.5,-160,-1.5,134,1.5,-164,,,,,,,,,-1.5,125,1.5,-154
2026-03-24,f827191f31f31298e4dd836d72eabdbc,Toronto Blue Jays,Athletics,-1.5,105,1.5,-125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-24,45eec2b395c23c0449b2d9ee928b3f8d,Miami Marlins,Colorado Rockies,-1.5,125,1.5,-150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-24,88ab453feed0e220f331817b3aec9b00,Atlanta Braves,Kansas City Royals,-1.5,140,1.5,-165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
