date,game_id,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2026-04-01,6942f51396ca14022ebe5ceba3757999,Atlanta Braves,Athletics,-1.5,-102,1.5,-118,-1.5,-105,1.5,-115,-1.5,-105,1.5,-120,-1.5,-105,1.5,-115,-1.5,-110,1.5,-110,-1.5,100,1.5,-121,-1.5,-105,1.5,-114,-1.5,-102,1.5,-112,-1.5,-101,1.5,-119
2026-04-01,4dabf3c25d679f972f575c9dfd6f7c94,Baltimore Orioles,Texas Rangers,1.5,-190,-1.5,155,-1.5,177,1.5,-205,1.5,-190,-1.5,150,-1.5,176,1.5,-205,-1.5,175,1.5,-210,1.5,-183,-1.5,150,1.5,-200,-1.5,162,-1.5,179,1.5,-204,1.5,-219,-1.5,175
2026-04-01,0ab4430c93f4388372c2e69d5d140069,Cincinnati Reds,Pittsburgh Pirates,1.5,-130,-1.5,110,1.5,-141,-1.5,121,1.5,-136,-1.5,110,1.5,-135,-1.5,115,1.5,-135,-1.5,115,1.5,-137,-1.5,114,1.5,-137,-1.5,114,1.5,-139,-1.5,123,1.5,-131,-1.5,106
2026-04-01,53d62d8a9267d511ebf7cd7fa665db9e,Philadelphia Phillies,Washington Nationals,-1.5,-120,1.5,100,-1.5,-120,1.5,100,-1.5,-117,1.5,-107,-1.5,-120,1.5,100,-1.5,-120,1.5,100,-1.5,-137,1.5,114,-1.5,-126,1.5,105,-1.5,-117,1.5,103,-1.5,-125,1.5,102
2026-04-01,24f243aa4931d665a39634650fab8767,Toronto Blue Jays,Colorado Rockies,-1.5,-130,1.5,110,-1.5,-123,1.5,103,-1.5,-130,1.5,105,-1.5,-125,1.5,105,-1.5,-125,1.5,105,-1.5,-126,1.5,104,-1.5,-132,1.5,110,-1.5,-120,1.5,106,-1.5,-126,1.5,103
2026-04-01,321f53de67eea12b85a524534e30a5ba,Miami Marlins,Chicago White Sox,-1.5,150,1.5,-185,-1.5,160,1.5,-183,-1.5,155,1.5,-195,-1.5,160,1.5,-185,-1.5,150,1.5,-175,-1.5,159,1.5,-193,-1.5,146,1.5,-176,-1.5,161,1.5,-183,-1.5,138,1.5,-170
2026-04-01,bdae690ae030bd8c713b1b5a3f21cfee,St. Louis Cardinals,New York Mets,1.5,-120,-1.5,100,1.5,-120,-1.5,100,1.5,-130,-1.5,105,1.5,-120,-1.5,100,1.5,-120,-1.5,100,1.5,-126,-1.5,105,1.5,-130,-1.5,108,1.5,-117,-1.5,103,1.5,-122,-1.5,100
2026-04-01,6adbbe821c88271b3ccca51eb9d54dee,Milwaukee Brewers,Tampa Bay Rays,-1.5,155,1.5,-190,-1.5,157,1.5,-180,-1.5,155,1.5,-195,-1.5,156,1.5,-180,-1.5,150,1.5,-175,-1.5,153,1.5,-186,-1.5,146,1.5,-176,-1.5,158,1.5,-180,-1.5,145,1.5,-179
2026-04-01,7d8eb7e9ca4020fe2b949197c47e54a4,Houston Astros,Boston Red Sox,1.5,-145,-1.5,120,1.5,-142,-1.5,122,1.5,-150,-1.5,120,1.5,-140,-1.5,120,1.5,-145,-1.5,125,1.5,-149,-1.5,124,1.5,-150,-1.5,125,1.5,-140,-1.5,124,1.5,-154,-1.5,125
2026-04-01,5fe99c93584b4bf570646386c809ec41,Chicago Cubs,Los Angeles Angels,-1.5,140,1.5,-165,-1.5,149,1.5,-170,-1.5,143,1.5,-180,-1.5,148,1.5,-170,-1.5,155,1.5,-180,-1.5,141,1.5,-171,-1.5,140,1.5,-170,-1.5,150,1.5,-170,-1.5,133,1.5,-164
2026-04-01,03100440c2d895c0a6ffd0e94af916a9,Arizona Diamondbacks,Detroit Tigers,1.5,-125,-1.5,105,1.5,-133,-1.5,113,1.5,-127,-1.5,102,1.5,-135,-1.5,115,1.5,-130,-1.5,110,1.5,-131,-1.5,109,1.5,-128,-1.5,106,1.5,-131,-1.5,116,1.5,-128,-1.5,105
2026-04-01,25b209388bb30aa144af568ffd0b3921,Seattle Mariners,New York Yankees,1.5,-220,-1.5,180,-1.5,181,1.5,-212,1.5,-245,-1.5,185,-1.5,180,1.5,-210,-1.5,190,1.5,-230,1.5,-197,-1.5,161,1.5,-215,-1.5,176,-1.5,183,1.5,-211,1.5,-219,-1.5,176
2026-04-01,6e5e041ab28b3e4d10c68fb1fdd50a89,San Diego Padres,San Francisco Giants,-1.5,150,1.5,-185,-1.5,147,1.5,-167,-1.5,140,1.5,-175,-1.5,144,1.5,-165,-1.5,140,1.5,-165,-1.5,141,1.5,-171,-1.5,138,1.5,-166,-1.5,148,1.5,-167,-1.5,139,1.5,-172
2026-04-01,cc33d68ceec04cd9b09a8c631d7574a0,Kansas City Royals,Minnesota Twins,1.5,-170,-1.5,140,1.5,-165,-1.5,145,1.5,-180,-1.5,143,1.5,-165,-1.5,144,1.5,-160,-1.5,135,1.5,-168,-1.5,139,1.5,-164,-1.5,136,1.5,-165,-1.5,146,1.5,-167,-1.5,135
2026-04-01,fd93ab95f0912b81f977d64ebcc5df42,Los Angeles Dodgers,Cleveland Guardians,-1.5,-120,1.5,100,-1.5,-123,1.5,103,-1.5,-127,1.5,102,-1.5,-125,1.5,105,-1.5,-120,1.5,100,-1.5,-122,1.5,102,-1.5,-126,1.5,105,-1.5,-120,1.5,106,-1.5,-123,1.5,101
