date,game_id,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2026-03-31,a7ee9fc9ac1db47a494d6c4c39dfc4de,Baltimore Orioles,Texas Rangers,1.5,-160,-1.5,135,1.5,-160,-1.5,140,1.5,-150,-1.5,120,1.5,-155,-1.5,135,1.5,-150,-1.5,130,1.5,-156,-1.5,129,1.5,-152,-1.5,126,1.5,-160,-1.5,141,1.5,-156,-1.5,128
2026-03-31,c49833eafa15bdd83a074d3229783d86,Miami Marlins,Chicago White Sox,-1.5,145,1.5,-175,-1.5,135,1.5,-155,-1.5,135,1.5,-167,-1.5,135,1.5,-155,-1.5,135,1.5,-160,-1.5,135,1.5,-163,-1.5,136,1.5,-164,-1.5,136,1.5,-154,-1.5,138,1.5,-172
2026-03-31,445445096cf76e57c1a9dee969e15995,Cincinnati Reds,Pittsburgh Pirates,1.5,-180,-1.5,145,1.5,-158,-1.5,138,1.5,-180,-1.5,143,1.5,-160,-1.5,140,1.5,-165,-1.5,140,1.5,-168,-1.5,139,1.5,-178,-1.5,146,1.5,-157,-1.5,139,1.5,-172,-1.5,140
2026-03-31,484bcc5bc25e0e38e25dcac48903ccea,Philadelphia Phillies,Washington Nationals,-1.5,105,1.5,-130,-1.5,104,1.5,-124,-1.5,105,1.5,-130,-1.5,105,1.5,-125,-1.5,100,1.5,-120,-1.5,104,1.5,-126,-1.5,112,1.5,-134,-1.5,107,1.5,-121,-1.5,102,1.5,-125
2026-03-31,b724336c8a25a94c67ba0d63ea2c98a0,Toronto Blue Jays,Colorado Rockies,-1.5,-118,1.5,-102,-1.5,-125,1.5,105,-1.5,-115,1.5,-108,-1.5,-125,1.5,105,-1.5,-120,1.5,100,-1.5,-126,1.5,104,-1.5,-122,1.5,102,-1.5,-122,1.5,108,-1.5,-125,1.5,102
2026-03-31,023399264d3924b30aa040acd7837804,Atlanta Braves,Athletics,-1.5,130,1.5,-155,-1.5,129,1.5,-149,-1.5,125,1.5,-157,-1.5,130,1.5,-150,-1.5,135,1.5,-160,-1.5,123,1.5,-149,-1.5,126,1.5,-152,-1.5,131,1.5,-148,-1.5,122,1.5,-149
2026-03-31,4f785ad4f8847d0e028769afc44d9942,Chicago Cubs,Los Angeles Angels,-1.5,155,1.5,-190,-1.5,149,1.5,-170,-1.5,150,1.5,-190,-1.5,148,1.5,-170,-1.5,160,1.5,-185,-1.5,144,1.5,-175,-1.5,160,1.5,-194,-1.5,150,1.5,-170,-1.5,142,1.5,-175
2026-03-31,522613bca37febfdc7fe1b1b858dea09,Milwaukee Brewers,Tampa Bay Rays,-1.5,170,1.5,-210,-1.5,160,1.5,-183,-1.5,160,1.5,-200,-1.5,160,1.5,-185,-1.5,165,1.5,-195,-1.5,159,1.5,-194,-1.5,155,1.5,-188,-1.5,161,1.5,-183,-1.5,161,1.5,-202
2026-03-31,b294b3f2eb02e42a436d439795c7f125,St. Louis Cardinals,New York Mets,1.5,-120,-1.5,100,1.5,-125,-1.5,105,1.5,-127,-1.5,102,1.5,-125,-1.5,105,1.5,-130,-1.5,110,1.5,-126,-1.5,104,1.5,-130,-1.5,108,1.5,-122,-1.5,108,1.5,-127,-1.5,103
2026-03-31,5fa4f7bd1d1be2a30a40c0d7f653d9ff,Houston Astros,Boston Red Sox,-1.5,154,1.5,-190,-1.5,150,1.5,-171,-1.5,140,1.5,-175,-1.5,148,1.5,-170,-1.5,150,1.5,-175,-1.5,144,1.5,-175,-1.5,140,1.5,-170,-1.5,151,1.5,-171,-1.5,143,1.5,-175
2026-03-31,85518e9fa7d88ada5c7ef6acc3fb06fc,Arizona Diamondbacks,Detroit Tigers,1.5,-185,-1.5,150,-1.5,172,1.5,-197,1.5,-190,-1.5,150,-1.5,168,1.5,-195,-1.5,175,1.5,-210,1.5,-177,-1.5,146,1.5,-188,-1.5,155,-1.5,173,1.5,-197,1.5,-212,-1.5,170
2026-03-31,8d928227a51e9c7b63c36bcf0a8083f0,Seattle Mariners,New York Yankees,1.5,-190,-1.5,155,-1.5,200,1.5,-240,1.5,-190,-1.5,150,1.5,-175,-1.5,152,1.5,-185,-1.5,160,1.5,-186,-1.5,153,1.5,-188,-1.5,155,-1.5,205,1.5,-236,1.5,-192,-1.5,154
2026-03-31,293dc85524404aab44c5329de3f56664,San Diego Padres,San Francisco Giants,1.5,-150,-1.5,125,1.5,-145,-1.5,125,1.5,-150,-1.5,120,1.5,-145,-1.5,125,1.5,-150,-1.5,130,1.5,-149,-1.5,123,1.5,-142,-1.5,118,1.5,-143,-1.5,127,1.5,-147,-1.5,120
2026-03-31,3606100715aa7a59a44cebf83296c1ee,Los Angeles Dodgers,Cleveland Guardians,-1.5,-125,1.5,105,-1.5,-113,1.5,-107,-1.5,-115,1.5,-108,-1.5,-115,1.5,-105,-1.5,-115,1.5,-105,-1.5,-118,1.5,-102,-1.5,-120,1.5,100,-1.5,-110,1.5,-104,-1.5,-122,1.5,100
