date,game_id,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2026-03-29,cba87f51d6aaf782f15d618c9783d976,Atlanta Braves,Kansas City Royals,-1.5,145,1.5,-175,-1.5,135,1.5,-155,-1.5,135,1.5,-167,-1.5,135,1.5,-155,-1.5,135,1.5,-160,-1.5,135,1.5,-163,-1.5,136,1.5,-164,-1.5,136,1.5,-154,-1.5,135,1.5,-165
2026-03-29,8fe8daacad929f4573b3727c48c408a3,Baltimore Orioles,Minnesota Twins,,,,,-1.5,135,1.5,-155,-1.5,135,1.5,-167,-1.5,135,1.5,-155,-1.5,135,1.5,-160,-1.5,129,1.5,-156,-1.5,136,1.5,-164,-1.5,136,1.5,-154,-1.5,126,1.5,-154
2026-03-29,285b503fee35b6ef594efb5a51af4852,Philadelphia Phillies,Texas Rangers,-1.5,140,1.5,-165,-1.5,134,1.5,-154,-1.5,143,1.5,-180,-1.5,135,1.5,-155,-1.5,135,1.5,-160,-1.5,129,1.5,-156,-1.5,130,1.5,-156,-1.5,135,1.5,-153,-1.5,125,1.5,-154
2026-03-29,844d46d06a891478c7e9933444ef67f7,Toronto Blue Jays,Athletics,-1.5,140,1.5,-165,-1.5,132,1.5,-152,-1.5,120,1.5,-150,-1.5,130,1.5,-150,-1.5,130,1.5,-150,-1.5,129,1.5,-156,-1.5,128,1.5,-154,-1.5,133,1.5,-151,-1.5,132,1.5,-161
2026-03-29,b14a5b9c91da30ed32754a658ccd291a,Cincinnati Reds,Boston Red Sox,1.5,-150,-1.5,125,1.5,-138,-1.5,118,1.5,-139,-1.5,112,1.5,-140,-1.5,120,1.5,-145,-1.5,125,1.5,-143,-1.5,119,1.5,-142,-1.5,118,1.5,-136,-1.5,120,1.5,-143,-1.5,117
2026-03-29,d9fde1830516f8d110396de3488df17b,Miami Marlins,Colorado Rockies,-1.5,115,1.5,-140,-1.5,114,1.5,-134,-1.5,123,1.5,-152,-1.5,115,1.5,-135,-1.5,115,1.5,-135,-1.5,113,1.5,-136,-1.5,108,1.5,-130,-1.5,117,1.5,-132,-1.5,112,1.5,-138
2026-03-29,dcc3bfcf77ed21831942e88a0c03ac20,New York Mets,Pittsburgh Pirates,-1.5,125,1.5,-150,-1.5,119,1.5,-139,-1.5,116,1.5,-143,-1.5,120,1.5,-140,-1.5,115,1.5,-135,-1.5,119,1.5,-143,-1.5,114,1.5,-137,-1.5,121,1.5,-137,-1.5,121,1.5,-147
2026-03-29,24c5b56e3ca8ad6f391c82da33200b32,Milwaukee Brewers,Chicago White Sox,-1.5,135,1.5,-160,-1.5,135,1.5,-155,-1.5,130,1.5,-162,-1.5,135,1.5,-155,-1.5,130,1.5,-150,-1.5,135,1.5,-163,-1.5,126,1.5,-152,-1.5,136,1.5,-154,-1.5,131,1.5,-161
2026-03-29,efc716ec5ed02ff75164fec236e0d60b,Houston Astros,Los Angeles Angels,-1.5,125,1.5,-155,-1.5,118,1.5,-138,-1.5,115,1.5,-143,-1.5,120,1.5,-140,-1.5,120,1.5,-140,-1.5,113,1.5,-136,-1.5,118,1.5,-142,-1.5,120,1.5,-136,-1.5,114,1.5,-139
2026-03-29,7082df2b4cf69fb66b014bcf17e6e2d4,St. Louis Cardinals,Tampa Bay Rays,1.5,-175,-1.5,145,1.5,-163,-1.5,143,1.5,-180,-1.5,145,1.5,-165,-1.5,144,1.5,-175,-1.5,150,1.5,-171,-1.5,141,1.5,-170,-1.5,140,1.5,-163,-1.5,144,1.5,-177,-1.5,144
2026-03-29,1cc0a701f7797bb7a857a7b86d813bc3,Chicago Cubs,Washington Nationals,-1.5,-120,1.5,100,-1.5,-123,1.5,103,-1.5,-115,1.5,-107,-1.5,-125,1.5,105,-1.5,-125,1.5,105,-1.5,-120,1.5,100,-1.5,-125,1.5,104,-1.5,-120,1.5,106,-1.5,-123,1.5,101
2026-03-29,691a2e76d0dd8b75857aa006417cd71f,Seattle Mariners,Cleveland Guardians,-1.5,150,1.5,-180,-1.5,149,1.5,-170,-1.5,145,1.5,-180,-1.5,148,1.5,-170,-1.5,145,1.5,-170,-1.5,144,1.5,-175,-1.5,150,1.5,-178,-1.5,150,1.5,-170,-1.5,142,1.5,-175
