date,game_id,commence_time,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2026-06-27,eb42c676c8d9098229ca8fbdd8c1c7aa,2026-06-27T17:11:00Z,Boston Red Sox,New York Yankees,1.5,-170,-1.5,140,1.5,-170,-1.5,149,1.5,-180,-1.5,143,1.5,-170,-1.5,148,1.5,-170,-1.5,145,1.5,-167,-1.5,138,1.5,-176,-1.5,146,1.5,-170,-1.5,150,1.5,-166,-1.5,141
2026-06-27,8f9b5d46e691ee3915dbf6dec944d737,2026-06-27T17:11:00Z,Detroit Tigers,Houston Astros,-1.5,155,1.5,-190,-1.5,157,1.5,-180,-1.5,150,1.5,-190,-1.5,156,1.5,-180,-1.5,155,1.5,-180,-1.5,158,1.5,-193,-1.5,155,1.5,-188,-1.5,158,1.5,-180,-1.5,149,1.5,-175
2026-06-27,40865969c78d8e1b3a239b4e9634a56e,2026-06-27T19:08:00Z,Toronto Blue Jays,Texas Rangers,-1.5,110,1.5,-135,-1.5,115,1.5,-135,-1.5,115,1.5,-143,-1.5,115,1.5,-135,-1.5,115,1.5,-135,-1.5,113,1.5,-136,-1.5,114,1.5,-137,-1.5,118,1.5,-133,-1.5,114,1.5,-134
2026-06-27,c73f7e009a24ba950b1c14bd5ff5c6eb,2026-06-27T20:06:00Z,Pittsburgh Pirates,Cincinnati Reds,1.5,-170,-1.5,140,1.5,-162,-1.5,142,1.5,-180,-1.5,143,1.5,-170,-1.5,148,1.5,-170,-1.5,145,1.5,-171,-1.5,141,1.5,-166,-1.5,138,1.5,-162,-1.5,143,1.5,-173,-1.5,146
2026-06-27,633ba8b54e6ae0fd4d6d63836e3f08e5,2026-06-27T20:11:00Z,Chicago White Sox,Kansas City Royals,-1.5,155,1.5,-190,-1.5,170,1.5,-195,-1.5,165,1.5,-210,-1.5,168,1.5,-195,-1.5,170,1.5,-200,-1.5,162,1.5,-198,1.5,-215,-1.5,176,-1.5,171,1.5,-195,-1.5,161,1.5,-192
2026-06-27,a9053f2c12e493fb5e1510825201e2eb,2026-06-27T20:11:00Z,New York Mets,Philadelphia Phillies,-1.5,155,1.5,-190,-1.5,157,1.5,-180,-1.5,160,1.5,-200,-1.5,160,1.5,-185,-1.5,155,1.5,-180,-1.5,153,1.5,-186,-1.5,162,1.5,-196,-1.5,158,1.5,-180,-1.5,156,1.5,-187
2026-06-27,f5d5cee320cc7a8d99cb308397d86c97,2026-06-27T22:11:00Z,Tampa Bay Rays,Arizona Diamondbacks,-1.5,140,1.5,-170,-1.5,145,1.5,-165,-1.5,140,1.5,-175,-1.5,144,1.5,-165,-1.5,140,1.5,-165,-1.5,141,1.5,-171,-1.5,155,1.5,-188,-1.5,146,1.5,-165,-1.5,141,1.5,-165
2026-06-27,690f4a1e23328f2ee53f23a2210d120c,2026-06-27T23:06:00Z,Baltimore Orioles,Washington Nationals,1.5,-190,-1.5,155,-1.5,175,1.5,-202,1.5,-200,-1.5,160,-1.5,172,1.5,-200,1.5,-180,-1.5,155,1.5,-188,-1.5,154,1.5,-194,-1.5,160,-1.5,176,1.5,-201,1.5,-180,-1.5,151
2026-06-27,cad93485b644bd4b3adfacfc58e6cb0c,2026-06-27T23:11:00Z,Milwaukee Brewers,Chicago Cubs,-1.5,125,1.5,-155,-1.5,134,1.5,-154,-1.5,130,1.5,-162,-1.5,134,1.5,-154,-1.5,130,1.5,-150,-1.5,130,1.5,-157,-1.5,122,1.5,-146,-1.5,135,1.5,-153,-1.5,129,1.5,-153
2026-06-27,243470e60481212c287f04aa121cb220,2026-06-27T23:11:00Z,Cleveland Guardians,Seattle Mariners,1.5,-145,-1.5,118,1.5,-139,-1.5,119,1.5,-139,-1.5,112,1.5,-140,-1.5,120,1.5,-140,-1.5,120,1.5,-142,-1.5,118,1.5,-137,-1.5,114,1.5,-137,-1.5,121,1.5,-135,-1.5,115
2026-06-27,08619f45c9f485e403bd59ba6d5c835c,2026-06-27T23:11:00Z,Minnesota Twins,Colorado Rockies,-1.5,140,1.5,-170,-1.5,142,1.5,-162,-1.5,132,1.5,-165,-1.5,140,1.5,-160,-1.5,140,1.5,-165,-1.5,141,1.5,-171,-1.5,140,1.5,-170,-1.5,143,1.5,-162,-1.5,140,1.5,-165
2026-06-27,6ebb30fbee74a30665d12f9a06bb0973,2026-06-27T23:16:00Z,St. Louis Cardinals,Miami Marlins,-1.5,140,1.5,-170,-1.5,145,1.5,-165,-1.5,150,1.5,-186,-1.5,144,1.5,-165,-1.5,150,1.5,-175,-1.5,143,1.5,-174,-1.5,146,1.5,-178,-1.5,146,1.5,-165,-1.5,141,1.5,-167
2026-06-27,27ffbf76753088bb73149d66116d30b5,2026-06-28T00:41:00Z,San Diego Padres,Los Angeles Dodgers,1.5,-105,-1.5,-115,1.5,-105,-1.5,-115,1.5,102,-1.5,-127,1.5,-105,-1.5,-115,1.5,100,-1.5,-120,1.5,-105,-1.5,-114,1.5,-102,-1.5,-118,1.5,-102,-1.5,-112,1.5,100,-1.5,-116
2026-06-27,2a9b760c7cc231ff3ce0741965acc5c2,2026-06-28T01:06:00Z,San Francisco Giants,Atlanta Braves,,,,,-1.5,162,1.5,-186,-1.5,150,1.5,-186,-1.5,164,1.5,-190,-1.5,165,1.5,-195,-1.5,158,1.5,-193,-1.5,168,1.5,-205,-1.5,163,1.5,-186,-1.5,154,1.5,-183
2026-06-27,338a013fc05917b67f3e883fac4d23ab,2026-06-28T01:39:00Z,Los Angeles Angels,Athletics,1.5,-200,-1.5,165,-1.5,180,1.5,-210,1.5,-180,-1.5,143,-1.5,180,1.5,-210,-1.5,180,1.5,-220,1.5,-189,-1.5,155,1.5,-192,-1.5,158,-1.5,182,1.5,-209,1.5,-179,-1.5,150
