date,game_id,commence_time,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2026-06-19,3530063d3d9cd6eb5811962deca7c6ed,2026-06-19T18:21:00Z,Chicago Cubs,Toronto Blue Jays,-1.5,170,1.5,-210,-1.5,182,1.5,-213,-1.5,175,1.5,-230,-1.5,183,1.5,-213,-1.5,180,1.5,-220,1.5,-216,-1.5,176,-1.5,184,1.5,-225,-1.5,184,1.5,-212,1.5,-210,-1.5,176
2026-06-19,2969ea2e73c33f58b97b82fe562cf617,2026-06-19T22:41:00Z,Detroit Tigers,Chicago White Sox,-1.5,105,1.5,-125,-1.5,105,1.5,-125,-1.5,100,1.5,-124,-1.5,105,1.5,-125,-1.5,105,1.5,-125,-1.5,104,1.5,-126,-1.5,105,1.5,-126,-1.5,108,1.5,-122,-1.5,107,1.5,-127
2026-06-19,7ef2ffad2e845a48d3df860e1a91b43d,2026-06-19T23:06:00Z,New York Yankees,Cincinnati Reds,-1.5,-130,1.5,105,-1.5,-125,1.5,105,-1.5,-122,1.5,-103,-1.5,-130,1.5,110,-1.5,-125,1.5,105,-1.5,-126,1.5,104,-1.5,-118,1.5,-102,-1.5,-122,1.5,108,-1.5,-123,1.5,105
2026-06-19,6bb329abaf86e99a6c742250c3251cec,2026-06-19T23:11:00Z,Miami Marlins,San Francisco Giants,1.5,-200,-1.5,165,-1.5,180,1.5,-210,1.5,-210,-1.5,165,-1.5,180,1.5,-210,-1.5,175,1.5,-210,1.5,-199,-1.5,163,1.5,-184,-1.5,152,-1.5,182,1.5,-209,1.5,-208,-1.5,173
2026-06-19,bdebd82757453b3cdc93ee168dadf2bb,2026-06-19T23:11:00Z,Tampa Bay Rays,Washington Nationals,-1.5,165,1.5,-200,-1.5,170,1.5,-195,1.5,-220,-1.5,170,-1.5,168,1.5,-195,-1.5,170,1.5,-200,-1.5,168,1.5,-205,1.5,-215,-1.5,176,-1.5,171,1.5,-195,-1.5,173,1.5,-208
2026-06-19,2bbd4e284d32261d81b8ebd0263116c3,2026-06-19T23:16:00Z,Atlanta Braves,Milwaukee Brewers,,,,,1.5,-125,-1.5,105,1.5,-118,-1.5,-106,1.5,-125,-1.5,105,1.5,-125,-1.5,105,1.5,-123,-1.5,102,1.5,-126,-1.5,105,1.5,-122,-1.5,108,1.5,-123,-1.5,105
2026-06-19,a072cb316f0d887f1c0251b417b34317,2026-06-20T00:06:00Z,Texas Rangers,San Diego Padres,-1.5,135,1.5,-165,-1.5,140,1.5,-160,-1.5,140,1.5,-175,-1.5,140,1.5,-160,-1.5,140,1.5,-165,-1.5,139,1.5,-168,-1.5,140,1.5,-170,-1.5,141,1.5,-160,-1.5,138,1.5,-163
2026-06-19,d06fe764bea53051487b94fc022806d1,2026-06-20T00:11:00Z,Houston Astros,Cleveland Guardians,-1.5,165,1.5,-200,-1.5,165,1.5,-190,1.5,-215,-1.5,165,-1.5,164,1.5,-190,-1.5,170,1.5,-200,-1.5,163,1.5,-199,1.5,-196,-1.5,162,-1.5,166,1.5,-190,-1.5,165,1.5,-198
2026-06-19,828d9387e45dac20bd4336888bc32025,2026-06-20T00:16:00Z,Kansas City Royals,St. Louis Cardinals,1.5,-165,-1.5,135,1.5,-160,-1.5,140,1.5,-162,-1.5,130,1.5,-160,-1.5,140,1.5,-160,-1.5,135,1.5,-167,-1.5,137,1.5,-162,-1.5,134,1.5,-160,-1.5,141,1.5,-161,-1.5,137
2026-06-19,07f4bbde58b19584048fd125a63efb85,2026-06-20T00:41:00Z,Colorado Rockies,Pittsburgh Pirates,1.5,-125,-1.5,105,1.5,-125,-1.5,105,1.5,-132,-1.5,106,1.5,-125,-1.5,105,1.5,-130,-1.5,110,1.5,-126,-1.5,105,1.5,-134,-1.5,112,1.5,-122,-1.5,108,1.5,-128,-1.5,109
2026-06-19,a8bc26eb19d767d6433749f35c2224ee,2026-06-20T01:41:00Z,Athletics,Los Angeles Angels,-1.5,120,1.5,-145,-1.5,120,1.5,-140,-1.5,125,1.5,-157,-1.5,120,1.5,-140,-1.5,125,1.5,-145,-1.5,119,1.5,-144,-1.5,132,1.5,-160,-1.5,122,1.5,-138,-1.5,117,1.5,-139
2026-06-19,68137f4094d6c3979398139c92d61aca,2026-06-20T01:46:00Z,Arizona Diamondbacks,Minnesota Twins,,,,,-1.5,125,1.5,-145,-1.5,125,1.5,-155,-1.5,125,1.5,-145,-1.5,125,1.5,-145,-1.5,123,1.5,-149,-1.5,130,1.5,-156,-1.5,127,1.5,-143,-1.5,125,1.5,-147
2026-06-19,150da5f2fa6db9e963e0b56fc2863769,2026-06-20T02:11:00Z,Los Angeles Dodgers,Baltimore Orioles,-1.5,-110,1.5,-110,-1.5,-112,1.5,-108,-1.5,-109,1.5,-114,-1.5,-110,1.5,-110,-1.5,-105,1.5,-115,-1.5,-107,1.5,-112,-1.5,102,1.5,-122,-1.5,-109,1.5,-105,-1.5,-103,1.5,-114
2026-06-19,5bc4e94f9d24204a3f0dd424ced4a8be,2026-06-20T02:11:00Z,Seattle Mariners,Boston Red Sox,1.5,-210,-1.5,170,-1.5,186,1.5,-220,1.5,-230,-1.5,175,-1.5,188,1.5,-220,-1.5,190,1.5,-230,1.5,-208,-1.5,170,1.5,-210,-1.5,172,-1.5,189,1.5,-218,1.5,-202,-1.5,170
