date,game_id,commence_time,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2026-07-12,7446dc66dc13eb736b1b6a5a61b450e4,2026-07-12T16:16:00Z,Pittsburgh Pirates,Milwaukee Brewers,-1.5,165,1.5,-200,-1.5,163,1.5,-187,-1.5,155,1.5,-195,-1.5,168,1.5,-195,-1.5,170,1.5,-200,-1.5,163,1.5,-198,-1.5,162,1.5,-196,-1.5,164,1.5,-187,-1.5,170,1.5,-201
2026-07-12,9cabe1742d3e487a116781a9b61b41ce,2026-07-12T17:36:00Z,Baltimore Orioles,Kansas City Royals,-1.5,130,1.5,-155,-1.5,133,1.5,-153,-1.5,140,1.5,-177,-1.5,135,1.5,-155,-1.5,135,1.5,-160,-1.5,130,1.5,-157,-1.5,142,1.5,-172,-1.5,134,1.5,-152,-1.5,126,1.5,-149
2026-07-12,32eb2951f81d870c61eae4eb3afb7ea8,2026-07-12T17:36:00Z,Washington Nationals,New York Yankees,1.5,-200,-1.5,165,-1.5,165,1.5,-190,1.5,-182,-1.5,145,-1.5,164,1.5,-190,-1.5,170,1.5,-200,1.5,-186,-1.5,153,1.5,-178,-1.5,146,-1.5,166,1.5,-190,1.5,-172,-1.5,145
2026-07-12,fd0e4e074c09a0148b633ff72e4450d7,2026-07-12T17:41:00Z,New York Mets,Boston Red Sox,1.5,-175,-1.5,145,1.5,-167,-1.5,147,1.5,-177,-1.5,140,1.5,-170,-1.5,148,1.5,-170,-1.5,145,1.5,-174,-1.5,143,1.5,-182,-1.5,150,1.5,-167,-1.5,148,1.5,-172,-1.5,145
2026-07-12,07753111ee3b354abbe8fab4987bb817,2026-07-12T17:41:00Z,Cincinnati Reds,Chicago Cubs,1.5,-150,-1.5,125,1.5,-145,-1.5,125,1.5,-143,-1.5,117,1.5,-145,-1.5,125,1.5,-145,-1.5,125,1.5,-148,-1.5,123,1.5,-152,-1.5,126,1.5,-143,-1.5,127,1.5,-145,-1.5,123
2026-07-12,fe2a389f5cf40c61156a794804ec0fff,2026-07-12T17:41:00Z,Miami Marlins,Cleveland Guardians,1.5,-200,-1.5,165,-1.5,180,1.5,-210,1.5,-190,-1.5,150,-1.5,188,1.5,-220,-1.5,185,1.5,-225,1.5,-192,-1.5,158,1.5,-184,-1.5,152,-1.5,182,1.5,-209,1.5,-188,-1.5,158
2026-07-12,44263373c8152cfeef60f3501f9f0cbc,2026-07-12T17:41:00Z,Detroit Tigers,Philadelphia Phillies,-1.5,165,1.5,-200,-1.5,172,1.5,-197,-1.5,175,1.5,-230,-1.5,168,1.5,-195,-1.5,175,1.5,-210,-1.5,169,1.5,-207,-1.5,180,1.5,-215,-1.5,173,1.5,-197,-1.5,164,1.5,-195
2026-07-12,a154d97ebad5a9a06417fe7578e7402f,2026-07-12T17:41:00Z,Tampa Bay Rays,Seattle Mariners,-1.5,145,1.5,-180,-1.5,151,1.5,-172,-1.5,150,1.5,-190,-1.5,148,1.5,-170,-1.5,150,1.5,-175,-1.5,148,1.5,-180,-1.5,158,1.5,-192,-1.5,152,1.5,-172,-1.5,149,1.5,-175
2026-07-12,161be820330ad3e3e7e2ab5b0add2ff4,2026-07-12T18:11:00Z,Chicago White Sox,Athletics,-1.5,140,1.5,-170,-1.5,148,1.5,-168,-1.5,145,1.5,-182,-1.5,148,1.5,-170,-1.5,145,1.5,-170,-1.5,142,1.5,-172,-1.5,150,1.5,-182,-1.5,149,1.5,-168,-1.5,139,1.5,-165
2026-07-12,b4977d853e9f601495f2a4a03c741589,2026-07-12T18:11:00Z,Minnesota Twins,Los Angeles Angels,-1.5,150,1.5,-185,-1.5,153,1.5,-175,-1.5,155,1.5,-195,-1.5,160,1.5,-185,-1.5,155,1.5,-180,-1.5,152,1.5,-185,-1.5,160,1.5,-194,-1.5,154,1.5,-175,-1.5,147,1.5,-174
2026-07-12,16afd7bc765cb79fe5e887e2e28e0b20,2026-07-12T18:16:00Z,St. Louis Cardinals,Atlanta Braves,,,,,-1.5,157,1.5,-180,-1.5,163,1.5,-205,-1.5,156,1.5,-180,-1.5,155,1.5,-180,-1.5,153,1.5,-186,-1.5,162,1.5,-194,-1.5,158,1.5,-180,-1.5,159,1.5,-188
2026-07-12,180ee18000bc994ba8c23c2ebc9ef746,2026-07-12T18:36:00Z,Texas Rangers,Houston Astros,-1.5,145,1.5,-175,-1.5,151,1.5,-172,-1.5,150,1.5,-190,-1.5,152,1.5,-175,-1.5,150,1.5,-175,-1.5,149,1.5,-181,-1.5,158,1.5,-192,-1.5,152,1.5,-172,-1.5,152,1.5,-182
2026-07-12,9d71a179d7d4dd618d4fae5516f00d95,2026-07-12T20:06:00Z,San Francisco Giants,Colorado Rockies,-1.5,140,1.5,-170,-1.5,142,1.5,-162,-1.5,143,1.5,-180,-1.5,144,1.5,-165,-1.5,145,1.5,-170,-1.5,140,1.5,-170,-1.5,142,1.5,-172,-1.5,143,1.5,-162,-1.5,141,1.5,-167
2026-07-12,40ac03ae2d2b1dc11d41ced3f411f478,2026-07-12T20:11:00Z,Los Angeles Dodgers,Arizona Diamondbacks,-1.5,-115,1.5,-105,-1.5,-118,1.5,-102,-1.5,-109,1.5,-114,-1.5,-115,1.5,-105,-1.5,-110,1.5,-110,-1.5,-112,1.5,-107,-1.5,-102,1.5,-118,-1.5,-115,1.5,101,-1.5,-111,1.5,-106
2026-07-12,f1d16b70bce98d0cea5eb7551dfbe37f,2026-07-12T20:11:00Z,San Diego Padres,Toronto Blue Jays,1.5,-150,-1.5,125,1.5,-151,-1.5,131,1.5,-159,-1.5,128,1.5,-150,-1.5,130,1.5,-160,-1.5,135,1.5,-150,-1.5,125,1.5,-152,-1.5,126,1.5,-150,-1.5,132,1.5,-149,-1.5,126
