date,game_id,commence_time,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2026-05-23,8b80dbee1665ae5e68b02b12836273c5,2026-05-23T17:11:00Z,Cincinnati Reds,St. Louis Cardinals,1.5,-175,-1.5,145,1.5,-167,-1.5,147,1.5,-190,-1.5,150,1.5,-175,-1.5,152,-1.5,180,1.5,-220,1.5,-174,-1.5,143,1.5,-182,-1.5,150,1.5,-167,-1.5,148,1.5,-172,-1.5,144
2026-05-23,5e73a3b37ba9f2d7f8672112ad0b5d3a,2026-05-23T18:21:00Z,Chicago Cubs,Houston Astros,-1.5,140,1.5,-170,-1.5,145,1.5,-165,-1.5,140,1.5,-177,-1.5,144,1.5,-165,-1.5,145,1.5,-170,-1.5,143,1.5,-174,-1.5,146,1.5,-176,-1.5,146,1.5,-165,-1.5,142,1.5,-168
2026-05-23,1d419a4245a0f02f79282579190123f2,2026-05-23T19:08:00Z,Toronto Blue Jays,Pittsburgh Pirates,1.5,-135,-1.5,110,1.5,-133,-1.5,113,1.5,-132,-1.5,106,1.5,-135,-1.5,115,1.5,-135,-1.5,115,1.5,-136,-1.5,113,1.5,-134,-1.5,112,1.5,-131,-1.5,116,1.5,-133,-1.5,114
2026-05-23,71e440d0877946408af692d321e7972b,2026-05-23T20:06:00Z,Baltimore Orioles,Detroit Tigers,-1.5,170,1.5,-210,-1.5,174,1.5,-200,1.5,-205,-1.5,163,-1.5,172,1.5,-200,-1.5,170,1.5,-200,1.5,-200,-1.5,163,1.5,-194,-1.5,160,-1.5,175,1.5,-200,1.5,-190,-1.5,161
2026-05-23,d414dc60c44b7705cece8354be2575d1,2026-05-23T20:06:00Z,San Francisco Giants,Chicago White Sox,1.5,-190,-1.5,155,-1.5,175,1.5,-202,-1.5,170,1.5,-215,-1.5,172,1.5,-200,-1.5,175,1.5,-210,1.5,-184,-1.5,151,1.5,-196,-1.5,162,-1.5,176,1.5,-201,-1.5,171,1.5,-204
2026-05-23,bb14f988c4cc921c1b5286bf757183f6,2026-05-23T20:06:00Z,Philadelphia Phillies,Cleveland Guardians,-1.5,120,1.5,-145,-1.5,120,1.5,-140,-1.5,116,1.5,-143,-1.5,120,1.5,-140,-1.5,120,1.5,-140,-1.5,118,1.5,-142,-1.5,115,1.5,-138,-1.5,122,1.5,-138,-1.5,122,1.5,-143
2026-05-23,8d35e402aab765eeda746ea98f694dc6,2026-05-23T20:11:00Z,Atlanta Braves,Washington Nationals,-1.5,120,1.5,-145,-1.5,120,1.5,-140,-1.5,116,1.5,-143,-1.5,120,1.5,-140,-1.5,120,1.5,-140,-1.5,118,1.5,-142,-1.5,112,1.5,-134,-1.5,122,1.5,-138,-1.5,117,1.5,-140
2026-05-23,613fbf2d89b0e9cffb2d70ebdbe1f178,2026-05-23T20:11:00Z,Boston Red Sox,Minnesota Twins,,,,,-1.5,165,1.5,-190,1.5,-215,-1.5,170,-1.5,164,1.5,-190,-1.5,170,1.5,-200,1.5,-202,-1.5,165,-1.5,168,1.5,-205,-1.5,166,1.5,-190,-1.5,175,1.5,-208
2026-05-23,203ad61a573433f885122e8811cd8350,2026-05-23T20:11:00Z,Kansas City Royals,Seattle Mariners,1.5,-155,-1.5,125,1.5,-149,-1.5,129,1.5,-155,-1.5,123,1.5,-150,-1.5,130,1.5,-150,-1.5,130,1.5,-155,-1.5,128,1.5,-154,-1.5,128,1.5,-148,-1.5,131,1.5,-149,-1.5,126
2026-05-23,8cd9a8c51a76ba56fe6f4a174a01a9ee,2026-05-23T20:11:00Z,Miami Marlins,New York Mets,1.5,-210,-1.5,170,-1.5,177,1.5,-205,1.5,-215,-1.5,165,-1.5,176,1.5,-205,-1.5,180,1.5,-220,1.5,-193,-1.5,158,1.5,-205,-1.5,168,-1.5,179,1.5,-204,1.5,-197,-1.5,166
2026-05-23,188966d9ba86d03383806bac10bc777c,2026-05-23T23:16:00Z,Cincinnati Reds,St. Louis Cardinals,1.5,-175,-1.5,145,-1.5,177,1.5,-205,1.5,-182,-1.5,145,-1.5,176,1.5,-205,-1.5,175,1.5,-210,1.5,-166,-1.5,137,1.5,-176,-1.5,146,-1.5,179,1.5,-204,1.5,-166,-1.5,140
2026-05-23,e8edd4604077b2fc638f1b2e3db08545,2026-05-23T23:16:00Z,Milwaukee Brewers,Los Angeles Dodgers,1.5,-165,-1.5,135,1.5,-158,-1.5,138,1.5,-162,-1.5,130,1.5,-160,-1.5,140,1.5,-160,-1.5,135,1.5,-163,-1.5,135,1.5,-164,-1.5,136,1.5,-157,-1.5,139,1.5,-153,-1.5,130
2026-05-23,1b110a61227c86ab2f069fb32d6720af,2026-05-24T01:41:00Z,San Diego Padres,Athletics,1.5,-170,-1.5,140,1.5,-165,-1.5,145,1.5,-190,-1.5,150,1.5,-165,-1.5,144,1.5,-175,-1.5,150,1.5,-173,-1.5,143,1.5,-172,-1.5,142,1.5,-165,-1.5,146,1.5,-168,-1.5,143
2026-05-23,cdafb9b5d32150ff1e65098271c992b2,2026-05-24T02:06:00Z,Los Angeles Angels,Texas Rangers,1.5,-145,-1.5,120,1.5,-145,-1.5,125,1.5,-150,-1.5,120,1.5,-145,-1.5,125,1.5,-145,-1.5,125,1.5,-148,-1.5,123,1.5,-154,-1.5,128,1.5,-143,-1.5,127,1.5,-146,-1.5,124
2026-05-23,aa331215453a8e2dcfbcdcaa7cacecbe,2026-05-24T02:11:00Z,Arizona Diamondbacks,Colorado Rockies,-1.5,110,1.5,-135,-1.5,108,1.5,-128,-1.5,116,1.5,-143,-1.5,110,1.5,-130,-1.5,115,1.5,-135,-1.5,109,1.5,-132,-1.5,115,1.5,-138,-1.5,111,1.5,-126,,,,
