date,game_id,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2026-04-24,2c16b21f64ac893fc7dd8fd60f2a018c,Cincinnati Reds,Detroit Tigers,1.5,-145,-1.5,120,1.5,-150,-1.5,130,1.5,-155,-1.5,125,1.5,-145,-1.5,125,1.5,-145,-1.5,125,1.5,-156,-1.5,129,1.5,-160,-1.5,132,1.5,-149,-1.5,132,1.5,-152,-1.5,123
2026-04-24,932ab74f8b661c6fcaea03f907780fce,Baltimore Orioles,Boston Red Sox,1.5,-190,-1.5,155,-1.5,163,1.5,-187,1.5,-200,-1.5,160,-1.5,160,1.5,-185,-1.5,170,1.5,-200,1.5,-184,-1.5,151,1.5,-182,-1.5,150,-1.5,164,1.5,-187,-1.5,157,1.5,-196
2026-04-24,c5471ce2c30f59270ff07727d27ce902,Toronto Blue Jays,Cleveland Guardians,1.5,-170,-1.5,140,1.5,-155,-1.5,135,1.5,-162,-1.5,130,1.5,-152,-1.5,132,1.5,-160,-1.5,135,1.5,-163,-1.5,135,1.5,-154,-1.5,128,1.5,-154,-1.5,136,1.5,-161,-1.5,132
2026-04-24,1daf20445fbf24373621ac69d10909d6,New York Mets,Colorado Rockies,-1.5,100,1.5,-120,-1.5,100,1.5,-120,-1.5,102,1.5,-125,-1.5,100,1.5,-120,-1.5,100,1.5,-120,-1.5,100,1.5,-120,-1.5,100,1.5,-120,-1.5,103,1.5,-117,-1.5,101,1.5,-124
2026-04-24,988cc0182b2c8cc4ce2bd71787602b09,Tampa Bay Rays,Minnesota Twins,1.5,-210,-1.5,170,-1.5,169,1.5,-194,1.5,-230,-1.5,175,-1.5,168,1.5,-195,-1.5,165,1.5,-195,-1.5,163,1.5,-199,-1.5,176,1.5,-215,-1.5,170,1.5,-194,-1.5,155,1.5,-192
2026-04-24,8a412fa061b10c75d57bc591bf081271,Atlanta Braves,Philadelphia Phillies,-1.5,140,1.5,-165,-1.5,146,1.5,-166,-1.5,138,1.5,-175,-1.5,148,1.5,-170,-1.5,140,1.5,-165,-1.5,139,1.5,-168,-1.5,136,1.5,-164,-1.5,147,1.5,-166,-1.5,136,1.5,-168
2026-04-24,1a7da3935dee427bcfb5038b6aca6b69,Chicago White Sox,Washington Nationals,-1.5,160,1.5,-210,-1.5,161,1.5,-184,-1.5,155,1.5,-195,-1.5,160,1.5,-185,-1.5,160,1.5,-185,1.5,-187,-1.5,154,-1.5,164,1.5,-200,-1.5,162,1.5,-184,-1.5,155,1.5,-190
2026-04-24,781378f4580bd5ca464d5bfa8f1035a2,Kansas City Royals,Los Angeles Angels,1.5,-190,-1.5,155,-1.5,174,1.5,-200,1.5,-190,-1.5,150,-1.5,172,1.5,-200,-1.5,180,1.5,-220,1.5,-189,-1.5,155,1.5,-196,-1.5,162,-1.5,175,1.5,-200,1.5,-189,-1.5,153
2026-04-24,0bbbb2fddbaa8b74fdca003a5d074d6f,Milwaukee Brewers,Pittsburgh Pirates,1.5,-170,-1.5,140,1.5,-165,-1.5,145,1.5,-157,-1.5,125,1.5,-170,-1.5,148,1.5,-165,-1.5,140,1.5,-168,-1.5,139,1.5,-164,-1.5,136,1.5,-165,-1.5,146,1.5,-175,-1.5,141
2026-04-24,34a8cd87a97eb098ddeb7d6d4022544d,Texas Rangers,Athletics,-1.5,135,1.5,-160,-1.5,144,1.5,-164,-1.5,135,1.5,-167,-1.5,144,1.5,-165,-1.5,140,1.5,-165,-1.5,139,1.5,-168,-1.5,140,1.5,-170,-1.5,145,1.5,-164,-1.5,141,1.5,-174
