date,game_id,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2026-04-15,30d1ac7c8c0a6c6b760667043f6569aa,Baltimore Orioles,Arizona Diamondbacks,-1.5,140,1.5,-170,-1.5,154,1.5,-176,-1.5,155,1.5,-195,-1.5,152,1.5,-175,-1.5,150,1.5,-175,-1.5,149,1.5,-181,-1.5,140,1.5,-170,-1.5,155,1.5,-176,-1.5,143,1.5,-177
2026-04-15,f330db82278ea4535ef5b2b1571ee7d1,St. Louis Cardinals,Cleveland Guardians,1.5,-185,-1.5,150,-1.5,186,1.5,-220,1.5,-200,-1.5,160,-1.5,188,1.5,-220,1.5,-185,-1.5,160,1.5,-164,-1.5,135,1.5,-188,-1.5,155,-1.5,189,1.5,-218,1.5,-175,-1.5,141
2026-04-15,e39af7619a05b0b5a99bc6dcd7fbc12b,Minnesota Twins,Boston Red Sox,,,,,1.5,-150,-1.5,130,1.5,-159,-1.5,128,1.5,-150,-1.5,130,1.5,-160,-1.5,135,1.5,-169,-1.5,139,1.5,-162,-1.5,134,1.5,-149,-1.5,132,1.5,-159,-1.5,128
2026-04-15,748d289cf73992eb235de4c4f66d4175,Philadelphia Phillies,Chicago Cubs,-1.5,145,1.5,-175,-1.5,149,1.5,-170,-1.5,145,1.5,-182,-1.5,148,1.5,-170,-1.5,150,1.5,-175,-1.5,144,1.5,-175,-1.5,146,1.5,-176,-1.5,150,1.5,-170,-1.5,143,1.5,-177
2026-04-15,5dde1728cec88d86d8dbbaa27a572697,Cincinnati Reds,San Francisco Giants,1.5,-180,-1.5,145,1.5,-171,-1.5,150,1.5,-165,-1.5,133,1.5,-170,-1.5,148,1.5,-170,-1.5,145,1.5,-175,-1.5,144,1.5,-162,-1.5,134,1.5,-171,-1.5,151,1.5,-172,-1.5,139
2026-04-15,69d8354de162a3ae1d59bf8aa804c3ca,Detroit Tigers,Kansas City Royals,-1.5,165,1.5,-220,-1.5,164,1.5,-188,-1.5,163,1.5,-205,-1.5,164,1.5,-190,-1.5,160,1.5,-185,-1.5,163,1.5,-199,-1.5,160,1.5,-194,-1.5,165,1.5,-188,-1.5,153,1.5,-189
2026-04-15,bc75992fc84ef71ac01271077d656ba0,Pittsburgh Pirates,Washington Nationals,-1.5,118,1.5,-145,-1.5,113,1.5,-133,-1.5,120,1.5,-148,-1.5,115,1.5,-135,-1.5,115,1.5,-135,-1.5,113,1.5,-136,-1.5,114,1.5,-137,-1.5,116,1.5,-131,-1.5,109,1.5,-133
2026-04-15,a9a5304518c8a2714a581f284aa4cb4f,New York Yankees,Los Angeles Angels,-1.5,105,1.5,-130,-1.5,105,1.5,-125,-1.5,-105,1.5,-120,-1.5,100,1.5,-120,-1.5,105,1.5,-125,-1.5,104,1.5,-126,-1.5,105,1.5,-126,-1.5,108,1.5,-122,-1.5,103,1.5,-127
2026-04-15,2e63bbfb5214a9cb7474c49a13d013d6,Atlanta Braves,Miami Marlins,-1.5,125,1.5,-155,-1.5,128,1.5,-148,-1.5,123,1.5,-152,-1.5,125,1.5,-145,-1.5,120,1.5,-140,-1.5,123,1.5,-149,-1.5,126,1.5,-152,-1.5,130,1.5,-147,-1.5,121,1.5,-149
2026-04-15,851336f466000da358ea664a9302c8f4,Chicago White Sox,Tampa Bay Rays,1.5,-175,-1.5,145,1.5,-175,-1.5,153,1.5,-186,-1.5,150,1.5,-175,-1.5,152,1.5,-175,-1.5,150,1.5,-175,-1.5,144,1.5,-178,-1.5,146,1.5,-175,-1.5,154,1.5,-175,-1.5,142
2026-04-15,e1d1d3bf816d477e6f48db9e600d48bf,Milwaukee Brewers,Toronto Blue Jays,1.5,-170,-1.5,140,1.5,-155,-1.5,135,1.5,-175,-1.5,140,1.5,-155,-1.5,135,1.5,-160,-1.5,135,1.5,-163,-1.5,135,1.5,-170,-1.5,140,1.5,-154,-1.5,136,1.5,-161,-1.5,131
2026-04-15,0addbc8d6735535fe5cf8e6aa6c955e1,Houston Astros,Colorado Rockies,-1.5,115,1.5,-140,-1.5,107,1.5,-127,-1.5,112,1.5,-137,-1.5,105,1.5,-125,-1.5,115,1.5,-135,-1.5,109,1.5,-131,-1.5,116,1.5,-140,-1.5,110,1.5,-125,-1.5,108,1.5,-132
2026-04-15,ae6a5b39c2617185d491849bed3ddff8,Athletics,Texas Rangers,1.5,-190,-1.5,155,-1.5,165,1.5,-190,1.5,-186,-1.5,150,-1.5,164,1.5,-190,-1.5,165,1.5,-195,1.5,-181,-1.5,149,1.5,-178,-1.5,146,-1.5,166,1.5,-190,1.5,-192,-1.5,155
