date,game_id,commence_time,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2026-05-29,0efc76f321b5fc7e72e7e7641d5667f6,2026-05-29T22:41:00Z,Cincinnati Reds,Atlanta Braves,1.5,-125,-1.5,105,1.5,-127,-1.5,107,1.5,-132,-1.5,106,1.5,-125,-1.5,105,1.5,-130,-1.5,110,1.5,-132,-1.5,109,1.5,-128,-1.5,106,1.5,-125,-1.5,110,1.5,-136,-1.5,110
2026-05-29,765d27e397e587aa1885002dd751e9da,2026-05-29T22:46:00Z,Pittsburgh Pirates,Minnesota Twins,,,,,-1.5,155,1.5,-177,-1.5,150,1.5,-190,-1.5,152,1.5,-175,-1.5,150,1.5,-175,-1.5,149,1.5,-181,-1.5,160,1.5,-194,-1.5,156,1.5,-177,-1.5,140,1.5,-172
2026-05-29,8c92a04b11da0a1f6f84d1dfd48fbf9d,2026-05-29T22:46:00Z,Washington Nationals,San Diego Padres,1.5,-200,-1.5,165,-1.5,165,1.5,-190,1.5,-190,-1.5,150,-1.5,164,1.5,-190,-1.5,170,1.5,-200,1.5,-181,-1.5,149,1.5,-192,-1.5,158,-1.5,166,1.5,-190,1.5,-198,-1.5,158
2026-05-29,ddd9481c210fa90dea318ad8e185cf22,2026-05-29T23:06:00Z,Baltimore Orioles,Toronto Blue Jays,1.5,-200,-1.5,165,-1.5,170,1.5,-195,1.5,-195,-1.5,155,-1.5,172,1.5,-200,-1.5,175,1.5,-210,1.5,-187,-1.5,154,1.5,-205,-1.5,168,-1.5,171,1.5,-195,1.5,-204,-1.5,162
2026-05-29,d32dadf5a576ba276bac1775287783ba,2026-05-29T23:11:00Z,Cleveland Guardians,Boston Red Sox,-1.5,165,1.5,-200,-1.5,167,1.5,-192,1.5,-215,-1.5,165,-1.5,164,1.5,-190,-1.5,170,1.5,-200,-1.5,163,1.5,-199,-1.5,172,1.5,-210,-1.5,168,1.5,-192,-1.5,156,1.5,-193
2026-05-29,95952a4215c0c1d281c4dcbed7471d28,2026-05-29T23:11:00Z,Tampa Bay Rays,Los Angeles Angels,-1.5,125,1.5,-155,-1.5,132,1.5,-152,-1.5,128,1.5,-159,-1.5,130,1.5,-150,-1.5,130,1.5,-150,-1.5,128,1.5,-155,-1.5,130,1.5,-156,-1.5,133,1.5,-151,-1.5,129,1.5,-159
2026-05-29,6493e9132fdd464eebd5031d8ad02c41,2026-05-29T23:11:00Z,New York Mets,Miami Marlins,1.5,-200,-1.5,165,-1.5,180,1.5,-210,-1.5,175,1.5,-235,-1.5,180,1.5,-210,-1.5,185,1.5,-225,1.5,-185,-1.5,152,1.5,-220,-1.5,180,-1.5,182,1.5,-209,1.5,-204,-1.5,164
2026-05-29,4018fbc29a76d2079208cbe8913a9de1,2026-05-29T23:16:00Z,St. Louis Cardinals,Chicago Cubs,1.5,-165,-1.5,135,1.5,-153,-1.5,133,1.5,-159,-1.5,128,1.5,-155,-1.5,135,1.5,-160,-1.5,135,1.5,-156,-1.5,129,1.5,-162,-1.5,134,1.5,-152,-1.5,134,1.5,-157,-1.5,128
2026-05-29,1587b2f52f5f1a490cebb01e524ec361,2026-05-29T23:41:00Z,Chicago White Sox,Detroit Tigers,1.5,-170,-1.5,140,1.5,-165,-1.5,145,1.5,-175,-1.5,140,1.5,-165,-1.5,144,1.5,-165,-1.5,140,1.5,-174,-1.5,143,1.5,-170,-1.5,140,1.5,-165,-1.5,146,1.5,-174,-1.5,140
2026-05-29,57848c1e5cf12fb46c9c6e5c89c1022e,2026-05-30T00:06:00Z,Texas Rangers,Kansas City Royals,-1.5,165,1.5,-200,-1.5,168,1.5,-193,-1.5,180,1.5,-235,-1.5,168,1.5,-195,-1.5,170,1.5,-200,-1.5,167,1.5,-204,-1.5,172,1.5,-210,-1.5,169,1.5,-193,-1.5,154,1.5,-191
