date,game_id,commence_time,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2026-05-08,40150285b21b0e818a39c0940eca75d7,2026-05-08T22:11:00Z,Cincinnati Reds,Houston Astros,-1.5,145,1.5,-180,-1.5,145,1.5,-165,-1.5,145,1.5,-182,-1.5,144,1.5,-165,-1.5,150,1.5,-175,-1.5,144,1.5,-175,-1.5,150,1.5,-184,-1.5,146,1.5,-165,-1.5,145,1.5,-170
2026-05-08,0f65cc2fecae3661933682f1525e806d,2026-05-08T22:41:00Z,Philadelphia Phillies,Colorado Rockies,-1.5,105,1.5,-130,-1.5,101,1.5,-121,-1.5,105,1.5,-130,-1.5,100,1.5,-120,-1.5,105,1.5,-125,-1.5,102,1.5,-122,-1.5,105,1.5,-126,-1.5,104,1.5,-118,-1.5,109,1.5,-130
2026-05-08,76929aa734500b152f347bbddf390165,2026-05-08T23:06:00Z,Baltimore Orioles,Athletics,-1.5,140,1.5,-170,-1.5,149,1.5,-170,-1.5,145,1.5,-182,-1.5,148,1.5,-170,-1.5,150,1.5,-175,-1.5,144,1.5,-175,-1.5,146,1.5,-176,-1.5,150,1.5,-170,-1.5,148,1.5,-174
2026-05-08,92c3e303601373eee3d37fbb858409af,2026-05-08T23:08:00Z,Toronto Blue Jays,Los Angeles Angels,-1.5,135,1.5,-165,-1.5,136,1.5,-156,-1.5,145,1.5,-182,-1.5,135,1.5,-155,-1.5,135,1.5,-160,-1.5,135,1.5,-163,-1.5,134,1.5,-162,-1.5,137,1.5,-155,-1.5,140,1.5,-160
2026-05-08,739421696ed76f3cffaf12c7db22c763,2026-05-08T23:11:00Z,Boston Red Sox,Tampa Bay Rays,-1.5,150,1.5,-185,-1.5,153,1.5,-175,-1.5,150,1.5,-186,-1.5,152,1.5,-175,-1.5,155,1.5,-180,-1.5,149,1.5,-181,-1.5,146,1.5,-178,-1.5,154,1.5,-175,-1.5,148,1.5,-174
2026-05-08,ad17b69505e6a7e7c4c06dc7f6b91ac6,2026-05-08T23:11:00Z,Miami Marlins,Washington Nationals,-1.5,155,1.5,-190,-1.5,157,1.5,-180,-1.5,160,1.5,-200,-1.5,156,1.5,-180,-1.5,155,1.5,-180,-1.5,154,1.5,-187,-1.5,155,1.5,-188,-1.5,158,1.5,-180,-1.5,152,1.5,-178
2026-05-08,d0f880a5482c5178286681a63048600f,2026-05-08T23:16:00Z,Cleveland Guardians,Minnesota Twins,,,,,-1.5,150,1.5,-171,-1.5,145,1.5,-182,-1.5,148,1.5,-170,-1.5,150,1.5,-175,-1.5,149,1.5,-181,-1.5,152,1.5,-184,-1.5,151,1.5,-171,-1.5,148,1.5,-174
2026-05-08,79db8c5227deae699a7b9c123aaf6d3f,2026-05-08T23:41:00Z,Chicago White Sox,Seattle Mariners,1.5,-145,-1.5,120,1.5,-145,-1.5,125,1.5,-152,-1.5,123,1.5,-145,-1.5,125,1.5,-145,-1.5,125,1.5,-143,-1.5,119,1.5,-150,-1.5,125,1.5,-143,-1.5,127,1.5,-145,-1.5,125
2026-05-08,6aa50c59681975bb7beff37ab4f46bb5,2026-05-08T23:41:00Z,Kansas City Royals,Detroit Tigers,-1.5,145,1.5,-175,-1.5,149,1.5,-170,-1.5,143,1.5,-180,-1.5,148,1.5,-170,-1.5,150,1.5,-175,-1.5,144,1.5,-175,-1.5,146,1.5,-178,-1.5,150,1.5,-170,-1.5,147,1.5,-170
2026-05-08,3d859a4947ba1d62e82366cdebc59d78,2026-05-08T23:41:00Z,Milwaukee Brewers,New York Yankees,1.5,-165,-1.5,135,1.5,-156,-1.5,136,1.5,-157,-1.5,125,1.5,-155,-1.5,135,1.5,-150,-1.5,130,1.5,-163,-1.5,135,1.5,-164,-1.5,136,1.5,-155,-1.5,137,1.5,-160,-1.5,140
2026-05-08,d03f5e26dab4993281752b81c816fe4b,2026-05-09T00:06:00Z,Texas Rangers,Chicago Cubs,1.5,-145,-1.5,120,1.5,-141,-1.5,121,1.5,-148,-1.5,120,1.5,-140,-1.5,120,1.5,-140,-1.5,120,1.5,-143,-1.5,119,1.5,-146,-1.5,122,1.5,-139,-1.5,123,1.5,-144,-1.5,122
2026-05-08,bb96582815dabc42936e794a19c74217,2026-05-09T01:41:00Z,Arizona Diamondbacks,New York Mets,1.5,-155,-1.5,125,1.5,-145,-1.5,125,1.5,-150,-1.5,120,1.5,-145,-1.5,125,1.5,-150,-1.5,130,1.5,-149,-1.5,123,1.5,-150,-1.5,125,1.5,-143,-1.5,127,1.5,-141,-1.5,123
2026-05-08,24892453777c4e3f95360ff530e09902,2026-05-09T01:46:00Z,San Diego Padres,St. Louis Cardinals,-1.5,140,1.5,-170,-1.5,146,1.5,-166,-1.5,143,1.5,-180,-1.5,144,1.5,-165,-1.5,145,1.5,-170,-1.5,139,1.5,-168,-1.5,146,1.5,-176,-1.5,147,1.5,-166,-1.5,140,1.5,-160
2026-05-08,9faf187505c47b0f5009cb7d7da5200c,2026-05-09T02:11:00Z,Los Angeles Dodgers,Atlanta Braves,,,,,-1.5,168,1.5,-193,1.5,-215,-1.5,165,-1.5,168,1.5,-195,-1.5,175,1.5,-210,1.5,-193,-1.5,158,1.5,-210,-1.5,172,-1.5,169,1.5,-193,1.5,-200,-1.5,160
2026-05-08,41bf6d60c7067923fe9afa91c708aaa6,2026-05-09T02:16:00Z,San Francisco Giants,Pittsburgh Pirates,1.5,-190,-1.5,155,-1.5,189,1.5,-225,1.5,-215,-1.5,165,-1.5,192,1.5,-225,-1.5,190,1.5,-230,1.5,-183,-1.5,151,1.5,-194,-1.5,160,-1.5,193,1.5,-222,1.5,-190,-1.5,155
