date,game_id,commence_time,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2026-06-09,1ca04df3ce70b1f02075d8e4a5b2cb52,2026-06-09T22:36:00Z,Baltimore Orioles,Seattle Mariners,1.5,-160,-1.5,135,1.5,-155,-1.5,135,1.5,-167,-1.5,135,1.5,-155,-1.5,135,1.5,-160,-1.5,135,1.5,-163,-1.5,135,1.5,-156,-1.5,130,1.5,-154,-1.5,136,1.5,-160,-1.5,130
2026-06-09,c4d4cce67008409b6416dc0e03e55471,2026-06-09T22:41:00Z,Miami Marlins,Arizona Diamondbacks,-1.5,150,1.5,-185,-1.5,157,1.5,-180,-1.5,145,1.5,-182,-1.5,156,1.5,-180,-1.5,155,1.5,-180,-1.5,153,1.5,-186,-1.5,140,1.5,-170,-1.5,158,1.5,-180,-1.5,139,1.5,-171
2026-06-09,b227664a56bdeff1970b8f4a2b3073fe,2026-06-09T22:41:00Z,Tampa Bay Rays,Boston Red Sox,1.5,-185,-1.5,150,1.5,-180,-1.5,157,1.5,-190,-1.5,150,1.5,-180,-1.5,156,1.5,-175,-1.5,150,1.5,-181,-1.5,149,1.5,-192,-1.5,158,1.5,-180,-1.5,158,1.5,-188,-1.5,151
2026-06-09,6f233a34a63975436f2e7894b5860b90,2026-06-09T22:41:00Z,Cleveland Guardians,New York Yankees,1.5,-155,-1.5,125,1.5,-155,-1.5,135,1.5,-155,-1.5,123,1.5,-155,-1.5,135,1.5,-160,-1.5,135,1.5,-157,-1.5,130,1.5,-164,-1.5,136,1.5,-154,-1.5,136,1.5,-157,-1.5,128
2026-06-09,f03156629a6e1e4d346ffc42fb0c0bdf,2026-06-09T22:41:00Z,Detroit Tigers,Minnesota Twins,,,,,-1.5,165,1.5,-190,-1.5,170,1.5,-220,-1.5,164,1.5,-190,-1.5,165,1.5,-195,-1.5,163,1.5,-199,-1.5,164,1.5,-200,-1.5,166,1.5,-190,-1.5,155,1.5,-190
2026-06-09,5122e6331d2fde8deffb8ad28d89af2d,2026-06-09T22:41:00Z,Pittsburgh Pirates,Los Angeles Dodgers,1.5,-200,-1.5,165,-1.5,178,1.5,-207,1.5,-200,-1.5,160,-1.5,176,1.5,-205,-1.5,185,1.5,-225,1.5,-194,-1.5,159,1.5,-205,-1.5,168,-1.5,180,1.5,-206,1.5,-189,-1.5,154
2026-06-09,65036e67b5aea5d1efb20c275381e2c4,2026-06-09T23:08:00Z,Toronto Blue Jays,Philadelphia Phillies,1.5,-190,-1.5,155,1.5,-190,-1.5,165,1.5,-195,-1.5,155,1.5,-190,-1.5,164,-1.5,195,1.5,-235,1.5,-193,-1.5,158,1.5,-200,-1.5,164,1.5,-190,-1.5,166,1.5,-196,-1.5,158
2026-06-09,d4b1fc2e508af0ab9a2ac9381656c269,2026-06-09T23:11:00Z,New York Mets,St. Louis Cardinals,-1.5,165,1.5,-200,-1.5,170,1.5,-195,-1.5,170,1.5,-215,-1.5,168,1.5,-195,-1.5,170,1.5,-200,-1.5,164,1.5,-200,-1.5,164,1.5,-200,-1.5,171,1.5,-195,-1.5,159,1.5,-198
2026-06-09,e35247af0713e982e58edd85657dbae9,2026-06-09T23:41:00Z,Chicago White Sox,Atlanta Braves,1.5,-120,-1.5,100,1.5,-120,-1.5,100,1.5,-129,-1.5,104,1.5,-120,-1.5,100,1.5,-120,-1.5,100,1.5,-122,-1.5,101,1.5,-125,-1.5,104,1.5,-117,-1.5,103,1.5,-127,-1.5,104
2026-06-09,27f5837fda858059318115b8f615ce81,2026-06-09T23:41:00Z,Kansas City Royals,Texas Rangers,1.5,-155,-1.5,125,1.5,-150,-1.5,130,1.5,-150,-1.5,120,1.5,-150,-1.5,130,1.5,-150,-1.5,130,1.5,-157,-1.5,130,1.5,-154,-1.5,128,1.5,-149,-1.5,132,1.5,-158,-1.5,129
2026-06-09,3b917225da82c6c937c963aa47187645,2026-06-10T00:41:00Z,Colorado Rockies,Chicago Cubs,1.5,-115,-1.5,-105,1.5,-113,-1.5,-107,1.5,-120,-1.5,-104,1.5,-115,-1.5,-105,1.5,-115,-1.5,-105,1.5,-115,-1.5,-104,1.5,-118,-1.5,-102,1.5,-110,-1.5,-104,1.5,-117,-1.5,-104
2026-06-09,2d3e8521a55eeeae51961cf0d8ebd6c6,2026-06-10T01:39:00Z,Los Angeles Angels,Houston Astros,1.5,-165,-1.5,135,1.5,-155,-1.5,135,1.5,-159,-1.5,128,1.5,-155,-1.5,135,1.5,-150,-1.5,130,1.5,-162,-1.5,134,1.5,-162,-1.5,134,1.5,-154,-1.5,136,1.5,-170,-1.5,136
2026-06-09,e2d199125ede80ca2e35bc0c0669f294,2026-06-10T01:41:00Z,San Diego Padres,Cincinnati Reds,1.5,-175,-1.5,145,1.5,-171,-1.5,150,1.5,-180,-1.5,143,1.5,-170,-1.5,148,1.5,-170,-1.5,145,1.5,-175,-1.5,144,1.5,-164,-1.5,136,1.5,-171,-1.5,151,1.5,-172,-1.5,141
2026-06-09,f2761470e60cb7a1fa947535ccba356f,2026-06-10T01:46:00Z,San Francisco Giants,Washington Nationals,1.5,-190,-1.5,154,-1.5,177,1.5,-205,1.5,-200,-1.5,160,-1.5,176,1.5,-205,1.5,-185,-1.5,160,1.5,-190,-1.5,156,1.5,-194,-1.5,158,-1.5,179,1.5,-204,1.5,-178,-1.5,145
2026-06-09,53115c407b5594a84cae2269c1005ab0,2026-06-10T02:06:00Z,Athletics,Milwaukee Brewers,1.5,-160,-1.5,135,1.5,-155,-1.5,135,1.5,-167,-1.5,135,1.5,-155,-1.5,135,-1.5,170,1.5,-200,1.5,-162,-1.5,134,1.5,-160,-1.5,130,1.5,-154,-1.5,136,1.5,-155,-1.5,127
