date,game_id,commence_time,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2026-05-03,341da475ed0042be75b5bc44221f8161,2026-05-03T16:46:00Z,Minnesota Twins,Toronto Blue Jays,,,,,1.5,-175,-1.5,153,1.5,-180,-1.5,145,1.5,-175,-1.5,152,1.5,-170,-1.5,145,1.5,-192,-1.5,157,1.5,-176,-1.5,146,1.5,-175,-1.5,154,1.5,-200,-1.5,163
2026-05-03,092612a571aeb504211ec7f4950924e3,2026-05-03T17:36:00Z,New York Yankees,Baltimore Orioles,-1.5,-135,1.5,115,-1.5,-145,1.5,125,-1.5,-130,1.5,105,-1.5,-145,1.5,125,-1.5,-145,1.5,125,-1.5,-149,1.5,123,-1.5,-134,1.5,112,-1.5,-143,1.5,127,-1.5,-143,1.5,120
2026-05-03,c07320ad7cda17703d445ae8f3b85376,2026-05-03T17:36:00Z,Boston Red Sox,Houston Astros,-1.5,115,1.5,-135,-1.5,115,1.5,-135,-1.5,120,1.5,-150,-1.5,115,1.5,-135,-1.5,120,1.5,-140,-1.5,113,1.5,-136,-1.5,112,1.5,-134,-1.5,118,1.5,-133,-1.5,120,1.5,-142
2026-05-03,b7ecafff68e95721e956a1a960acdd98,2026-05-03T17:36:00Z,Pittsburgh Pirates,Cincinnati Reds,-1.5,165,1.5,-220,-1.5,180,1.5,-210,1.5,-235,-1.5,175,-1.5,180,1.5,-210,-1.5,180,1.5,-220,1.5,-197,-1.5,161,-1.5,176,1.5,-215,-1.5,182,1.5,-209,-1.5,160,1.5,-200
2026-05-03,1c691cd82a568ab8542e6672e53d0125,2026-05-03T17:36:00Z,Washington Nationals,Milwaukee Brewers,1.5,-145,-1.5,120,1.5,-130,-1.5,110,1.5,-139,-1.5,112,1.5,-130,-1.5,110,1.5,-135,-1.5,115,1.5,-136,-1.5,113,1.5,-140,-1.5,116,1.5,-128,-1.5,113,1.5,-135,-1.5,115
2026-05-03,4c6f75a0f0a2e467d79983253235c3a9,2026-05-03T17:41:00Z,Miami Marlins,Philadelphia Phillies,1.5,-140,-1.5,118,1.5,-138,-1.5,118,1.5,-137,-1.5,112,1.5,-140,-1.5,120,1.5,-140,-1.5,120,1.5,-143,-1.5,119,1.5,-140,-1.5,116,1.5,-136,-1.5,120,1.5,-138,-1.5,117
2026-05-03,83a816db7e0b75a4f8d0b9a486ad3113,2026-05-03T17:41:00Z,Tampa Bay Rays,San Francisco Giants,-1.5,165,1.5,-220,-1.5,172,1.5,-197,-1.5,165,1.5,-215,-1.5,168,1.5,-195,-1.5,170,1.5,-200,-1.5,164,1.5,-201,-1.5,168,1.5,-205,-1.5,173,1.5,-197,1.5,-210,-1.5,165
2026-05-03,8ca3a46477683553d785413b73444311,2026-05-03T18:16:00Z,St. Louis Cardinals,Los Angeles Dodgers,1.5,-155,-1.5,125,1.5,-134,-1.5,114,1.5,-134,-1.5,108,1.5,-135,-1.5,115,1.5,-135,-1.5,115,1.5,-136,-1.5,113,1.5,-130,-1.5,108,1.5,-132,-1.5,117,1.5,-132,-1.5,112
2026-05-03,b7ad1d7b238b8062d64011d24d284989,2026-05-03T18:21:00Z,Chicago Cubs,Arizona Diamondbacks,-1.5,125,1.5,-150,-1.5,113,1.5,-133,-1.5,120,1.5,-148,-1.5,115,1.5,-135,-1.5,120,1.5,-140,-1.5,113,1.5,-136,-1.5,116,1.5,-140,-1.5,116,1.5,-131,-1.5,110,1.5,-130
2026-05-03,9e48c32033c5db8cdc98fcd3ecdc2aa2,2026-05-03T19:11:00Z,Colorado Rockies,Atlanta Braves,1.5,-120,-1.5,100,1.5,-118,-1.5,-102,1.5,-120,-1.5,-105,1.5,-120,-1.5,100,1.5,-115,-1.5,-105,1.5,-118,-1.5,-102,1.5,-115,-1.5,-104,1.5,-115,-1.5,101,1.5,-120,-1.5,100
