date,game_id,commence_time,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2026-06-10,891e69457152c080ffcc21c7d270d496,2026-06-10T17:11:00Z,Tampa Bay Rays,Boston Red Sox,-1.5,135,1.5,-160,-1.5,135,1.5,-155,-1.5,150,1.5,-186,-1.5,135,1.5,-155,-1.5,135,1.5,-160,-1.5,135,1.5,-163,-1.5,146,1.5,-178,-1.5,136,1.5,-154,-1.5,134,1.5,-157
2026-06-10,4c66d2e13ce50dd60d19e8cff8bbd7c8,2026-06-10T17:11:00Z,Cleveland Guardians,New York Yankees,1.5,-200,-1.5,165,-1.5,177,1.5,-205,1.5,-210,-1.5,165,-1.5,176,1.5,-205,-1.5,175,1.5,-210,1.5,-200,-1.5,164,1.5,-205,-1.5,168,-1.5,179,1.5,-204,1.5,-202,-1.5,169
2026-06-10,c36bdb8231822ee0f1da32b6be40b9b0,2026-06-10T19:46:00Z,San Francisco Giants,Washington Nationals,1.5,-190,-1.5,154,-1.5,183,1.5,-215,1.5,-190,-1.5,150,-1.5,184,1.5,-215,1.5,-180,-1.5,155,1.5,-183,-1.5,151,1.5,-184,-1.5,152,-1.5,185,1.5,-213,1.5,-175,-1.5,148
2026-06-10,05b5c7cee311b071b85433bf42dc4612,2026-06-10T20:11:00Z,San Diego Padres,Cincinnati Reds,-1.5,125,1.5,-155,-1.5,132,1.5,-152,-1.5,132,1.5,-162,-1.5,130,1.5,-150,-1.5,130,1.5,-150,-1.5,128,1.5,-155,-1.5,132,1.5,-160,-1.5,133,1.5,-151,-1.5,125,1.5,-148
2026-06-10,c679aca8a08df633e4d70c359217ffe5,2026-06-10T22:36:00Z,Baltimore Orioles,Seattle Mariners,1.5,-175,-1.5,145,1.5,-170,-1.5,149,1.5,-182,-1.5,145,1.5,-170,-1.5,148,1.5,-170,-1.5,145,1.5,-171,-1.5,141,1.5,-176,-1.5,146,1.5,-170,-1.5,150,1.5,-173,-1.5,140
2026-06-10,5b5ca06821ecfe2cbf46026575ed9263,2026-06-10T22:41:00Z,Miami Marlins,Arizona Diamondbacks,1.5,-175,-1.5,145,1.5,-170,-1.5,149,1.5,-186,-1.5,150,1.5,-170,-1.5,148,1.5,-170,-1.5,145,1.5,-176,-1.5,145,1.5,-178,-1.5,146,1.5,-170,-1.5,150,1.5,-177,-1.5,143
2026-06-10,928d36763fd31061810699e36df3bba8,2026-06-10T22:41:00Z,Detroit Tigers,Minnesota Twins,,,,,-1.5,110,1.5,-130,-1.5,117,1.5,-143,-1.5,110,1.5,-130,-1.5,120,1.5,-140,-1.5,114,1.5,-137,-1.5,122,1.5,-146,-1.5,113,1.5,-128,-1.5,109,1.5,-134
2026-06-10,375d31006805a62964445dd208379b2b,2026-06-10T22:41:00Z,Pittsburgh Pirates,Los Angeles Dodgers,1.5,105,-1.5,-125,1.5,107,-1.5,-127,1.5,100,-1.5,-125,1.5,105,-1.5,-125,1.5,110,-1.5,-130,1.5,105,-1.5,-126,1.5,-102,-1.5,-118,1.5,110,-1.5,-125,1.5,104,-1.5,-127
2026-06-10,060e554031da942cb986e3f4a4934693,2026-06-10T23:08:00Z,Toronto Blue Jays,Philadelphia Phillies,1.5,-145,-1.5,120,1.5,-140,-1.5,120,1.5,-148,-1.5,117,1.5,-137,-1.5,117,1.5,-140,-1.5,120,1.5,-144,-1.5,119,1.5,-146,-1.5,122,1.5,-138,-1.5,122,1.5,-145,-1.5,118
2026-06-10,e1a00a3014c67a9c52882049b063f78a,2026-06-10T23:11:00Z,New York Mets,St. Louis Cardinals,-1.5,150,1.5,-185,-1.5,157,1.5,-180,-1.5,163,1.5,-210,-1.5,156,1.5,-180,-1.5,160,1.5,-185,-1.5,153,1.5,-186,-1.5,146,1.5,-176,-1.5,158,1.5,-180,-1.5,148,1.5,-183
2026-06-10,07281b73eef3ffc23544bbe5a9393d44,2026-06-10T23:41:00Z,Chicago White Sox,Atlanta Braves,1.5,-145,-1.5,118,1.5,-135,-1.5,115,1.5,-139,-1.5,112,1.5,-135,-1.5,115,1.5,-135,-1.5,115,1.5,-136,-1.5,113,1.5,-138,-1.5,115,1.5,-133,-1.5,118,1.5,-143,-1.5,117
2026-06-10,c00c26980a4f67d0037ac7fd8a3dd15b,2026-06-10T23:41:00Z,Kansas City Royals,Texas Rangers,1.5,-155,-1.5,125,1.5,-150,-1.5,130,1.5,-152,-1.5,123,1.5,-150,-1.5,130,1.5,-150,-1.5,130,1.5,-156,-1.5,129,1.5,-160,-1.5,132,1.5,-149,-1.5,132,1.5,-155,-1.5,126
2026-06-10,cd7e74e983be115f2ccb417ccb4f845d,2026-06-11T00:41:00Z,Colorado Rockies,Chicago Cubs,1.5,-102,-1.5,-118,1.5,-104,-1.5,-116,1.5,-105,-1.5,-120,1.5,-105,-1.5,-115,1.5,-105,-1.5,-115,1.5,-103,-1.5,-117,1.5,-104,-1.5,-115,1.5,-101,-1.5,-113,1.5,-104,-1.5,-118
2026-06-10,715a197e2d41a434a760c22ec0a823c5,2026-06-11T01:06:00Z,Athletics,Milwaukee Brewers,1.5,-155,-1.5,125,1.5,-150,-1.5,130,1.5,-162,-1.5,130,1.5,-150,-1.5,130,-1.5,170,1.5,-200,1.5,-161,-1.5,133,1.5,-154,-1.5,128,1.5,-149,-1.5,132,1.5,-159,-1.5,129
2026-06-10,325a216ed291897f85ab8c9b49ebd33d,2026-06-11T01:39:00Z,Los Angeles Angels,Houston Astros,1.5,-190,-1.5,155,-1.5,174,1.5,-200,1.5,-210,-1.5,165,-1.5,172,1.5,-200,-1.5,175,1.5,-210,1.5,-196,-1.5,161,1.5,-196,-1.5,162,-1.5,175,1.5,-200,1.5,-190,-1.5,153
