date,game_id,commence_time,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2026-07-04,cf30692398660f7bad608a5e820b0d31,2026-07-04T15:06:00Z,Washington Nationals,Pittsburgh Pirates,4.5,-130,-4.5,100,,,,,4.0,-106,-4.0,-130,,,,,4.5,-135,-4.5,105,4.5,-123,-4.5,-106,4.5,-128,-4.5,-104,,,,,4.5,-111,-4.5,-125
2026-07-04,612d9a4c3240e9ad249a9e03681b4a6c,2026-07-04T17:36:00Z,New York Yankees,Minnesota Twins,,,,,-1.5,130,1.5,-150,-1.5,125,1.5,-155,-1.5,130,1.5,-150,-1.5,130,1.5,-150,-1.5,128,1.5,-155,-1.5,130,1.5,-156,-1.5,132,1.5,-149,-1.5,130,1.5,-154
2026-07-04,ec4b853359310a5bcf7395eeb51dc121,2026-07-04T20:06:00Z,Texas Rangers,Detroit Tigers,1.5,-170,-1.5,140,1.5,-163,-1.5,143,1.5,-180,-1.5,143,1.5,-170,-1.5,148,1.5,-175,-1.5,150,1.5,-171,-1.5,141,1.5,-176,-1.5,146,1.5,-163,-1.5,144,1.5,-170,-1.5,144
2026-07-04,984229c1b91fa0876a5f4e5c584d4387,2026-07-04T20:11:00Z,Seattle Mariners,Toronto Blue Jays,-1.5,125,1.5,-150,-1.5,125,1.5,-145,-1.5,130,1.5,-162,-1.5,125,1.5,-145,-1.5,130,1.5,-150,-1.5,125,1.5,-150,-1.5,134,1.5,-162,-1.5,127,1.5,-143,-1.5,129,1.5,-152
2026-07-04,e9d56acb32e4662dcb7e8858362e887a,2026-07-04T23:11:00Z,Cincinnati Reds,Baltimore Orioles,-1.5,155,1.5,-190,-1.5,161,1.5,-185,1.5,-205,-1.5,160,-1.5,160,1.5,-185,-1.5,160,1.5,-185,-1.5,158,1.5,-193,-1.5,160,1.5,-194,-1.5,162,1.5,-185,-1.5,153,1.5,-180
2026-07-04,929b8a02afe41332232a35f04aba423a,2026-07-04T23:11:00Z,Cleveland Guardians,Chicago White Sox,-1.5,150,1.5,-185,-1.5,152,1.5,-173,-1.5,143,1.5,-180,-1.5,160,1.5,-185,-1.5,155,1.5,-180,-1.5,151,1.5,-184,-1.5,146,1.5,-176,-1.5,153,1.5,-173,-1.5,156,1.5,-187
2026-07-04,516860d105f26cb11a4c57a773a851f5,2026-07-04T23:11:00Z,Houston Astros,Tampa Bay Rays,1.5,-190,-1.5,155,-1.5,189,1.5,-225,1.5,-205,-1.5,163,1.5,-185,-1.5,160,1.5,-185,-1.5,160,1.5,-188,-1.5,154,1.5,-200,-1.5,164,-1.5,193,1.5,-222,1.5,-192,-1.5,162
2026-07-04,304cfd624e72dea59a61624cfad305d8,2026-07-05T00:09:00Z,Atlanta Braves,New York Mets,-1.5,125,1.5,-150,-1.5,125,1.5,-145,-1.5,120,1.5,-150,-1.5,125,1.5,-145,-1.5,125,1.5,-145,-1.5,123,1.5,-149,-1.5,128,1.5,-154,-1.5,127,1.5,-143,-1.5,121,1.5,-144
2026-07-04,ee9972cacf647720c50225d0f8004a91,2026-07-05T00:09:00Z,Chicago Cubs,St. Louis Cardinals,-1.5,125,1.5,-150,-1.5,130,1.5,-150,-1.5,140,1.5,-177,-1.5,130,1.5,-150,-1.5,135,1.5,-160,-1.5,130,1.5,-157,-1.5,128,1.5,-154,-1.5,132,1.5,-149,-1.5,130,1.5,-153
2026-07-04,01abcc9d9a9408b8be4a4acc7dc53ec5,2026-07-05T00:11:00Z,Colorado Rockies,San Francisco Giants,1.5,-135,-1.5,110,1.5,-130,-1.5,110,1.5,-137,-1.5,110,1.5,-130,-1.5,110,1.5,-125,-1.5,105,1.5,-133,-1.5,110,1.5,-137,-1.5,114,1.5,-128,-1.5,113,1.5,-127,-1.5,108
2026-07-04,478dd82a6850dc38220b29a31ad54938,2026-07-05T00:11:00Z,Kansas City Royals,Philadelphia Phillies,1.5,-125,-1.5,105,1.5,-123,-1.5,103,1.5,-122,-1.5,100,1.5,-125,-1.5,105,1.5,-125,-1.5,105,1.5,-126,-1.5,104,1.5,-128,-1.5,106,1.5,-120,-1.5,106,1.5,-124,-1.5,105
2026-07-04,56eb72104fb4612dbd0953df70201727,2026-07-05T01:39:00Z,Los Angeles Angels,Boston Red Sox,1.5,-118,-1.5,-102,1.5,-116,-1.5,-104,1.5,-127,-1.5,102,1.5,-115,-1.5,-105,1.5,-120,-1.5,100,1.5,-121,-1.5,100,1.5,-128,-1.5,106,1.5,-113,-1.5,-101,1.5,-123,-1.5,104
2026-07-04,a523c1ba668649088416935d2bc9a573,2026-07-05T01:41:00Z,Arizona Diamondbacks,Milwaukee Brewers,1.5,-125,-1.5,105,1.5,-127,-1.5,107,1.5,-132,-1.5,106,1.5,-125,-1.5,105,1.5,-125,-1.5,105,1.5,-126,-1.5,104,1.5,-128,-1.5,106,1.5,-125,-1.5,110,1.5,-123,-1.5,104
