date,game_id,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2026-04-06,48b9e30cc5595d9696cc12db0aef6114,Tampa Bay Rays,Chicago Cubs,1.5,-200,-1.5,165,-1.5,174,1.5,-200,1.5,-205,-1.5,163,-1.5,168,1.5,-195,-1.5,180,1.5,-220,1.5,-193,-1.5,159,1.5,-196,-1.5,162,-1.5,175,1.5,-200,-1.5,163,1.5,-204
2026-04-06,e7bc40f9611b8baa6328e83959820910,Cleveland Guardians,Kansas City Royals,1.5,-190,-1.5,155,-1.5,183,1.5,-215,1.5,-230,-1.5,175,-1.5,184,1.5,-215,-1.5,185,1.5,-225,1.5,-196,-1.5,161,1.5,-220,-1.5,180,-1.5,185,1.5,-213,1.5,-208,-1.5,169
2026-04-06,b5ee5b660c88cd4cb3262b4b7e9f236f,Miami Marlins,Cincinnati Reds,1.5,-210,-1.5,170,-1.5,165,1.5,-190,-1.5,165,1.5,-215,-1.5,164,1.5,-190,-1.5,160,1.5,-185,-1.5,159,1.5,-194,-1.5,164,1.5,-200,-1.5,166,1.5,-190,-1.5,158,1.5,-196
2026-04-06,8638889acbe04188b2fcf40386691db5,Pittsburgh Pirates,San Diego Padres,-1.5,155,1.5,-190,-1.5,158,1.5,-181,-1.5,163,1.5,-205,-1.5,156,1.5,-180,-1.5,155,1.5,-180,-1.5,153,1.5,-186,-1.5,152,1.5,-184,-1.5,159,1.5,-181,-1.5,152,1.5,-187
2026-04-06,6852a6697b356bb6e8a0216138056714,Boston Red Sox,Milwaukee Brewers,1.5,-185,-1.5,150,1.5,-165,-1.5,145,1.5,-186,-1.5,150,1.5,-165,-1.5,144,1.5,-160,-1.5,135,1.5,-168,-1.5,139,1.5,-166,-1.5,138,1.5,-165,-1.5,146,1.5,-179,-1.5,143
2026-04-06,990a59a7449ed13a05090cf52c0e8d90,Washington Nationals,St. Louis Cardinals,1.5,-185,-1.5,150,1.5,-168,-1.5,148,1.5,-175,-1.5,138,1.5,-170,-1.5,148,1.5,-170,-1.5,145,1.5,-171,-1.5,141,1.5,-170,-1.5,140,1.5,-168,-1.5,149,1.5,-179,-1.5,144
2026-04-06,5c34cdfbbae06991923848f910bcad7e,Toronto Blue Jays,Los Angeles Dodgers,1.5,-150,-1.5,125,1.5,-135,-1.5,115,1.5,-141,-1.5,114,1.5,-135,-1.5,115,1.5,-135,-1.5,115,1.5,-136,-1.5,113,1.5,-146,-1.5,122,1.5,-133,-1.5,118,1.5,-135,-1.5,111
2026-04-06,7b162981e371aa40406814eda380bb75,Chicago White Sox,Baltimore Orioles,1.5,-135,-1.5,110,,,,,1.5,-139,-1.5,112,1.5,-135,-1.5,115,1.5,-135,-1.5,115,1.5,-136,-1.5,113,1.5,-138,-1.5,115,,,,,1.5,-141,-1.5,116
2026-04-06,9587d8ccb994fa95ccf0d6ea51bb3393,Minnesota Twins,Detroit Tigers,,,,,-1.5,174,1.5,-200,-1.5,175,1.5,-230,-1.5,172,1.5,-200,-1.5,180,1.5,-220,1.5,-206,-1.5,169,-1.5,168,1.5,-205,-1.5,175,1.5,-200,-1.5,161,1.5,-200
2026-04-06,71afed60c85a1e206512b59088d8479f,Texas Rangers,Seattle Mariners,1.5,-210,-1.5,170,-1.5,179,1.5,-208,-1.5,175,1.5,-235,-1.5,180,1.5,-210,-1.5,180,1.5,-220,1.5,-195,-1.5,160,1.5,-205,-1.5,168,-1.5,181,1.5,-207,1.5,-200,-1.5,162
2026-04-06,c9b16007bef6e68c3d559ee080921941,Colorado Rockies,Houston Astros,1.5,-105,-1.5,-115,1.5,-113,-1.5,-107,1.5,-105,-1.5,-120,1.5,-115,-1.5,-105,1.5,-105,-1.5,-115,1.5,-108,-1.5,-112,1.5,-106,-1.5,-113,1.5,-110,-1.5,-104,1.5,-107,-1.5,-113
2026-04-06,0bbb2fe84dad148ca7acd671cfd4278a,Los Angeles Angels,Atlanta Braves,1.5,-118,-1.5,-102,1.5,-121,-1.5,101,1.5,-134,-1.5,108,1.5,-120,-1.5,100,1.5,-120,-1.5,100,1.5,-122,-1.5,102,1.5,-122,-1.5,102,1.5,-118,-1.5,104,1.5,-123,-1.5,101
2026-04-06,e82a29b726b7958743405c67fec4b61a,San Francisco Giants,Philadelphia Phillies,1.5,-185,-1.5,150,1.5,-165,-1.5,145,1.5,-175,-1.5,140,1.5,-165,-1.5,144,1.5,-165,-1.5,140,1.5,-168,-1.5,139,1.5,-176,-1.5,146,1.5,-165,-1.5,146,1.5,-172,-1.5,140
