date,game_id,commence_time,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2026-05-09,6dce302dd60dfcdf0b0f75b0c7526958,2026-05-09T19:08:00Z,Toronto Blue Jays,Los Angeles Angels,-1.5,120,1.5,-145,-1.5,120,1.5,-140,-1.5,117,1.5,-148,-1.5,120,1.5,-140,-1.5,120,1.5,-140,-1.5,119,1.5,-143,-1.5,122,1.5,-146,-1.5,122,1.5,-138,-1.5,125,1.5,-147
2026-05-09,177cdddf981aae461d064d643293c5f4,2026-05-09T20:06:00Z,Baltimore Orioles,Athletics,1.5,-210,-1.5,155,-1.5,161,1.5,-185,-1.5,145,1.5,-182,-1.5,160,1.5,-185,-1.5,165,1.5,-195,1.5,-185,-1.5,152,-1.5,146,1.5,-178,-1.5,162,1.5,-185,-1.5,155,1.5,-190
2026-05-09,a1e4d36a83b260dbab61a4f965b6abea,2026-05-09T20:11:00Z,Boston Red Sox,Tampa Bay Rays,-1.5,140,1.5,-170,-1.5,143,1.5,-163,-1.5,145,1.5,-182,-1.5,144,1.5,-165,-1.5,145,1.5,-170,-1.5,141,1.5,-171,-1.5,146,1.5,-178,-1.5,144,1.5,-163,-1.5,147,1.5,-170
2026-05-09,4cb11bc70bb01deb01ccc535f614ba59,2026-05-09T20:11:00Z,Cincinnati Reds,Houston Astros,-1.5,125,1.5,-150,-1.5,134,1.5,-154,-1.5,133,1.5,-165,-1.5,135,1.5,-155,-1.5,135,1.5,-160,-1.5,129,1.5,-156,-1.5,126,1.5,-152,-1.5,135,1.5,-153,-1.5,125,1.5,-145
2026-05-09,07fcb9aa4b08eff491227a6d817d08a7,2026-05-09T20:11:00Z,Miami Marlins,Washington Nationals,-1.5,135,1.5,-160,-1.5,135,1.5,-155,-1.5,128,1.5,-159,-1.5,135,1.5,-155,-1.5,135,1.5,-160,-1.5,129,1.5,-156,-1.5,132,1.5,-160,-1.5,136,1.5,-154,-1.5,137,1.5,-160
2026-05-09,3d093f3fea09b2f77b6ccf058d9061ea,2026-05-09T22:06:00Z,Philadelphia Phillies,Colorado Rockies,-1.5,115,1.5,-140,-1.5,113,1.5,-133,-1.5,120,1.5,-148,-1.5,115,1.5,-135,-1.5,115,1.5,-135,-1.5,113,1.5,-136,-1.5,118,1.5,-142,-1.5,116,1.5,-131,-1.5,115,1.5,-135
2026-05-09,9fd60ef171dd7d6b753c07fe32aa37f6,2026-05-09T22:11:00Z,Cleveland Guardians,Minnesota Twins,,,,,-1.5,175,1.5,-202,1.5,-205,-1.5,163,-1.5,172,1.5,-200,-1.5,175,1.5,-210,1.5,-191,-1.5,157,1.5,-188,-1.5,155,-1.5,176,1.5,-201,1.5,-200,-1.5,160
2026-05-09,0d5568f7e3f7c4adba722775d2895494,2026-05-09T23:06:00Z,Texas Rangers,Chicago Cubs,1.5,-150,-1.5,125,1.5,-144,-1.5,124,1.5,-143,-1.5,117,1.5,-140,-1.5,120,1.5,-145,-1.5,125,1.5,-149,-1.5,123,1.5,-152,-1.5,126,1.5,-142,-1.5,126,1.5,-140,-1.5,120
2026-05-09,6c26284a3ba72def6e7e0c9db9893fc8,2026-05-09T23:11:00Z,Chicago White Sox,Seattle Mariners,1.5,-145,-1.5,120,1.5,-147,-1.5,127,1.5,-155,-1.5,125,1.5,-145,-1.5,125,1.5,-145,-1.5,125,1.5,-143,-1.5,119,1.5,-142,-1.5,118,1.5,-146,-1.5,129,1.5,-145,-1.5,125
2026-05-09,dd95987c051582f99dbe07d5424b2a03,2026-05-09T23:11:00Z,Kansas City Royals,Detroit Tigers,-1.5,145,1.5,-180,-1.5,148,1.5,-168,-1.5,145,1.5,-182,-1.5,148,1.5,-170,-1.5,145,1.5,-170,-1.5,144,1.5,-175,-1.5,146,1.5,-176,-1.5,149,1.5,-168,-1.5,140,1.5,-160
