date,game_id,commence_time,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2026-05-17,996ae6b240fb1d4c4f902121937d3569,2026-05-17T16:16:00Z,Tampa Bay Rays,Miami Marlins,-1.5,140,1.5,-170,-1.5,145,1.5,-165,-1.5,160,1.5,-200,-1.5,144,1.5,-165,-1.5,140,1.5,-165,-1.5,143,1.5,-174,-1.5,146,1.5,-176,-1.5,146,1.5,-165,-1.5,140,1.5,-173
2026-05-17,bfb9f1713a1e1d5af34925cdf9b13a7e,2026-05-17T17:36:00Z,Atlanta Braves,Boston Red Sox,-1.5,135,1.5,-160,-1.5,133,1.5,-153,-1.5,135,1.5,-167,-1.5,135,1.5,-155,-1.5,135,1.5,-160,-1.5,129,1.5,-156,-1.5,126,1.5,-152,-1.5,134,1.5,-152,-1.5,129,1.5,-158
2026-05-17,36d5609a0cc871bc0455884cbbeb54a7,2026-05-17T17:36:00Z,Washington Nationals,Baltimore Orioles,1.5,-155,-1.5,125,1.5,-149,-1.5,129,1.5,-150,-1.5,120,1.5,-150,-1.5,130,1.5,-150,-1.5,130,1.5,-155,-1.5,128,1.5,-150,-1.5,125,1.5,-148,-1.5,131,1.5,-144,-1.5,118
2026-05-17,d125d71e5b57f505a63c57086e78bfea,2026-05-17T17:36:00Z,Pittsburgh Pirates,Philadelphia Phillies,1.5,-235,-1.5,175,-1.5,177,1.5,-205,-1.5,180,1.5,-240,-1.5,176,1.5,-205,-1.5,170,1.5,-200,1.5,-210,-1.5,172,-1.5,172,1.5,-210,-1.5,179,1.5,-204,-1.5,170,1.5,-212
2026-05-17,2012acf4d020399d425e3b100b9eb0b8,2026-05-17T17:41:00Z,Cleveland Guardians,Cincinnati Reds,-1.5,125,1.5,-155,-1.5,130,1.5,-150,-1.5,135,1.5,-167,-1.5,130,1.5,-150,-1.5,130,1.5,-150,-1.5,129,1.5,-156,-1.5,128,1.5,-154,-1.5,132,1.5,-149,-1.5,119,1.5,-146
2026-05-17,0d9a62c64d2a238adaad12a20dcdbf30,2026-05-17T17:41:00Z,Detroit Tigers,Toronto Blue Jays,1.5,-160,-1.5,135,1.5,-145,-1.5,125,1.5,-162,-1.5,130,1.5,-155,-1.5,135,1.5,-160,-1.5,135,1.5,-157,-1.5,130,1.5,-166,-1.5,138,1.5,-143,-1.5,127,1.5,-157,-1.5,128
2026-05-17,8669868fab8f7f8ccddf468e6ac88d5b,2026-05-17T17:41:00Z,New York Mets,New York Yankees,1.5,-200,-1.5,165,-1.5,172,1.5,-197,1.5,-220,-1.5,170,-1.5,168,1.5,-195,-1.5,175,1.5,-210,1.5,-181,-1.5,149,1.5,-205,-1.5,168,-1.5,173,1.5,-197,1.5,-198,-1.5,159
2026-05-17,116182ae8e8405948f5510df38eec4e8,2026-05-17T18:11:00Z,Chicago White Sox,Chicago Cubs,1.5,-155,-1.5,125,1.5,-147,-1.5,127,1.5,-148,-1.5,120,1.5,-145,-1.5,125,1.5,-145,-1.5,125,1.5,-149,-1.5,124,1.5,-154,-1.5,128,1.5,-146,-1.5,129,1.5,-147,-1.5,120
2026-05-17,c4ad12dbd84b0112939a27411ee0bf4d,2026-05-17T18:11:00Z,Houston Astros,Texas Rangers,1.5,-165,-1.5,135,1.5,-165,-1.5,145,1.5,-182,-1.5,145,1.5,-165,-1.5,144,1.5,-160,-1.5,135,1.5,-166,-1.5,137,1.5,-170,-1.5,140,1.5,-165,-1.5,146,1.5,-169,-1.5,137
2026-05-17,0fb188572539c3bf9558877136a1c260,2026-05-17T18:11:00Z,Minnesota Twins,Milwaukee Brewers,,,,,1.5,-141,-1.5,121,1.5,-162,-1.5,128,1.5,-140,-1.5,120,1.5,-150,-1.5,130,1.5,-156,-1.5,129,1.5,-154,-1.5,128,1.5,-138,-1.5,122,1.5,-145,-1.5,119
2026-05-17,202f16f2a36544c76cedfaacc4e45ada,2026-05-17T18:16:00Z,St. Louis Cardinals,Kansas City Royals,1.5,-210,-1.5,160,-1.5,160,1.5,-183,1.5,-190,-1.5,150,-1.5,164,1.5,-190,-1.5,175,1.5,-210,1.5,-184,-1.5,152,1.5,-196,-1.5,162,-1.5,161,1.5,-183,1.5,-187,-1.5,151
