date,game_id,commence_time,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2026-06-22,7eeb2a9fecc4a8958efb172e75c65224,2026-06-22T22:11:00Z,Detroit Tigers,New York Yankees,1.5,-155,-1.5,125,1.5,-147,-1.5,127,1.5,-157,-1.5,125,1.5,-145,-1.5,125,1.5,-150,-1.5,130,1.5,-155,-1.5,128,1.5,-154,-1.5,128,1.5,-146,-1.5,129,1.5,-155,-1.5,131
2026-06-22,3e12cc318907e3d20b669757daa0601c,2026-06-22T22:41:00Z,Tampa Bay Rays,Kansas City Royals,-1.5,118,1.5,-145,-1.5,118,1.5,-138,-1.5,120,1.5,-150,-1.5,120,1.5,-140,-1.5,115,1.5,-135,-1.5,118,1.5,-142,-1.5,122,1.5,-146,-1.5,120,1.5,-136,-1.5,121,1.5,-142
2026-06-22,5a8ab9f3ed0791629f4f9e10da52043a,2026-06-22T22:41:00Z,Miami Marlins,Texas Rangers,-1.5,155,1.5,-190,-1.5,165,1.5,-190,-1.5,165,1.5,-215,-1.5,164,1.5,-190,-1.5,165,1.5,-195,-1.5,158,1.5,-193,1.5,-215,-1.5,176,-1.5,166,1.5,-190,-1.5,162,1.5,-192
2026-06-22,2bbd66d60ea2fc31f947643a281cfb84,2026-06-22T22:46:00Z,Washington Nationals,Philadelphia Phillies,1.5,-200,-1.5,165,-1.5,165,1.5,-190,1.5,-190,-1.5,150,-1.5,164,1.5,-190,-1.5,160,1.5,-185,1.5,-186,-1.5,153,-1.5,155,1.5,-192,-1.5,166,1.5,-190,1.5,-186,-1.5,156
2026-06-22,06b34739941eb6ab0d54c4cee040b202,2026-06-22T23:08:00Z,Toronto Blue Jays,Houston Astros,-1.5,170,1.5,-210,-1.5,170,1.5,-195,-1.5,170,1.5,-215,-1.5,168,1.5,-195,-1.5,175,1.5,-210,-1.5,168,1.5,-206,-1.5,168,1.5,-205,-1.5,171,1.5,-195,-1.5,168,1.5,-200
2026-06-22,da1236e8e0bc448283c6e1e28d578e43,2026-06-22T23:11:00Z,New York Mets,Chicago Cubs,1.5,-165,-1.5,135,1.5,-157,-1.5,137,1.5,-175,-1.5,140,1.5,-155,-1.5,135,1.5,-160,-1.5,135,1.5,-159,-1.5,131,1.5,-164,-1.5,136,1.5,-156,-1.5,138,1.5,-161,-1.5,137
2026-06-22,7adc5663e108dbde0834e58a957b5d3e,2026-06-22T23:11:00Z,Cincinnati Reds,Milwaukee Brewers,1.5,-125,-1.5,105,1.5,-125,-1.5,105,1.5,-125,-1.5,102,1.5,-120,-1.5,100,1.5,-120,-1.5,100,1.5,-123,-1.5,102,1.5,-126,-1.5,105,1.5,-122,-1.5,108,1.5,-123,-1.5,105
2026-06-22,22bf5f58b0fd7173739a6d0fb1bd280e,2026-06-22T23:41:00Z,Chicago White Sox,Cleveland Guardians,1.5,-175,-1.5,145,1.5,-170,-1.5,149,1.5,-186,-1.5,150,1.5,-170,-1.5,148,1.5,-175,-1.5,150,1.5,-180,-1.5,148,1.5,-178,-1.5,146,1.5,-170,-1.5,150,1.5,-176,-1.5,148
2026-06-22,0fdd8b67a62fe347c0995afb9eb94c73,2026-06-22T23:41:00Z,Minnesota Twins,Los Angeles Dodgers,,,,,1.5,-125,-1.5,105,1.5,-124,-1.5,100,1.5,-125,-1.5,105,1.5,-125,-1.5,105,1.5,-126,-1.5,104,1.5,-128,-1.5,106,1.5,-122,-1.5,108,1.5,-117,-1.5,100
2026-06-22,fbfee8c921cea16428faf24b7ba19aed,2026-06-22T23:46:00Z,St. Louis Cardinals,Arizona Diamondbacks,-1.5,140,1.5,-170,-1.5,145,1.5,-165,-1.5,150,1.5,-186,-1.5,148,1.5,-170,-1.5,145,1.5,-170,-1.5,143,1.5,-174,-1.5,146,1.5,-178,-1.5,146,1.5,-165,-1.5,145,1.5,-172
2026-06-22,4244628ff5c52a85f4e83f8dc171ed4e,2026-06-23T00:41:00Z,Colorado Rockies,Boston Red Sox,1.5,-140,-1.5,115,1.5,-135,-1.5,115,1.5,-136,-1.5,108,1.5,-135,-1.5,115,1.5,-135,-1.5,115,1.5,-136,-1.5,113,1.5,-142,-1.5,116,1.5,-133,-1.5,118,1.5,-136,-1.5,116
2026-06-22,541d3f8c1e87131917cbf8386a2563f6,2026-06-23T01:39:00Z,Los Angeles Angels,Baltimore Orioles,1.5,-120,-1.5,100,1.5,-120,-1.5,100,1.5,-124,-1.5,100,1.5,-120,-1.5,100,1.5,-120,-1.5,100,1.5,-122,-1.5,101,1.5,-125,-1.5,104,1.5,-117,-1.5,103,1.5,-115,-1.5,-102
2026-06-22,66c3c3524e444f31fe9fc224ac058351,2026-06-23T02:10:00Z,San Diego Padres,Atlanta Braves,1.5,-190,-1.5,155,1.5,-186,-1.5,162,1.5,-200,-1.5,160,1.5,-185,-1.5,160,-1.5,190,1.5,-230,1.5,-193,-1.5,158,1.5,-188,-1.5,155,1.5,-186,-1.5,163,1.5,-190,-1.5,159
