date,game_id,commence_time,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2026-05-04,80044e6fc3586ebcf9f4df924a6f9519,2026-05-04T21:41:00Z,Colorado Rockies,New York Mets,1.5,-135,-1.5,110,1.5,-132,-1.5,112,1.5,-132,-1.5,107,1.5,-130,-1.5,110,1.5,-125,-1.5,105,1.5,-126,-1.5,104,1.5,-128,-1.5,106,1.5,-130,-1.5,115,1.5,-132,-1.5,112
2026-05-04,42cd2c9d9860ded679366dcdfe136ea7,2026-05-04T22:41:00Z,Detroit Tigers,Boston Red Sox,-1.5,120,1.5,-145,-1.5,120,1.5,-140,-1.5,110,1.5,-136,-1.5,120,1.5,-140,-1.5,110,1.5,-130,-1.5,113,1.5,-136,-1.5,108,1.5,-130,-1.5,122,1.5,-138,-1.5,110,1.5,-130
2026-05-04,a8b6869ab87cab44f73e7d8fe9c435f5,2026-05-04T22:41:00Z,Miami Marlins,Philadelphia Phillies,1.5,-180,-1.5,145,1.5,-170,-1.5,149,1.5,-177,-1.5,140,1.5,-170,-1.5,148,-1.5,185,1.5,-225,1.5,-175,-1.5,144,1.5,-170,-1.5,140,1.5,-170,-1.5,150,1.5,-183,-1.5,156
2026-05-04,724956d85946d94ae169ea8b4f5299b3,2026-05-04T22:41:00Z,Tampa Bay Rays,Toronto Blue Jays,-1.5,165,1.5,-220,-1.5,173,1.5,-198,1.5,-225,-1.5,170,-1.5,172,1.5,-200,-1.5,170,1.5,-200,1.5,-200,-1.5,164,1.5,-210,-1.5,172,-1.5,174,1.5,-198,-1.5,173,1.5,-212
2026-05-04,1be0149112c46951b21b30f3277a53dd,2026-05-04T23:06:00Z,New York Yankees,Baltimore Orioles,-1.5,-105,1.5,-115,-1.5,100,1.5,-120,-1.5,-108,1.5,-115,-1.5,100,1.5,-120,-1.5,-115,1.5,-105,-1.5,-105,1.5,-115,-1.5,-102,1.5,-118,-1.5,103,1.5,-117,-1.5,-107,1.5,-112
2026-05-04,25d5af851ff059eb0a390e1f5908f926,2026-05-04T23:41:00Z,Chicago Cubs,Cincinnati Reds,-1.5,-115,1.5,-105,-1.5,-113,1.5,-107,-1.5,-112,1.5,-112,-1.5,-115,1.5,-105,-1.5,-110,1.5,-110,-1.5,-112,1.5,-108,-1.5,-115,1.5,-104,-1.5,-110,1.5,-104,-1.5,-105,1.5,-114
2026-05-04,286159b7ccc29dea1805a4ce6218be0e,2026-05-04T23:41:00Z,Kansas City Royals,Cleveland Guardians,1.5,-190,-1.5,155,-1.5,170,1.5,-195,-1.5,160,1.5,-200,-1.5,168,1.5,-195,-1.5,170,1.5,-200,1.5,-194,-1.5,159,-1.5,160,1.5,-194,-1.5,171,1.5,-195,-1.5,163,1.5,-200
2026-05-04,6768391de7087c252e7f2dae8ec9bd0b,2026-05-04T23:46:00Z,St. Louis Cardinals,Milwaukee Brewers,1.5,-175,-1.5,145,1.5,-166,-1.5,146,1.5,-180,-1.5,143,1.5,-165,-1.5,144,1.5,-170,-1.5,145,1.5,-171,-1.5,141,1.5,-170,-1.5,140,1.5,-166,-1.5,147,1.5,-178,-1.5,152
2026-05-04,29183afced82bafdf09738bf1fa00600,2026-05-05T00:11:00Z,Houston Astros,Los Angeles Dodgers,1.5,105,-1.5,-130,1.5,105,-1.5,-125,1.5,-105,-1.5,-120,1.5,105,-1.5,-125,1.5,105,-1.5,-125,1.5,104,-1.5,-126,1.5,100,-1.5,-120,1.5,108,-1.5,-122,1.5,106,-1.5,-128
2026-05-04,e07f1907da5ba8bebef841815c5cd9a1,2026-05-05T01:39:00Z,Los Angeles Angels,Chicago White Sox,-1.5,135,1.5,-165,-1.5,138,1.5,-158,-1.5,133,1.5,-165,-1.5,140,1.5,-160,-1.5,135,1.5,-160,-1.5,135,1.5,-163,-1.5,134,1.5,-162,-1.5,139,1.5,-157,-1.5,139,1.5,-159
2026-05-04,6afb68c3e91d245e69a9eec05286476d,2026-05-05T01:41:00Z,Seattle Mariners,Atlanta Braves,,,,,-1.5,140,1.5,-160,-1.5,133,1.5,-165,-1.5,140,1.5,-160,-1.5,150,1.5,-175,-1.5,141,1.5,-171,-1.5,146,1.5,-178,-1.5,141,1.5,-160,-1.5,141,1.5,-161
2026-05-04,a6a446c7235d0fcd72e04a211f04e87a,2026-05-05T01:46:00Z,San Francisco Giants,San Diego Padres,1.5,-155,-1.5,125,1.5,-140,-1.5,120,1.5,-159,-1.5,128,1.5,-140,-1.5,120,1.5,-140,-1.5,120,1.5,-143,-1.5,119,1.5,-146,-1.5,122,1.5,-138,-1.5,122,1.5,-145,-1.5,125
