date,game_id,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2026-04-20,0e45c1c07e2b9a60ebf70c74f0180cb6,Boston Red Sox,Detroit Tigers,-1.5,120,1.5,-155,,,,,-1.0,-148,1.0,108,,,,,-1.5,100,1.5,-130,-1.5,109,1.5,-142,-1.5,108,1.5,-144,,,,,-1.5,-105,1.5,-133
2026-04-20,8b84f5c8a8eec852cbc8ab761818b5dc,Cleveland Guardians,Houston Astros,1.5,-210,-1.5,170,-1.5,174,1.5,-200,1.5,-205,-1.5,163,-1.5,172,1.5,-200,-1.5,180,1.5,-220,1.5,-204,-1.5,167,1.5,-210,-1.5,172,-1.5,175,1.5,-200,1.5,-214,-1.5,170
2026-04-20,eaa622d11f4b04e532bbea382e56ca52,Tampa Bay Rays,Cincinnati Reds,1.5,-210,-1.5,170,-1.5,175,1.5,-202,1.5,-225,-1.5,170,-1.5,172,1.5,-200,-1.5,175,1.5,-210,1.5,-196,-1.5,161,1.5,-200,-1.5,164,-1.5,176,1.5,-201,-1.5,164,1.5,-204
2026-04-20,e50158ffe72f093d4037185c9d31a5eb,Miami Marlins,St. Louis Cardinals,-1.5,155,1.5,-190,-1.5,161,1.5,-185,-1.5,163,1.5,-205,-1.5,160,1.5,-185,-1.5,160,1.5,-185,-1.5,153,1.5,-186,-1.5,152,1.5,-184,-1.5,162,1.5,-185,-1.5,152,1.5,-188
2026-04-20,6e7862ded6af1d5c6d82f19895ccd191,Washington Nationals,Atlanta Braves,1.5,-135,-1.5,110,1.5,-118,-1.5,-102,1.5,-136,-1.5,110,1.5,-120,-1.5,100,1.5,-120,-1.5,100,1.5,-120,-1.5,100,1.5,-125,-1.5,104,1.5,-115,-1.5,101,1.5,-121,-1.5,100
2026-04-20,6a0b76ac89fd72cc8272b53212004e44,Kansas City Royals,Baltimore Orioles,1.5,-165,-1.5,135,1.5,-160,-1.5,140,1.5,-165,-1.5,132,1.5,-160,-1.5,140,1.5,-170,-1.5,145,1.5,-168,-1.5,139,1.5,-170,-1.5,140,1.5,-160,-1.5,141,1.5,-175,-1.5,142
2026-04-20,0d70750c31542bcfe935969cb9ccc66e,Chicago Cubs,Philadelphia Phillies,1.5,-190,-1.5,155,1.5,-180,-1.5,157,1.5,-200,-1.5,160,-1.5,192,1.5,-225,-1.5,195,1.5,-235,1.5,-183,-1.5,151,1.5,-200,-1.5,164,1.5,-180,-1.5,158,1.5,-189,-1.5,152
2026-04-20,4e58a660bb4f20467d3e4261ec9f47ba,Colorado Rockies,Los Angeles Dodgers,2.5,-115,-2.5,-105,1.5,130,-1.5,-150,1.5,125,-1.5,-155,1.5,130,-1.5,-150,1.5,130,-1.5,-150,1.5,129,-1.5,-156,1.5,126,-1.5,-152,1.5,132,-1.5,-149,2.5,-123,-2.5,101
2026-04-20,043dafafb56c1b3ebf5472c9f3fe428f,Los Angeles Angels,Toronto Blue Jays,1.5,-165,-1.5,135,1.5,-161,-1.5,141,1.5,-165,-1.5,132,1.5,-160,-1.5,140,1.5,-170,-1.5,145,1.5,-163,-1.5,135,1.5,-176,-1.5,146,1.5,-161,-1.5,142,1.5,-175,-1.5,141
2026-04-20,253e6890f41456a41767494219509d9b,Seattle Mariners,Athletics,-1.5,140,1.5,-170,-1.5,141,1.5,-161,-1.5,135,1.5,-175,-1.5,140,1.5,-160,-1.5,135,1.5,-160,-1.5,139,1.5,-168,-1.5,136,1.5,-164,-1.5,142,1.5,-161,-1.5,135,1.5,-167
